NUNCUESTI;P0;P1;P2A;P2B;P3A;P3B;P3C;P3D;P3E;P3F;P3G;P3H;P3I;P3J;P3K;P3L;P3M;P4A;P4B;P5;P141;P142;P151;P152;P161;P162;P163;P164;P165;P166;P167;P168;P169;P1610;P1611;P1612;P1613;P1614;P1615;P1616;P1617;P17;P29;P301;P302;P31;P32LIT;P32;P33;P34;P35;P361;P362;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;SECCION;BARRIO;CODBARRIO;DISTRITO
11869743;1;5;2;3;3;2;3;2;2;2;3;4;2;2;3;1;3;3;3;2;2;1;2;2;7;5;3;7;7;6;4;6;6;7;8;8;7;5;5;3;7;1;1;52;3;1; ;724;1;1;3;;4;1;3;1;1;99;1;4;4;99;2;3;149;San Juan Bautista;156;15
11680630;1;5;3;3;3;2;2;2;2;1;3;3;3;3;3;3;3;4;4;3;3;3;3;3;4;2;1;3;1;2;3;3;3;3;4;6;4;4;4;4;4;2;1;52;3;1; ;724;1;1;3;;2;1;4;1;1;6;1;3;3;2;2;3;43;Casco Histórico de Vallecas;181;18
10875981;1;5;3;3;2;2;2;1;1;2;2;1;2;2;2;2;3;4;3;1;3;3;3;3;5;4;3;4;3;3;3;4;4;4;3;4;3;4;5;4;4;2;1;35;2;1; ;724;1;1;3;;5;1;5;1;1;5;2;3;4;3;2;3;5;Pavones;141;14
10228288;1;5;3;4;3;3;3;2;2;2;2;2;4;2;3;3;3;4;3;2;4;3;3;3;7;6;3;4;2;4;6;6;4;4;6;8;8;8;8;7;4;2;1;39;2;1; ;724;1;1;4;;6;1;1;1;1;5;2;1;5;4;1;3;74;Palomeras Bajas;133;13
10689793;1;5;3;3;3;3;2;3;2;2;3;2;3;2;2;3;3;3;3;3;4;4;4;4;6;4;5;8;2;6;2;5;1;2;2;8;2;5;6;2;8;2;1;46;3;1;ecuador;218;1;1;4;;4;1;5;1;1;3;1;5;4;2;2;1;29;Entrevías;131;13
11342881;1;5;3;3;3;3;2;2;3;2;3;3;3;8;3;4;4;4;3;3;3;3;3;3;6;7;5;7;8;5;4;6;4;6;7;8;5;7;6;2;1;2;1;29;1;1; ;724;1;2;6;;3;2;;1;1;99;2;3;99;99;3;3;70;Guindalera;44;4
11515328;1;5;4;4;3;3;3;2;2;2;3;3;3;3;3;3;4;4;4;2;3;3;2;2;0;0;0;4;0;1;2;5;6;5;5;9;0;1;1;2;0;2;1;38;2;1; ;724;1;1;4;;3;4;7;1;1;99;1;4;5;6;2;3;14;Ambroz;192;19
10991090;1;5;3;2;1;3;2;1;1;1;4;3;3;2;3;3;2;4;4;2;3;3;2;1;5;2;0;11;0;1;0;2;2;2;5;10;6;3;6;3;1;2;2;54;3;1; ;724;1;1;5;;2;7;;1;2;3;2;3;5;1;2;3;13;Alameda de Osuna;211;21
11225001;1;5;3;3;2;3;2;2;2;2;3;3;3;2;3;3;3;4;3;2;3;3;3;3;7;2;2;8;2;5;3;4;1;1;2;8;2;2;3;1;4;1;1;76;5;1; ;724;1;4;1;2;;2;;2;2;2;1;3;6;1;2;3;51;Fontarrón;145;14
11869734;1;5;3;2;2;3;2;2;1;2;3;3;3;3;3;4;4;4;4;3;3;2;3;1;6;3;4;6;4;7;5;4;5;4;4;6;4;4;6;3;3;1;2;57;4;1; ;724;1;1;4;;4;3;;1;1;99;1;2;99;99;2;3;80;Niño Jesús;36;3
11714692;1;3;3;3;3;3;2;2;2;2;3;3;3;2;3;4;3;4;4;2;3;3;3;3;4;2;2;2;1;2;3;3;6;3;5;5;3;4;4;6;5;2;2;31;2;1;alemania;276;2;2;1;;6;1;3;1;1;4;1;3;6;1;2;3;57;Trafalgar;73;7
10727456;1;5;3;3;2;2;1;1;1;1;2;3;2;2;3;2;3;4;4;3;3;2;3;2;2;3;1;2;2;2;3;3;4;2;4;2;3;3;3;3;2;2;2;40;2;1;bolivia;68;1;1;3;;4;1;7;1;1;3;1;4;5;7;2;3;25;Acacias;22;2
11680626;1;5;3;3;2;2;2;2;2;1;2;3;2;2;2;2;2;3;4;2;3;3;3;3;5;3;1;1;2;2;3;3;3;3;4;6;4;3;3;4;4;2;2;68;5;1; ;724;1;3;1;;6;2;;2;2;2;1;3;5;6;3;3;53;Casco Histórico de Vallecas;181;18
11898725;1;5;3;3;2;3;2;2;2;2;2;2;2;2;2;3;3;4;3;2;3;2;3;2;8;4;1;4;6;2;3;4;5;5;4;7;4;1;4;5;11;2;1;66;5;1; ;724;1;4;6;;2;3;;2;2;2;1;4;98;99;3;3;58;Castillejos;63;6
11074718;1;5;1;3;2;2;2;2;8;1;8;3;8;2;8;3;3;3;4;1;2;1;8;8;3;3;0;3;11;3;4;7;8;7;6;10;2;6;4;11;11;2;2;77;5;1; ;724;1;1;3;;2;7;;2;2;2;1;3;9;1;3;3;48;Almendrales;124;12
11349804;1;5;3;3;3;3;2;2;2;2;2;3;2;2;2;3;3;4;4;3;3;3;3;3;4;2;1;5;1;3;4;5;6;6;5;7;4;5;5;5;4;2;2;44;2;1; ;724;1;1;3;;6;1;1;1;1;5;2;2;4;6;3;3;68;Cortes;13;1
11442180;1;5;3;3;3;3;2;2;2;2;1;1;2;3;1;3;3;4;3;3;3;3;3;3;5;1;0;4;5;3;2;3;2;2;3;7;4;3;3;3;3;2;2;52;3;1; ;724;1;1;3;;4;1;4;1;2;98;2;3;7;1;2;3;12;Recoletos;41;4
11466445;1;3;3;3;2;2;3;2;2;2;2;2;2;2;3;3;3;4;3;2;4;3;3;3;4;11;1;3;0;2;2;2;0;2;2;5;4;4;3;3;3;2;2;31;2;1; ;724;1;1;3;;6;1;3;1;1;5;2;3;3;5;2;3;99;Legazpi;24;2
11282856;1;5;3;3;3;3;3;2;1;2;3;3;3;2;3;3;4;4;4;3;4;2;3;2;9;6;1;5;2;4;5;2;1;6;3;10;2;8;7;7;3;2;2;41;2;1;peru;604;1;3;6;;5;1;4;1;1;7;3;3;4;6;4;3;57;Delicias;25;2
10641334;1;5;3;3;2;3;2;1;2;1;2;2;8;2;3;3;3;3;4;1;4;3;3;3;12;12;12;10;0;6;4;8;8;10;4;9;9;4;8;7;12;2;1;42;2;1; ;724;1;2;1;;4;1;8;1;1;4;1;5;4;3;2;3;32;San Fermín;123;12
11270593;1;5;4;4;2;3;2;2;2;2;2;4;4;2;4;4;4;5;5;3;4;4;4;4;12;12;12;12;12;12;12;12;6;5;4;6;2;4;5;5;1;2;1;28;1;1; ;724;1;2;6;;5;4;5;1;1;4;2;3;6;6;2;3;42;La Paz;85;8
11609514;1;4;2;3;3;3;3;1;1;1;2;3;3;2;3;3;3;3;3;2;3;3;3;3;5;2;0;5;1;2;1;2;2;2;3;8;3;2;2;1;7;2;1;55;4;1; ;724;1;1;3;;3;2;;2;2;2;1;4;5;6;3;3;27;Corralejos;215;21
11199016;1;5;3;2;2;1;3;2;8;2;3;2;2;1;1;3;3;4;4;2;3;3;3;3;1;1;2;0;0;0;0;2;3;2;2;5;0;0;1;0;0;2;1;44;2;1; ;724;1;2;5;;2;1;7;1;2;99;1;4;5;6;2;3;17;Argüelles;92;9
11249482;1;5;2;3;3;3;3;2;2;1;2;3;3;2;3;3;3;4;4;3;2;2;2;2;9;7;7;10;2;2;2;6;6;2;8;8;4;5;5;1;1;1;2;67;5;1; ;724;1;2;1;;6;2;;2;2;4;2;3;8;1;2;3;38;Media Legua;144;14
11053610;1;5;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;4;4;3;3;3;3;3;2;3;0;1;2;2;3;3;3;2;3;3;2;3;4;5;3;2;2;54;3;1; ;724;1;1;4;;4;1;5;1;1;5;1;3;5;6;2;3;36;Cuatro Caminos;62;6
10618544;1;5;4;4;3;2;3;3;1;3;3;2;2;2;3;3;3;5;4;2;3;3;3;3;4;5;2;2;1;4;6;4;3;7;5;8;3;7;8;4;2;2;2;32;2;1; ;724;1;2;6;;6;4;3;1;1;99;1;9;99;99;2;3;3;Pacífico;31;3
11043699;1;5;3;4;4;4;3;3;2;2;4;4;3;3;3;2;3;4;5;2;3;3;4;4;3;0;0;8;0;5;0;10;8;8;10;10;0;10;0;0;0;2;2;36;2;1;colombia;170;1;1;4;;4;1;5;1;1;4;1;4;5;6;3;3;34;Canillas;163;16
11810225;1;5;3;3;3;3;2;2;2;1;3;3;3;2;3;4;4;4;3;3;4;3;3;3;1;0;0;3;0;1;0;0;2;1;2;7;0;2;2;0;0;2;2;52;3;1; ;724;1;1;4;;4;1;5;1;1;6;1;3;6;1;2;3;83;Nueva españa;55;5
11731474;1;5;4;4;2;9;2;2;2;1;2;4;9;1;2;1;1;3;9;1;4;4;9;9;8;8;8;0;0;0;0;0;0;0;3;8;0;6;5;4;0;2;1;83;5;1; ;724;1;1;3;2;;2;;2;2;2;1;4;5;6;3;1;74;Aravaca;97;9
11478551;1;5;4;4;4;4;3;1;1;1;2;4;3;3;2;4;1;3;3;1;4;4;3;3;7;6;0;6;4;4;6;6;10;10;7;9;6;8;9;7;0;2;1;77;5;1; ;724;1;1;3;;2;3;;2;2;2;2;3;3;5;4;1;71;Valverde;86;8
11601702;1;5;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;4;8;2;1;2;1;10;2;1;3;1;1;3;3;3;2;2;7;3;2;5;3;2;1;2;34;2;1; ;724;1;1;4;;6;1;4;1;1;99;1;4;99;99;2;3;191;Buenavista;116;11
11570809;1;5;3;3;2;1;2;2;2;2;8;2;2;2;3;2;2;4;4;2;4;3;4;3;4;3;3;6;1;7;0;2;3;4;6;3;1;5;3;5;5;2;2;17;1;1; ;724;1;2;4;;4;6;;1;1;98;1;3;8;8;1;3;119;Vallehermoso;76;7
11575081;1;3;3;3;3;3;2;1;1;1;3;3;3;3;3;3;3;3;4;8;3;3;3;2;2;2;0;2;2;2;2;2;3;2;5;8;2;6;5;3;1;2;2;34;2;1;ecuador;218;1;1;4;;2;1;8;2;1;2;1;5;98;6;2;3;170;Abrantes;117;11
10617594;1;5;4;3;4;3;2;2;1;2;2;1;1;1;4;1;1;3;3;1;3;3;3;3;2;2;0;3;3;2;2;2;4;4;6;10;4;3;3;2;3;2;2;75;5;1; ;724;1;1;3;2;;7;;2;2;2;1;4;5;99;3;3;215;Los Cármenes;101;10
11678434;1;5;1;2;2;3;1;1;1;1;2;2;2;1;2;2;2;2;2;8;3;3;3;3;6;4;4;6;0;3;3;5;0;10;5;8;0;1;0;5;10;2;1;25;1;1; ;724;1;2;5;;5;5;;1;1;4;1;4;1;10;1;3;191;Buenavista;116;11
11438733;1;5;2;3;3;2;2;8;8;2;2;3;3;2;2;2;2;1;3;1;2;2;2;2;6;2;0;8;1;1;1;5;8;8;8;8;1;0;1;2;0;2;1;49;3;1; ;724;1;2;1;;5;1;3;1;1;99;1;3;98;99;3;3;6;Canillas;163;16
11784761;1;5;3;3;3;3;2;2;2;2;2;3;3;3;3;3;2;4;4;3;3;3;3;3;3;2;2;1;2;2;3;4;4;3;4;6;4;4;3;4;4;2;1;30;2;1; ;724;1;1;3;;6;1;1;1;1;7;1;2;6;1;2;3;82;Niño Jesús;36;3
11478295;1;5;3;3;3;3;2;1;1;1;1;1;2;1;3;3;4;3;3;2;3;2;3;2;4;1;0;3;3;2;4;4;3;3;5;7;4;4;4;5;1;2;2;47;3;1; ;724;1;3;3;;4;4;8;2;2;1;1;4;5;1;3;3;12;Recoletos;41;4
11567053;1;2;2;4;2;4;4;1;9;1;1;1;4;4;4;4;4;3;4;2;2;2;4;2;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;2;1;39;2;1; ;724;1;1;4;;5;1;3;1;1;7;1;4;5;7;1;3;34;Santa Eugenia;182;18
10211218;1;5;3;3;2;2;1;2;1;1;1;3;3;1;3;3;3;4;3;3;3;3;3;3;8;7;6;9;8;8;8;9;8;7;8;8;6;9;8;6;6;2;1;26;1;1; ;724;1;2;2;;4;6;;1;1;3;2;2;8;1;2;1;8;Palacio;11;1
11784759;1;5;3;3;3;3;2;1;2;2;2;2;2;2;2;2;2;4;4;3;3;3;3;3;3;1;1;1;1;2;3;3;4;3;2;6;3;3;4;4;4;2;1;31;2;1; ;724;1;1;4;;4;1;6;1;1;4;1;3;4;2;2;3;82;Niño Jesús;36;3
10845269;1;5;3;3;2;2;1;2;2;1;1;2;2;2;2;2;2;4;4;3;3;3;3;3;2;1;1;2;0;1;3;2;3;5;3;4;3;4;4;4;3;2;1;50;3;1; ;724;1;1;4;;6;1;1;1;1;6;2;2;3;4;2;3;18;Acacias;22;2
11592393;1;5;3;2;3;3;2;2;2;2;2;3;3;2;3;3;3;3;3;3;3;3;3;2;2;3;0;2;1;2;3;3;2;1;2;6;4;4;5;3;3;2;1;32;2;1;rumano;642;2;2;6;;2;1;8;1;1;3;1;4;5;7;2;3;25;Corralejos;215;21
11651249;1;5;3;3;3;3;3;2;2;1;3;3;3;3;3;3;3;4;4;3;3;3;3;3;5;1;0;1;2;3;3;4;5;4;5;3;3;4;5;4;4;2;2;65;5;1; ;724;1;1;3;;2;8;;1;1;3;1;3;5;2;2;3;93;Los Ángeles;175;17
11680629;1;5;2;3;3;3;2;2;2;1;2;2;2;2;4;3;3;3;4;2;3;3;3;3;5;3;3;3;4;4;4;3;5;5;5;6;5;5;5;5;4;2;1;67;5;1; ;724;1;1;3;;2;2;;2;2;3;2;3;5;6;3;3;53;Casco Histórico de Vallecas;181;18
11549266;1;5;3;3;3;3;3;2;2;2;3;3;3;3;3;4;3;4;4;3;3;3;3;3;4;5;3;5;6;5;6;5;5;5;5;5;4;4;6;6;6;2;2;78;5;1; ;724;1;1;3;2;;3;;2;2;2;2;4;4;2;3;3;89;Pradolongo;127;12
11549267;1;5;3;3;3;3;3;2;2;2;3;3;3;2;3;3;3;4;4;3;3;3;3;3;2;1;2;3;3;2;3;3;4;4;4;6;3;4;3;4;4;2;2;67;5;1; ;724;1;1;3;;2;3;;2;2;3;1;4;4;2;3;3;89;Pradolongo;127;12
11714682;1;5;3;3;3;3;2;2;2;2;2;3;2;3;2;2;2;3;4;2;3;3;3;3;3;2;2;3;2;3;4;6;5;6;5;7;5;4;4;5;4;2;1;27;1;1;ecuador;218;2;2;3;;4;1;5;1;1;3;2;3;5;1;2;3;43;Casco Histórico de Vallecas;181;18
11549270;1;5;3;3;3;3;2;2;2;2;3;2;2;3;3;3;3;4;4;2;3;8;3;8;5;3;1;3;6;5;4;4;4;4;5;6;4;5;4;4;4;2;2;77;5;1; ;724;1;1;3;2;;3;;2;2;2;1;4;4;2;3;3;89;Pradolongo;127;12
11518249;1;5;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;4;4;3;3;2;3;2;4;4;1;2;1;2;1;2;4;3;4;6;3;3;4;3;3;2;2;43;2;1; ;724;1;1;4;;4;1;4;1;1;4;1;3;5;99;2;3;89;Horcajo;142;14
11758189;1;5;3;3;3;3;3;2;2;2;2;2;3;2;2;3;3;4;4;3;3;3;3;3;3;1;1;1;1;1;2;2;2;2;2;5;3;1;3;2;3;2;2;63;4;1; ;724;1;1;4;;2;8;;1;2;3;2;3;5;6;2;3;51;Ibiza;34;3
11411345;1;5;3;3;3;2;3;2;2;2;2;2;2;2;3;3;3;3;3;8;3;3;3;3;5;2;1;2;1;2;2;4;6;4;5;5;2;3;3;4;3;2;2;46;3;1; ;724;1;1;4;;4;8;;1;1;4;1;3;3;2;2;3;74;Vinateros;146;14
11812979;1;5;3;3;3;3;2;2;2;2;3;2;2;3;3;3;3;4;4;3;3;3;3;3;2;2;1;2;2;2;2;3;3;3;3;5;4;4;4;5;5;2;1;44;2;1; ;724;1;1;3;;6;1;1;1;1;7;2;2;7;1;1;3;1;El Viso;51;5
11714702;1;5;3;3;3;3;3;2;2;2;1;3;2;3;3;4;3;4;4;3;3;3;3;3;6;1;1;1;1;3;3;3;2;2;4;3;3;3;5;5;5;2;1;57;4;1; ;724;1;1;3;;2;1;8;1;1;4;1;3;6;1;2;3;73;Trafalgar;73;7
11349806;1;5;3;3;3;3;3;1;2;2;2;3;3;2;3;3;4;4;4;1;3;3;3;3;2;2;1;2;1;5;4;4;6;5;5;6;2;3;5;4;3;2;1;52;3;1; ;724;1;1;4;;4;1;3;1;1;5;2;3;4;2;2;3;68;Cortes;13;1
11386553;1;4;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;4;4;2;3;3;3;3;3;2;1;4;1;3;3;4;5;4;4;6;5;6;6;5;5;2;1;43;2;1; ;724;1;1;4;;4;1;5;1;1;3;1;4;5;6;2;3;87;Justicia;14;1
11549284;1;5;3;3;3;3;3;2;2;2;1;3;2;2;3;3;3;4;4;3;3;2;3;2;3;3;1;3;5;3;4;4;4;5;4;6;4;4;5;5;4;2;1;66;5;1; ;724;1;1;4;;3;2;;2;2;3;2;3;5;1;2;3;90;Pradolongo;127;12
11695442;1;5;3;2;3;3;3;2;1;2;1;2;3;2;3;3;3;4;3;3;3;2;3;3;5;6;4;8;5;8;4;5;6;4;7;7;5;8;5;2;2;2;1;30;2;1; ;724;1;1;3;;6;1;3;1;1;99;2;3;8;1;2;3;99;Salvador;208;20
11456313;1;5;4;3;3;1;4;1;1;1;4;1;1;1;1;1;1;4;2;2;4;4;1;1;6;0;0;12;0;0;12;12;12;0;8;8;0;12;8;12;12;2;2;50;3;1; ;724;1;1;4;;4;7;;1;1;4;2;3;99;99;1;3;20;Casco Histórico de Barajas;213;21
10614933;1;5;2;4;2;2;2;2;2;2;2;3;2;2;2;3;3;4;4;1;2;2;2;1;2;2;0;2;2;2;2;5;5;2;5;7;5;5;5;7;0;2;2;66;5;1; ;724;1;2;6;;3;2;;2;2;3;1;4;3;2;2;1;116;Berruguete;66;6
11651248;1;5;3;3;3;3;3;1;2;2;3;2;2;3;2;3;4;4;4;3;3;2;3;2;4;1;0;4;1;4;3;4;5;5;4;6;5;4;5;6;5;2;2;43;2;1; ;724;1;1;4;;3;1;5;1;1;4;1;4;5;2;2;3;93;Los Ángeles;175;17
11549275;1;5;2;3;2;2;3;2;2;2;4;3;3;3;2;3;3;4;2;2;3;2;3;2;4;2;1;2;3;3;3;3;5;3;3;6;5;5;5;5;7;2;2;53;3;1; ;724;1;1;4;;3;1;5;1;1;4;2;4;4;2;3;3;89;Pradolongo;127;12
11192338;1;5;3;3;3;3;3;2;2;2;2;3;3;2;3;2;3;4;4;3;3;2;3;2;1;1;1;1;1;2;3;3;3;2;3;4;3;3;5;5;4;2;2;44;2;1;ecuador;218;2;1;4;;2;1;8;1;1;4;1;4;5;6;2;3;29;Adelfas;32;3
10972814;1;5;4;4;3;3;2;2;2;1;3;3;3;2;3;4;3;4;4;1;3;2;3;2;4;0;2;5;1;6;5;2;0;0;5;7;4;8;8;2;1;2;1;51;3;1; ;724;1;1;4;;3;1;4;1;1;4;2;4;4;5;2;3;22;Alameda de Osuna;211;21
11490760;1;5;3;3;2;3;3;2;2;3;3;3;3;2;1;1;2;4;4;2;3;2;3;1;1;2;1;1;1;3;2;3;3;4;2;8;3;6;6;5;1;2;2;48;3;1; ;724;1;1;4;1;;7;;2;2;1;1;9;98;6;3;2;26;Ambroz;192;19
10265689;1;5;4;4;2;2;1;2;8;2;2;3;3;1;2;1;3;4;4;2;3;2;3;2;5;7;4;8;5;5;5;8;5;6;7;8;6;8;8;7;3;2;2;52;3;1; ;724;1;1;4;;4;4;4;1;1;99;1;3;5;6;2;3;86;Palomeras Bajas;133;13
11549264;1;5;3;3;3;3;3;2;2;2;2;3;3;3;3;2;3;4;3;3;3;3;3;3;4;2;1;1;1;2;2;2;3;3;3;5;5;4;4;4;4;2;2;81;5;1; ;724;1;4;2;;2;2;;1;2;3;1;3;7;1;3;3;32;Estrella;33;3
11758190;1;5;3;3;3;3;2;2;1;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;2;2;2;2;2;3;2;2;2;2;6;3;2;2;3;2;2;2;16;1;1; ;724;1;2;6;;4;6;;1;1;98;1;3;8;8;1;3;51;Ibiza;34;3
11443097;1;5;3;3;2;3;3;2;1;2;3;3;3;2;3;3;3;4;4;2;3;3;3;3;6;11;1;5;2;2;2;2;4;2;3;3;2;2;2;2;1;2;1;30;2;1; ;724;1;2;6;;5;4;99;1;1;2;1;4;2;9;2;3;83;Atocha;27;2
11199014;1;3;3;3;2;4;3;3;9;1;3;3;3;4;4;4;4;4;5;3;4;3;4;3;7;3;0;0;0;0;0;0;4;0;2;3;0;4;0;5;5;1;1;23;1;1; ;724;1;2;1;;4;6;;1;1;99;1;3;4;6;2;3;17;Argüelles;92;9
11714706;1;5;3;3;3;2;2;2;2;2;2;2;2;2;2;3;4;4;4;2;3;3;3;3;4;1;1;1;1;2;3;3;6;2;3;4;4;3;2;3;3;2;1;26;1;1; ;724;1;1;3;;4;1;4;1;1;5;2;3;4;4;2;3;73;Trafalgar;73;7
11259889;1;4;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;4;4;3;3;3;3;3;5;5;0;5;1;4;5;5;6;6;6;6;8;6;6;5;11;1;1;29;1;1;boliviano;68;2;1;4;;4;4;8;2;2;2;1;3;5;7;2;3;66;Moscardó;125;12
11716336;1;5;3;3;3;3;3;2;2;2;3;3;3;2;3;3;3;4;4;2;3;3;3;3;7;3;3;8;1;1;1;3;3;1;1;7;1;2;2;1;2;1;2;65;5;1; ;724;1;1;3;2;;2;;2;2;3;1;4;4;2;2;3;179;Las Águilas;107;10
10946102;1;5;4;4;3;3;2;2;2;2;8;3;3;2;3;3;3;4;3;2;3;3;3;3;1;0;0;3;0;1;0;0;2;6;6;10;0;6;5;7;0;2;2;45;3;1; ;724;1;1;4;;6;1;3;1;1;7;1;3;6;1;2;3;23;Gaztambide;71;7
11392631;1;5;3;3;2;3;3;2;2;2;3;3;3;2;3;3;3;4;4;2;3;3;3;3;7;4;4;9;2;2;2;2;2;2;2;8;2;5;4;2;2;1;1;65;5;1; ;724;1;1;3;;4;2;;2;2;4;1;3;3;2;2;3;58;Fuente del Berro;43;4
11071678;1;5;4;4;3;3;4;1;1;1;4;4;2;1;4;3;4;4;4;1;3;3;3;3;7;0;0;8;0;2;2;2;0;5;8;8;0;8;2;2;0;2;1;55;4;1;sirio;760;1;1;4;;6;4;3;1;1;1;1;3;5;3;3;3;116;Aluche;104;10
11731475;1;5;4;4;1;4;4;9;9;1;4;4;9;1;4;4;1;4;5;9;4;4;9;9;6;3;0;6;0;4;4;0;0;0;0;6;5;4;0;3;0;2;2;67;5;1; ;724;1;1;6;;3;2;;1;1;4;1;4;7;1;3;3;74;Aravaca;97;9
11549286;1;5;3;3;3;3;3;1;1;3;2;2;3;2;2;2;2;4;4;2;3;3;3;3;2;1;1;2;1;2;4;3;5;5;5;7;5;4;5;5;5;2;1;32;2;1; ;724;1;1;3;;6;1;3;1;1;6;2;2;6;1;2;3;32;Estrella;33;3
11714684;1;5;3;3;3;2;2;1;2;2;2;2;2;2;2;3;3;4;4;2;3;8;3;8;4;1;1;2;2;2;3;3;3;3;2;5;2;3;3;4;3;2;2;58;4;1; ;724;1;1;4;;2;1;8;1;2;4;2;3;5;1;2;3;43;Casco Histórico de Vallecas;181;18
11651250;1;5;3;3;3;3;3;2;1;1;2;3;3;2;1;3;3;4;4;2;3;3;3;3;4;1;1;1;2;6;3;5;6;6;5;5;4;5;6;5;3;2;2;20;1;1; ;724;1;2;6;;4;6;;1;1;98;1;3;6;1;2;3;93;Los Ángeles;175;17
11838727;1;5;3;3;3;3;2;2;2;2;2;2;1;2;3;3;3;4;4;2;3;3;3;3;2;2;1;1;1;2;2;3;3;3;4;4;4;3;4;4;3;2;1;40;2;1; ;724;1;1;4;;6;1;5;1;1;6;2;2;7;1;2;3;98;Lista;45;4
10911729;1;5;3;4;2;2;1;1;1;2;2;3;2;1;3;3;3;4;4;2;3;2;3;2;6;1;1;5;1;3;3;2;3;4;6;9;4;8;3;5;3;2;2;66;5;1; ;724;1;1;3;;6;2;;1;1;5;2;3;98;99;2;3;11;Alameda de Osuna;211;21
11349801;1;5;3;3;3;3;3;2;2;2;2;3;3;2;2;2;2;4;4;3;3;3;3;3;3;1;1;3;1;1;2;1;4;4;5;6;3;4;5;3;3;2;2;79;5;1; ;724;1;2;1;;4;2;;1;1;3;2;3;6;1;3;3;68;Cortes;13;1
10727453;1;5;3;3;3;3;3;3;1;2;1;1;2;1;2;2;1;4;4;2;3;3;3;3;2;3;2;2;0;1;2;2;2;2;2;1;2;3;2;2;2;2;1;23;1;1; ;724;1;2;1;;6;6;;1;1;3;2;3;5;6;2;3;25;Acacias;22;2
11695426;1;5;3;8;2;3;2;2;2;2;4;2;2;2;1;3;4;4;4;3;3;2;3;1;5;3;3;2;3;5;3;3;5;3;6;7;5;4;5;4;6;2;2;54;3;1; ;724;1;1;4;;4;7;;1;1;99;2;3;99;99;2;3;84;Canillejas;207;20
11386556;1;5;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;4;2;1;3;2;4;4;5;4;4;5;6;5;4;5;5;4;1;2;41;2;1; ;724;1;1;3;;4;1;4;1;1;5;1;3;6;1;2;3;87;Justicia;14;1
11550921;1;5;2;3;3;2;3;1;8;2;3;2;3;2;2;2;3;3;4;3;3;2;3;2;4;5;7;2;7;3;3;4;4;4;5;3;3;3;4;5;6;2;1;40;2;1; ;724;1;1;4;;6;1;2;1;1;99;2;2;9;99;2;3;37;Ventas;151;15
11789769;1;5;3;3;2;3;1;1;1;1;3;2;2;1;8;2;2;3;3;8;4;4;4;4;0;0;0;0;0;0;0;0;0;0;3;8;1;2;1;2;4;2;1;66;5;1; ;724;1;1;3;;3;2;;1;1;3;1;4;5;2;2;3;30;Prosperidad;52;5
11517126;1;5;4;4;2;3;2;1;1;1;3;3;8;1;3;3;3;5;4;1;4;4;4;4;4;0;0;1;0;0;0;3;2;3;4;4;4;3;5;5;6;2;1;27;1;1; ;724;1;2;6;;3;1;7;1;1;2;2;3;6;6;1;3;115;Ríos Rosas;75;7
11869740;1;5;1;2;3;2;1;8;2;2;3;3;3;8;2;3;3;3;2;1;2;1;3;2;7;4;6;3;6;7;4;6;6;5;7;6;4;5;3;2;5;2;2;72;5;1; ;724;1;1;3;;2;2;;2;2;99;1;3;99;99;3;3;149;San Juan Bautista;156;15
11758191;1;5;3;3;3;3;2;2;2;2;3;3;3;2;3;3;3;4;4;3;3;3;3;3;4;1;0;1;2;3;3;3;5;4;4;6;3;4;5;5;4;2;2;28;1;1; ;724;1;1;3;;4;1;8;2;2;4;2;3;5;6;2;3;51;Ibiza;34;3
11316695;1;5;3;3;3;3;3;2;2;1;2;3;3;2;3;2;3;4;4;2;3;2;3;2;3;2;2;2;4;4;3;4;5;4;5;4;4;3;3;4;3;2;1;28;1;1; ;724;1;2;3;;6;1;2;1;1;5;3;2;6;1;2;3;45;Arapiles;72;7
11651279;1;5;3;3;3;3;3;2;2;2;2;3;3;2;3;3;2;4;4;2;3;3;3;3;3;3;4;3;3;3;4;2;3;4;4;6;4;4;4;4;4;1;1;19;1;1; ;724;1;2;5;;4;6;;1;1;4;2;3;6;8;2;3;53;Casco Histórico de Vallecas;181;18
11411344;1;5;3;3;2;3;3;2;2;2;1;3;3;3;3;3;3;4;4;3;3;3;3;3;3;1;1;1;1;4;3;5;5;4;4;7;5;5;4;5;4;2;1;57;4;1; ;724;1;1;3;;2;1;5;1;1;3;2;3;4;2;2;3;74;Vinateros;146;14
11812977;1;5;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;2;1;1;1;2;2;2;4;2;3;6;2;3;3;3;3;2;2;40;2;1; ;724;1;1;4;;6;1;3;1;1;6;2;2;7;1;2;3;1;El Viso;51;5
