CÛdigo;;Nombre;Provincia
42;1715;SerÛn de N†gima;Soria
42;1720;Soliedra;Soria
42;1736;Soria;Soria
42;1741;Sotillo del RincÛn;Soria
42;1754;Suellacabras;Soria
42;1767;Tajahuerce;Soria
42;1773;Tajueco;Soria
42;1789;Talveila;Soria
42;1813;Tardelcuende;Soria
42;1828;Taroda;Soria
42;1834;Tejado;Soria
42;1849;Torlengua;Soria
42;1852;Torreblacos;Soria
42;1871;Torrubia de Soria;Soria
42;1887;TrÇvago;Soria
42;1890;Ucero;Soria
42;1904;Vadillo;Soria
42;1911;Valdeavellano de Tera;Soria
42;1926;ValdegeÒa;Soria
42;1932;Valdelagua del Cerro;Soria
42;1947;Valdemaluque;Soria
42;1950;Valdenebro;Soria
42;1963;Valdeprado;Soria
42;1979;Valderrodilla;Soria
42;1985;Valtajeros;Soria
42;2002;Velamaz†n;Soria
42;2019;Velilla de la Sierra;Soria
42;2024;Velilla de los Ajos;Soria
42;2045;Viana de Duero;Soria
42;2058;Villaciervos;Soria
42;2061;Villanueva de Gormaz;Soria
42;2077;Villar del Ala;Soria
42;2083;Villar del Campo;Soria
42;2096;Villar del RÌo;Soria
42;2117;Villares de Soria (Los);Soria
42;2122;Villasayas;Soria
42;2138;Villaseca de Arciel;Soria
42;2156;Vinuesa;Soria
42;2169;Vizmanos;Soria
42;2175;Vozmediano;Soria
42;2181;Yanguas;Soria
42;2194;Yelo;Soria
47;0014;Adalia;Valladolid
47;0029;Aguasal;Valladolid
47;0035;Aguilar de Campos;Valladolid
47;0040;Alaejos;Valladolid
47;0053;AlcazarÇn;Valladolid
47;0066;Aldea de San Miguel;Valladolid
47;0072;Aldeamayor de San MartÌn;Valladolid
47;0088;Almenara de Adaja;Valladolid
47;0091;Amusquillo;Valladolid
47;0105;Arroyo de la Encomienda;Valladolid
47;0112;Ataquines;Valladolid
47;0127;BahabÛn;Valladolid
47;0133;Barcial de la Loma;Valladolid
47;0148;Barruelo del Valle;Valladolid
47;0151;Becilla de Valderaduey;Valladolid
47;0164;Benafarces;Valladolid
47;0170;Bercero;Valladolid
47;0186;Berceruelo;Valladolid
47;0199;Berrueces;Valladolid
47;0203;Bobadilla del Campo;Valladolid
47;0210;Bocigas;Valladolid
47;0225;Bocos de Duero;Valladolid
47;0231;Boecillo;Valladolid
47;0246;BolaÒos de Campos;Valladolid
47;0259;Brahojos de Medina;Valladolid
47;0262;Bustillo de Chaves;Valladolid
47;0278;CabezÛn de Pisuerga;Valladolid
47;0284;CabezÛn de Valderaduey;Valladolid
47;0297;Cabreros del Monte;Valladolid
47;0301;Campaspero;Valladolid
47;0318;Campillo (El);Valladolid
47;0323;Camporredondo;Valladolid
47;0339;Canalejas de PeÒafiel;Valladolid
47;0344;Canillas de Esgueva;Valladolid
47;0357;Carpio;Valladolid
47;0360;Casasola de AriÛn;Valladolid
47;0376;CastrejÛn de Trabancos;Valladolid
47;0382;Castrillo de Duero;Valladolid
47;0395;Castrillo-Tejeriego;Valladolid
47;0409;Castrobol;Valladolid
47;0416;Castrodeza;Valladolid
47;0421;Castromembibre;Valladolid
47;0437;Castromonte;Valladolid
47;0442;Castronuevo de Esgueva;Valladolid
47;0455;CastronuÒo;Valladolid
47;0468;Castroponce;Valladolid
47;0474;Castroverde de Cerrato;Valladolid
47;0480;Ceinos de Campos;Valladolid
47;0493;Cervillego de la Cruz;Valladolid
47;0506;Cigales;Valladolid
47;0513;CiguÒuela;Valladolid
47;0528;CistÇrniga;Valladolid
47;0534;Cogeces de ÷scar;Valladolid
47;0549;Cogeces del Monte;Valladolid
47;0552;Corcos;Valladolid
47;0565;Corrales de Duero;Valladolid
47;0571;Cubillas de Santa Marta;Valladolid
47;0587;Cuenca de Campos;Valladolid
47;0590;Curiel de Duero;Valladolid
47;0604;Encinas de Esgueva;Valladolid
47;0611;Esguevillas de Esgueva;Valladolid
47;0626;Fombellida;Valladolid
47;0632;Fompedraza;Valladolid
47;0647;Fontihoyuelo;Valladolid
47;0650;Fresno el Viejo;Valladolid
47;0663;FuensaldaÒa;Valladolid
47;0679;Fuente el Sol;Valladolid
47;0685;Fuente-Olmedo;Valladolid
47;0698;Gallegos de Hornija;Valladolid
47;0702;GatÛn de Campos;Valladolid
47;0719;Geria;Valladolid
47;0730;HerrÌn de Campos;Valladolid
47;0745;Hornillos de Eresma;Valladolid
47;0758;÷scar;Valladolid
47;0761;Laguna de Duero;Valladolid
47;0777;Langayo;Valladolid
47;0796;Llano de Olmedo;Valladolid
47;0783;Lomoviejo;Valladolid
47;0800;Manzanillo;Valladolid
47;0817;Marzales;Valladolid
47;0822;Matapozuelos;Valladolid
47;0838;Matilla de los CaÒos;Valladolid
47;0843;Mayorga;Valladolid
47;0869;Medina de Rioseco;Valladolid
47;0856;Medina del Campo;Valladolid
47;0875;Megeces;Valladolid
47;0881;Melgar de Abajo;Valladolid
47;0894;Melgar de Arriba;Valladolid
47;0908;Mojados;Valladolid
47;0915;Monasterio de Vega;Valladolid
47;0920;Montealegre de Campos;Valladolid
47;0936;Montemayor de Pililla;Valladolid
47;0941;Moral de la Reina;Valladolid
47;0954;Moraleja de las Panaderas;Valladolid
47;0967;Morales de Campos;Valladolid
47;0973;Mota del MarquÇs;Valladolid
47;0989;Mucientes;Valladolid
47;0992;Mudarra (La);Valladolid
47;1006;Muriel;Valladolid
47;1013;Nava del Rey;Valladolid
47;1028;Nueva Villa de las Torres;Valladolid
47;1034;Olivares de Duero;Valladolid
47;1049;Olmedo;Valladolid
47;1052;Olmos de Esgueva;Valladolid
47;1065;Olmos de PeÒafiel;Valladolid
47;1090;Palazuelo de Vedija;Valladolid
47;1104;Parrilla (La);Valladolid
47;1111;Pedraja de Portillo (La);Valladolid
47;1126;Pedrajas de San Esteban;Valladolid
47;1132;Pedrosa del Rey;Valladolid
47;1147;PeÒafiel;Valladolid
47;1150;PeÒaflor de Hornija;Valladolid
47;1163;Pesquera de Duero;Valladolid
47;1179;PiÒa de Esgueva;Valladolid
47;1185;PiÒel de Abajo;Valladolid
47;1198;PiÒel de Arriba;Valladolid
47;1219;Pollos;Valladolid
47;1224;Portillo;Valladolid
47;1230;Pozal de Gallinas;Valladolid
47;1245;Pozaldez;Valladolid
47;1258;Pozuelo de la Orden;Valladolid
47;1261;Puras;Valladolid
47;1277;Quintanilla de Arriba;Valladolid
47;1296;Quintanilla de OnÇsimo;Valladolid
47;1300;Quintanilla de Trigueros;Valladolid
47;1283;Quintanilla del Molar;Valladolid
47;1317;R†bano;Valladolid
47;1322;Ramiro;Valladolid
47;1338;Renedo de Esgueva;Valladolid
47;1343;Roales de Campos;Valladolid
47;1356;Robladillo;Valladolid
47;1375;Roturas;Valladolid
47;1381;RubÌ de Bracamonte;Valladolid
47;1394;Rueda;Valladolid
47;1408;Saelices de Mayorga;Valladolid
47;1415;Salvador de Zapardiel;Valladolid
47;1420;San Cebri†n de Mazote;Valladolid
47;1436;San Llorente;Valladolid
47;1441;San MartÌn de ValvenÌ;Valladolid
47;1454;San Miguel del Arroyo;Valladolid
47;1467;San Miguel del Pino;Valladolid
47;1473;San Pablo de la Moraleja;Valladolid
47;1489;San Pedro de Latarce;Valladolid
47;1492;San Pelayo;Valladolid
47;1505;San Rom†n de Hornija;Valladolid
47;1512;San Salvador;Valladolid
47;1564;San Vicente del Palacio;Valladolid
47;1527;Santa Eufemia del Arroyo;Valladolid
47;1533;Santerv†s de Campos;Valladolid
47;1548;Santib†Òez de Valcorba;Valladolid
47;1551;Santovenia de Pisuerga;Valladolid
47;1570;SardÛn de Duero;Valladolid
47;1586;Seca (La);Valladolid
47;1599;Serrada;Valladolid
47;1603;Siete Iglesias de Trabancos;Valladolid
47;1610;Simancas;Valladolid
47;1625;Tamariz de Campos;Valladolid
47;1631;Tiedra;Valladolid
47;1646;Tordehumos;Valladolid
47;1659;Tordesillas;Valladolid
47;1697;Torre de Esgueva;Valladolid
47;1701;Torre de PeÒafiel;Valladolid
47;1662;Torrecilla de la Abadesa;Valladolid
47;1678;Torrecilla de la Orden;Valladolid
47;1684;Torrecilla de la Torre;Valladolid
47;1718;TorrelobatÛn;Valladolid
47;1723;Torresc†rcela;Valladolid
47;1739;Traspinedo;Valladolid
47;1744;Trigueros del Valle;Valladolid
47;1757;Tudela de Duero;Valladolid
47;1760;UniÛn de Campos (La);Valladolid
47;1776;Urones de Castroponce;Valladolid
47;1782;UrueÒa;Valladolid
47;1795;Valbuena de Duero;Valladolid
47;1809;Valdearcos de la Vega;Valladolid
47;1816;Valdenebro de los Valles;Valladolid
47;1821;Valdestillas;Valladolid
47;1837;Valdunquillo;Valladolid
47;1868;Valladolid;Valladolid
47;1842;Valoria la Buena;Valladolid
47;1855;Valverde de Campos;Valladolid
47;1874;Vega de Ruiponce;Valladolid
47;1880;Vega de Valdetronco;Valladolid
47;1893;Velasc†lvaro;Valladolid
47;1907;Velilla;Valladolid
47;1914;Velliza;Valladolid
47;1929;Ventosa de la Cuesta;Valladolid
47;1935;Viana de Cega;Valladolid
47;1953;Villab†Òez;Valladolid
47;1966;Villabaruz de Campos;Valladolid
47;1972;Villabr†gima;Valladolid
47;1988;VillacarralÛn;Valladolid
47;1991;Villacid de Campos;Valladolid
47;2005;Villaco;Valladolid
47;2033;Villafrades de Campos;Valladolid
47;2048;Villafranca de Duero;Valladolid
47;2051;VillafrechÛs;Valladolid
47;2064;Villafuerte;Valladolid
47;2070;VillagarcÌa de Campos;Valladolid
47;2086;VillagÛmez la Nueva;Valladolid
47;2099;Villal†n de Campos;Valladolid
47;2103;Villalar de los Comuneros;Valladolid
47;2110;Villalba de la Loma;Valladolid
47;2125;Villalba de los Alcores;Valladolid
47;2131;Villalbarba;Valladolid
47;2146;VillalÛn de Campos;Valladolid
47;2159;Villamuriel de Campos;Valladolid
47;2162;Vill†n de Tordesillas;Valladolid
47;2178;Villanubla;Valladolid
47;2184;Villanueva de Duero;Valladolid
47;2197;Villanueva de la Condesa;Valladolid
47;2201;Villanueva de los Caballeros;Valladolid
47;2218;Villanueva de los Infantes;Valladolid
47;2223;Villanueva de San Mancio;Valladolid
47;2239;Villardefrades;Valladolid
47;2244;Villarmentero de Esgueva;Valladolid
47;2257;Villasexmir;Valladolid
47;2260;VillavaquerÌn;Valladolid
47;2276;Villavellid;Valladolid
47;2282;Villaverde de Medina;Valladolid
47;2295;Villavicencio de los Caballeros;Valladolid
47;1940;Viloria;Valladolid
47;2309;Wamba;Valladolid
47;2316;Zarat†n;Valladolid
47;2321;Zarza (La);Valladolid
49;0028;Abezames;Zamora
49;0034;AlcaÒices;Zamora
49;0049;Alcubilla de Nogales;Zamora
49;0052;Alfaraz de Sayago;Zamora
49;0065;Algodre;Zamora
49;0071;Almaraz de Duero;Zamora
49;0087;Almeida de Sayago;Zamora
49;0090;AndavÌas;Zamora
49;0104;Arcenillas;Zamora
49;0111;Arcos de la Polvorosa;Zamora
49;0126;ArgaÒÌn;Zamora
49;0132;Argujillo;Zamora
49;0147;Arquillinos;Zamora
49;0150;Arrabalde;Zamora
49;0163;Aspariegos;Zamora
49;0179;Asturianos;Zamora
49;0185;AyoÛ de Vidriales;Zamora
49;0198;Barcial del Barco;Zamora
49;0202;Belver de los Montes;Zamora
49;0219;Benavente;Zamora
49;0224;Benegiles;Zamora
49;0230;Bermillo de Sayago;Zamora
49;0245;BÛveda de Toro (La);Zamora
49;0258;BretÛ;Zamora
49;0261;Bretocino;Zamora
49;0277;Brime de Sog;Zamora
49;0283;Brime de Urz;Zamora
49;0296;Burganes de Valverde;Zamora
49;0300;Bustillo del Oro;Zamora
49;0317;CabaÒas de Sayago;Zamora
49;0322;Calzadilla de Tera;Zamora
49;0338;Camarzana de Tera;Zamora
49;0343;CaÒizal;Zamora
49;0356;CaÒizo;Zamora
49;0369;Carbajales de Alba;Zamora
49;0375;Carbellino;Zamora
49;0381;Casaseca de Campe†n;Zamora
49;0394;Casaseca de las Chanas;Zamora
49;0408;Castrillo de la GuareÒa;Zamora
49;0415;Castrogonzalo;Zamora
49;0420;Castronuevo;Zamora
49;0436;Castroverde de Campos;Zamora
49;0441;Cazurra;Zamora
49;0467;Cerecinos de Campos;Zamora
49;0473;Cerecinos del Carrizal;Zamora
49;0489;Cernadilla;Zamora
49;0505;Cobreros;Zamora
49;0527;Coomonte;Zamora
49;0533;Coreses;Zamora
49;0548;Corrales;Zamora
49;0551;Cotanes del Monte;Zamora
49;0564;Cubillos;Zamora
49;0570;Cubo de Benavente;Zamora
49;0586;Cubo de Tierra del Vino (El);Zamora
49;0599;Cuelgamures;Zamora
49;0610;Entrala;Zamora
49;0625;EspadaÒedo;Zamora
49;0631;Faramontanos de T†bara;Zamora
49;0646;Fariza;Zamora
49;0659;Fermoselle;Zamora
49;0662;Ferreras de Abajo;Zamora
49;0678;Ferreras de Arriba;Zamora
49;0684;Ferreruela;Zamora
49;0697;Figueruela de Arriba;Zamora
49;0718;FonfrÌa;Zamora
49;0757;Fresno de la Polvorosa;Zamora
49;0760;Fresno de la Ribera;Zamora
49;0776;Fresno de Sayago;Zamora
49;0782;Friera de Valverde;Zamora
49;0795;Fuente Encalada;Zamora
49;0809;FuentelapeÒa;Zamora
49;0821;Fuentes de Ropel;Zamora
49;0816;Fuentesa£co;Zamora
49;0837;Fuentesecas;Zamora
49;0842;Fuentespreadas;Zamora
49;0855;Galende;Zamora
49;0868;Gallegos del Pan;Zamora
49;0874;Gallegos del RÌo;Zamora
49;0880;Gamones;Zamora
49;0907;Gema;Zamora
49;0914;Granja de Moreruela;Zamora
49;0929;Granucillo;Zamora
49;0935;Guarrate;Zamora
49;0940;Hermisende;Zamora
49;0953;Hiniesta (La);Zamora
49;0966;Jambrina;Zamora
49;0972;Justel;Zamora
49;0988;Losacino;Zamora
49;0991;Losacio;Zamora
49;1005;Lubi†n;Zamora
49;1012;Luelmo;Zamora
49;1027;Maderal (El);Zamora
49;1033;Madridanos;Zamora
49;1048;Mahide;Zamora
49;1051;Maire de Castroponce;Zamora
49;1070;Malva;Zamora
49;1086;Manganeses de la Lampreana;Zamora
49;1099;Manganeses de la Polvorosa;Zamora
49;1103;Manzanal de Arriba;Zamora
49;1125;Manzanal de los Infantes;Zamora
49;1110;Manzanal del Barco;Zamora
49;1131;Matilla de ArzÛn;Zamora
49;1146;Matilla la Seca;Zamora
49;1159;Mayalde;Zamora
49;1162;Melgar de Tera;Zamora
49;1178;Micereces de Tera;Zamora
49;1184;Milles de la Polvorosa;Zamora
49;1197;Molacillos;Zamora
49;1201;Molezuelas de la Carballeda;Zamora
49;1218;Mombuey;Zamora
49;1223;Monfarracinos;Zamora
49;1239;Montamarta;Zamora
49;1244;Moral de Sayago;Zamora
49;1260;Moraleja de Sayago;Zamora
49;1257;Moraleja del Vino;Zamora
49;1282;Morales de Rey;Zamora
49;1295;Morales de Toro;Zamora
49;1309;Morales de Valverde;Zamora
49;1276;Morales del Vino;Zamora
49;1316;Moralina;Zamora
49;1321;Moreruela de los Infanzones;Zamora
49;1337;Moreruela de T†bara;Zamora
49;1342;Muelas de los Caballeros;Zamora
49;1355;Muelas del Pan;Zamora
49;1368;Muga de Sayago;Zamora
49;1374;Navianos de Valverde;Zamora
49;1380;Olmillos de Castro;Zamora
49;1393;Otero de Bodas;Zamora
49;1414;Pajares de la Lampreana;Zamora
49;1435;Palacios de Sanabria;Zamora
49;1429;Palacios del Pan;Zamora
49;1453;Pedralba de la PraderÌa;Zamora
49;1466;Pego (El);Zamora
49;1472;Peleagonzalo;Zamora
49;1488;Peleas de Abajo;Zamora
49;1491;PeÒausende;Zamora
49;1504;Peque;Zamora
49;1511;PerdigÛn (El);Zamora
49;1526;Pereruela;Zamora
49;1532;Perilla de Castro;Zamora
49;1547;PÌas;Zamora
49;1550;Piedrahita de Castro;Zamora
49;1563;Pinilla de Toro;Zamora
49;1579;Pino del Oro;Zamora
49;1585;PiÒero (El);Zamora
49;1602;Pobladura de Valderaduey;Zamora
49;1598;Pobladura del Valle;Zamora
49;1624;Porto;Zamora
49;1630;Pozoantiguo;Zamora
49;1645;Pozuelo de T†bara;Zamora
49;1658;Prado;Zamora
49;1661;Puebla de Sanabria;Zamora
49;1677;Pueblica de Valverde;Zamora
49;1700;Quintanilla de Urz;Zamora
49;1683;Quintanilla del Monte;Zamora
49;1696;Quintanilla del Olmo;Zamora
49;1717;Quiruelas de Vidriales;Zamora
49;1722;Rabanales;Zamora
49;1738;R†bano de Aliste;Zamora
49;1743;Requejo;Zamora
49;1756;Revellinos;Zamora
49;1769;RiofrÌo de Aliste;Zamora
49;1775;Rionegro del Puente;Zamora
49;1781;Roales;Zamora
49;1794;Robleda-Cervantes;Zamora
49;1808;Roelos de Sayago;Zamora
49;1815;Rosinos de la Requejada;Zamora
49;1836;Salce;Zamora
49;1841;Samir de los CaÒos;Zamora
49;1854;San AgustÌn del Pozo;Zamora
49;1867;San Cebri†n de Castro;Zamora
49;1873;San CristÛbal de EntreviÒas;Zamora
49;1889;San Esteban del Molar;Zamora
49;1892;San Justo;Zamora
49;1906;San MartÌn de Valderaduey;Zamora
49;1913;San Miguel de la Ribera;Zamora
49;1928;San Miguel del Valle;Zamora
49;1934;San Pedro de Ceque;Zamora
49;1949;San Pedro de la Nave-Almendra;Zamora
49;2085;San Vicente de la Cabeza;Zamora
49;2098;San Vitero;Zamora
49;1971;Santa Clara de Avedillo;Zamora
49;1990;Santa Colomba de las Monjas;Zamora
49;2004;Santa Cristina de la Polvorosa;Zamora
49;2011;Santa Croya de Tera;Zamora
49;2026;Santa Eufemia del Barco;Zamora
49;2032;Santa MarÌa de la Vega;Zamora
49;2047;Santa MarÌa de Valverde;Zamora
49;2050;Santib†Òez de Tera;Zamora
49;2063;Santib†Òez de Vidriales;Zamora
49;2079;Santovenia;Zamora
49;2102;Sanzoles;Zamora
49;2145;T†bara;Zamora
49;2161;Tapioles;Zamora
49;2196;Toro;Zamora
49;2200;Torre del Valle (La);Zamora
49;2217;Torregamones;Zamora
49;2222;Torres del Carrizal;Zamora
49;2238;Trabazos;Zamora
49;2243;Trefacio;Zamora
49;2256;UÒa de Quintana;Zamora
49;2269;Vadillo de la GuareÒa;Zamora
49;2275;Valcabado;Zamora
49;2281;Valdefinjas;Zamora
49;2294;Valdescorriel;Zamora
49;2308;Vallesa de la GuareÒa;Zamora
49;2315;Vega de Tera;Zamora
49;2320;Vega de Villalobos;Zamora
49;2336;Vegalatrave;Zamora
49;2341;Venialbo;Zamora
49;2354;Vezdemarb†n;Zamora
49;2367;Vidayanes;Zamora
49;2373;Videmala;Zamora
49;2389;Villabr†zaro;Zamora
49;2392;Villabuena del Puente;Zamora
49;2406;Villadepera;Zamora
49;2413;Villaescusa;Zamora
49;2428;Villaf†fila;Zamora
49;2434;VillaferrueÒa;Zamora
49;2449;Villageriz;Zamora
49;2452;Villalaz†n;Zamora
49;2465;Villalba de la Lampreana;Zamora
49;2471;Villalcampo;Zamora
49;2487;Villalobos;Zamora
49;2490;Villalonso;Zamora
49;2503;Villalpando;Zamora
49;2510;Villalube;Zamora
49;2525;Villamayor de Campos;Zamora
49;2559;Villamor de los Escuderos;Zamora
49;2562;Villan†zar;Zamora
49;2578;Villanueva de Azoague;Zamora
49;2584;Villanueva de Campe†n;Zamora
49;2597;Villanueva de las Peras;Zamora
49;2601;Villanueva del Campo;Zamora
49;2639;Villar de Fallaves;Zamora
49;2644;Villar del Buey;Zamora
49;2618;Villaralbo;Zamora
49;2623;Villardeciervos;Zamora
49;2657;Villardiegua de la Ribera;Zamora
49;2660;Vill†rdiga;Zamora
49;2676;Villardondiego;Zamora
49;2682;VillarrÌn de Campos;Zamora
49;2695;Villaseco del Pan;Zamora
49;2709;Villavendimio;Zamora
49;2721;Villaveza de Valverde;Zamora
49;2716;Villaveza del Agua;Zamora
49;2737;ViÒas;Zamora
49;2755;Zamora;Zamora
