RESPNUM,CCGID,BAREA,GATE,STRATA,CATEGORY,INTDATE,AIRLINE,FLIGHT,DEST,DESTGEO,DESTMARK,ARRTIME,DEPTIME,MINUTES,Q2PURP1,Q3GETTO1,Q3PARK,Q4BAGS,Q4BUY,Q4FOOD,Q5NOTBUY,Q6NOFOOD,Q7FLYPERYR,SAQ,Q8A_ART,Q8B_FOOD,Q8C_SHOP,Q8D_SIGNS,Q8E_WALK,Q8F_SCREENS,Q8G_INFOARR,Q8H_INFODEP,Q8I_ROAD,Q8J_PARK,Q8K_AIRTRAIN,Q8L_LTPARK,Q8M_RENTAL,Q8N_WHOLE,Q10A_CLNBOARD,Q10B_CLNPARK,Q10C_CLNAIRTRAIN,Q10D_CLNRENT,Q10E_CLNFOOD,Q10F_CLNBATH,Q11SAFE,Q12_USEWEB,Q13_RATEWEB,Q14WHEREDEPART,Q14RATEGETTO,Q15A_FIND,Q15B_SECURITY,Q16_PROBLEM,Q17REGION,Q18ZIP,Q18COUNTRY,HOME,Q19_AGE,Q20_SEX,Q21_INCOME,LANG
1352,2180,G,101,3,3,11,17,27,92,8,2,13:15,17:50,275,2,3,,2,2,2,2,2,3,2,4,4,4,3,5,5,5,5,6,6,5,6,6,5,5,5,5,5,5,5,5,1,5,11,5,4,5,1,4,01/01/76201 12:00:00 AM,US,11,3,2,1,1
1354,2182,G,101,3,3,11,17,27,92,8,2,10:10,17:50,460,3,3,,2,1,1,2,2,1,2,6,3,3,3,5,4,3,3,3,3,3,6,6,4,4,3,3,3,3,4,3,2,,11,4,4,6,2,4,01/01/64124 12:00:00 AM,US,11,2,1,0,1
1356,2184,G,101,3,3,11,17,27,92,8,2,15:35,17:50,135,3,1,2,2,2,1,1,2,2,2,4,4,3,4,4,4,4,4,4,4,0,0,0,4,4,4,0,0,4,4,4,2,,7,3,5,5,2,1,01/01/95070 12:00:00 AM,US,4,5,2,4,1
1359,1195,C,45,1,2,4,15,2200,4,2,4,4:45,6:05,80,1,9,,1,2,2,2,1,6,2,6,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,2,,1,0,0,0,0,3,01/01/30305 12:00:00 AM,US,12,4,1,4,1
1360,1196,C,45,1,2,4,15,2200,4,2,4,4:30,6:05,95,6,1,3,2,2,1,2,2,3,2,5,5,5,5,5,5,6,6,5,5,6,4,6,5,5,5,6,6,4,5,5,2,,7,5,5,5,2,1,,US,4,3,2,0,1
1361,1197,C,45,1,2,4,15,2200,4,2,4,4:45,6:05,80,2,2,,1,2,2,2,2,2,2,4,6,6,3,6,3,6,6,3,4,6,6,6,4,4,4,6,6,4,4,4,2,,6,4,5,5,2,1,01/01/94062 12:00:00 AM,US,2,5,1,0,1
1362,1198,C,45,1,2,4,15,2200,4,2,4,4:45,6:05,80,2,2,,1,2,1,2,2,3,2,5,3,3,4,4,4,6,6,4,4,6,6,6,4,5,6,6,6,5,4,1,1,4,6,4,5,5,2,1,01/01/94062 12:00:00 AM,US,2,5,2,0,1
1363,1199,C,45,1,2,4,15,2200,4,2,4,4:15,6:05,110,1,4,,1,1,2,2,1,1,2,4,3,3,6,6,3,6,6,6,6,4,6,6,3,5,6,5,6,5,5,0,0,,12,0,0,0,0,3,01/01/27613 12:00:00 AM,US,12,3,2,0,1
1364,1200,C,45,1,2,4,15,2200,4,2,4,4:00,6:05,125,4,8,,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,6,5,0,5,5,5,2,,2,5,5,5,2,1,01/01/94520 12:00:00 AM,US,5,7,1,2,1
1365,1201,C,45,1,2,4,15,2200,4,2,4,4:00,6:05,125,6,6,,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,2,5,5,5,2,1,01/01/94513 12:00:00 AM,US,5,4,2,4,1
1366,1202,C,45,1,2,4,15,2200,4,2,4,4:30,6:05,95,1,4,,1,1,1,2,2,1,2,3,3,3,3,3,3,3,3,6,6,6,6,6,3,3,6,6,6,3,3,4,2,,5,5,5,5,2,3,01/01/27587 12:00:00 AM,US,12,4,2,4,1
1367,1203,C,45,1,2,4,15,2200,4,2,4,4:25,6:05,100,3,6,,2,2,1,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,,1,3,3,4,2,1,01/01/94705 12:00:00 AM,US,3,3,1,2,1
1368,1204,C,45,1,2,4,15,2200,4,2,4,4:30,6:05,95,1,4,,1,2,1,2,2,4,2,4,3,3,4,4,3,3,6,4,6,3,6,2,4,4,6,4,4,3,3,4,2,,5,5,5,4,2,3,01/01/32903 12:00:00 AM,US,12,7,2,4,1
1369,1205,C,45,1,2,4,15,2200,4,2,4,4:30,6:05,95,1,9,,2,2,1,2,2,5,2,4,3,3,4,4,4,6,6,6,6,4,6,4,4,4,6,4,4,4,4,4,2,,6,4,4,4,2,3,01/01/32003 12:00:00 AM,US,12,6,0,3,1
1370,1206,C,45,1,2,4,15,2200,4,2,4,2:45,6:05,200,1,9,,1,2,1,2,2,2,2,5,4,4,5,4,4,4,4,5,6,5,6,4,4,5,6,5,5,5,5,4,2,,6,5,5,5,2,3,01/01/24435 12:00:00 AM,US,12,5,1,3,1
1371,1207,C,45,1,2,4,15,2200,4,2,4,4:00,6:05,125,2,7,,1,2,1,2,1,2,2,5,6,6,0,0,4,0,0,4,6,6,6,0,0,4,6,6,6,0,4,4,2,,24,4,5,5,2,2,01/01/93923 12:00:00 AM,US,10,7,2,0,1
1372,1208,C,45,1,2,4,15,2200,4,2,4,4:45,6:05,80,3,2,,2,2,2,2,2,4,2,4,6,3,3,3,4,6,6,3,6,3,6,6,3,3,3,3,3,3,3,4,2,,1,3,3,3,2,1,01/01/94550 12:00:00 AM,US,3,2,2,0,1
1374,1210,C,45,1,2,4,15,2200,4,2,4,4:45,6:05,80,6,2,,2,2,1,2,2,3,1,5,4,4,5,5,5,6,6,5,6,6,6,6,5,5,6,6,6,5,6,5,2,,7,5,5,5,2,1,01/01/95120 12:00:00 AM,US,4,5,1,0,1
1375,1211,C,45,1,2,4,15,2200,4,2,4,4:00,6:05,125,1,9,,1,2,2,2,2,1,1,6,6,6,5,5,6,6,6,5,6,4,6,0,5,4,6,4,4,6,4,5,2,,6,5,5,5,2,3,01/01/30058 12:00:00 AM,US,12,3,1,2,1
1376,1212,C,45,1,2,4,15,2200,4,2,4,4:20,6:05,105,2,4,,1,2,1,1,2,3,1,4,2,1,3,3,3,6,6,2,6,2,6,3,3,3,6,6,6,4,4,4,1,3,5,5,5,5,2,1,01/01/94114 12:00:00 AM,US,1,6,0,2,1
1377,2201,B,22,3,2,11,8,2614,73,1,2,13:00,18:00,300,2,3,,1,2,1,1,2,2,2,0,0,3,3,3,3,3,0,3,3,3,3,6,3,3,6,3,6,3,3,4,2,,11,0,0,0,0,4,01/01/97215 12:00:00 AM,US,10,6,2,1,2
1378,2202,B,22,3,2,11,8,2614,73,1,2,16:30,18:00,90,1,4,,2,1,2,2,2,5,1,2,3,4,5,6,2,6,6,6,2,6,2,6,4,3,6,6,6,3,3,5,2,,5,5,5,3,2,3,01/01/97214 12:00:00 AM,US,10,4,2,3,1
1379,2203,B,22,3,2,11,8,2614,73,1,2,13:30,18:00,270,4,2,,1,2,1,2,2,1,1,6,4,6,4,6,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,4,2,,5,5,5,3,0,3,01/01/97045 12:00:00 AM,US,10,2,1,1,1
1380,2204,B,22,3,2,11,8,2614,73,1,2,15:00,18:00,180,2,2,,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,6,0,6,6,3,3,2,,3,2,3,1,2,3,01/01/97217 12:00:00 AM,US,10,4,1,3,1
1381,2205,B,22,3,2,11,8,2614,73,1,2,14:00,18:00,240,1,9,,1,1,1,2,2,3,2,3,3,3,3,4,4,3,3,4,4,4,6,4,1,4,6,4,4,4,3,5,1,1,5,4,5,0,1,3,01/01/97005 12:00:00 AM,US,10,5,2,4,1
1382,2206,B,22,3,2,11,8,2614,73,1,2,12:05,18:00,355,1,3,,2,2,2,2,2,2,2,3,2,2,3,3,1,6,6,6,6,6,6,6,2,4,6,6,6,3,3,3,2,,11,6,3,3,3,4,01/01/97034 12:00:00 AM,US,10,4,1,3,1
1383,2207,B,22,3,2,11,8,2614,73,1,2,14:00,18:00,240,1,2,,2,1,1,2,2,3,2,2,2,3,3,4,3,6,6,6,6,3,6,6,3,4,6,3,6,2,3,3,2,,7,3,3,3,2,3,01/01/97229 12:00:00 AM,US,10,5,2,4,1
1384,2208,B,22,3,2,11,8,2614,73,1,2,14:30,18:00,210,4,5,,1,0,0,2,2,2,2,6,6,4,3,4,5,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,1,5,12,3,4,4,2,3,01/01/97229 12:00:00 AM,US,10,2,2,0,1
1385,2209,B,22,3,2,11,8,2614,73,1,2,16:00,18:00,120,1,5,,0,1,0,2,2,3,2,0,0,0,0,0,0,0,0,2,2,4,0,2,0,4,4,4,4,4,4,3,1,4,5,5,4,2,1,1,01/01/94116 12:00:00 AM,US,1,5,2,3,1
1386,2210,B,22,3,2,11,8,2614,73,1,2,13:00,18:00,300,8,3,,1,1,1,2,2,3,2,3,3,3,4,3,3,3,3,6,6,4,6,6,3,4,6,3,6,3,2,4,2,,11,3,3,3,2,4,01/01/97005 12:00:00 AM,US,10,2,1,3,1
1389,2213,B,22,3,2,11,8,2614,73,1,2,14:40,18:00,200,5,5,,2,1,2,2,1,1,2,3,6,3,4,3,3,6,6,6,6,5,6,6,3,3,6,5,6,6,6,5,2,,5,5,4,0,2,3,,US,10,6,1,0,1
1390,2214,B,22,3,2,11,8,2614,73,1,2,15:30,18:00,150,1,4,,1,2,1,1,2,3,2,3,3,3,3,3,3,6,6,2,3,2,6,2,0,3,2,3,4,2,3,3,2,,5,3,3,1,1,3,01/01/97068 12:00:00 AM,US,10,4,2,4,1
1391,2215,B,22,3,2,11,8,2614,73,1,2,13:00,18:00,300,2,3,,1,2,1,1,1,1,2,1,2,2,4,3,2,2,2,6,6,6,6,6,3,5,6,6,6,5,4,5,2,,11,6,4,1,2,4,01/01/97766 12:00:00 AM,US,10,3,2,2,1
1392,2216,B,22,3,2,11,8,2614,73,1,2,16:30,18:00,90,1,2,,2,2,1,2,2,3,2,4,4,4,4,4,4,6,6,2,6,2,6,1,2,4,6,3,3,3,3,3,2,,5,3,3,1,1,3,01/01/92124 12:00:00 AM,US,10,5,1,4,1
1393,2217,B,22,3,2,11,8,2614,73,1,2,15:00,18:00,180,1,4,,0,1,0,2,2,0,2,4,4,3,3,3,4,4,3,6,6,6,6,6,2,4,4,4,4,4,4,4,2,,5,3,4,4,2,3,01/01/97205 12:00:00 AM,US,10,3,1,2,1
1397,1449,C,40,2,2,6,15,1680,4,2,4,12:40,14:05,85,2,12,,1,1,1,1,2,1,1,6,4,3,5,6,5,6,6,6,6,6,6,6,4,5,6,6,6,5,6,5,2,,1,3,5,3,0,3,,US,12,5,1,3,1
1398,1450,C,40,2,2,6,15,1680,4,2,4,11:20,14:05,165,2,2,,1,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,3,3,2,,6,3,3,3,2,1,01/01/94010 12:00:00 AM,US,2,3,1,1,1
1399,1451,C,40,2,2,6,15,1680,4,2,4,11:40,14:05,145,2,9,,0,1,1,2,2,1,2,4,4,4,4,4,4,4,4,4,6,4,6,4,4,5,6,5,4,4,4,5,2,,12,4,4,5,2,3,01/01/30005 12:00:00 AM,US,12,5,1,4,1
1400,1452,C,40,2,2,6,15,1680,4,2,4,11:30,14:05,155,2,9,,1,1,2,2,2,1,2,5,6,4,5,5,4,4,4,4,6,5,6,4,4,5,6,5,5,6,3,4,2,,1,4,4,4,2,3,01/01/30189 12:00:00 AM,US,12,4,1,3,1
1401,1453,C,40,2,2,6,15,1680,4,2,4,12:35,14:05,90,1,1,2,2,2,2,1,1,6,2,5,3,3,4,4,4,6,6,4,4,4,3,3,4,5,5,5,5,5,4,5,1,4,7,0,5,4,2,1,01/01/94301 12:00:00 AM,US,4,6,1,4,1
1402,1454,C,40,2,2,6,15,1680,4,2,4,12:00,14:05,125,1,7,,1,0,0,2,2,2,2,5,4,4,4,4,4,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,2,,6,5,5,5,2,3,01/01/30252 12:00:00 AM,US,12,3,2,3,1
1403,1455,C,40,2,2,6,15,1680,4,2,4,12:40,14:05,85,2,2,,2,1,3,1,2,1,2,2,6,3,4,3,4,6,3,3,6,4,6,3,3,4,6,4,3,6,6,4,2,,5,3,4,3,2,3,,US,12,3,1,2,1
1404,1456,C,40,2,2,6,15,1680,4,2,4,0:00,14:05,845,2,9,,2,2,1,2,2,3,2,2,5,3,3,4,4,6,6,2,6,5,6,5,4,4,6,5,4,4,3,4,2,,24,0,4,3,1,3,01/01/30152 12:00:00 AM,US,12,7,2,4,1
1405,1457,C,40,2,2,6,15,1680,4,2,4,11:30,14:05,155,1,3,,1,1,1,2,2,3,2,4,4,4,2,2,4,4,4,6,6,6,6,6,3,5,5,5,5,5,5,4,2,,11,3,3,4,2,4,01/01/95355 12:00:00 AM,US,10,3,1,2,1
1406,1458,C,40,2,2,6,15,1680,4,2,4,13:00,14:05,65,1,2,,1,0,0,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,6,6,6,6,6,4,2,,1,5,5,5,2,1,01/01/94542 12:00:00 AM,US,3,3,1,2,1
1407,1459,C,40,2,2,6,15,1680,4,2,4,12:30,14:05,95,1,7,,1,1,2,2,2,1,2,6,6,3,3,3,3,6,6,6,6,6,6,6,3,4,6,6,6,6,6,4,2,,5,4,4,3,2,3,01/01/30083 12:00:00 AM,US,12,5,2,4,1
1408,1460,C,40,2,2,6,15,1680,4,2,4,13:00,14:05,65,3,2,,2,2,2,1,2,1,2,6,6,2,4,4,5,6,6,4,6,6,6,6,3,3,6,6,6,6,3,4,3,,4,3,3,3,2,3,01/01/30097 12:00:00 AM,US,12,3,2,4,1
1409,1461,C,40,2,2,6,15,1680,4,2,4,12:00,14:05,125,2,2,,1,1,1,1,2,1,1,6,4,4,4,6,6,6,6,5,5,5,5,5,4,5,6,6,6,5,5,4,2,,4,5,5,5,2,3,01/01/27518 12:00:00 AM,US,12,6,1,3,1
1410,1462,C,40,2,2,6,15,1680,4,2,4,12:45,14:05,80,3,2,,1,1,2,2,2,2,1,6,6,4,4,4,4,6,6,6,6,6,6,6,5,5,6,6,6,6,5,4,2,,5,5,4,4,2,3,01/01/31210 12:00:00 AM,US,12,7,2,2,1
1411,1463,C,40,2,2,6,15,1680,4,2,4,12:45,14:05,80,1,4,,1,2,2,2,2,1,1,4,6,6,5,6,5,6,6,6,6,6,6,6,5,2,6,6,6,6,3,5,1,4,5,5,5,4,0,3,01/01/36830 12:00:00 AM,US,12,5,0,3,1
1412,1464,C,40,2,2,6,15,1680,4,2,4,11:00,14:05,185,1,9,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,1,3,0,0,0,3,0,0,5,0,,2,5,2,2,1,3,01/01/27519 12:00:00 AM,US,12,0,2,0,1
1413,1465,C,40,2,2,6,15,1680,4,2,4,12:30,14:05,95,2,9,,2,2,1,2,2,4,1,6,4,4,4,4,4,6,6,3,6,3,6,4,4,5,6,5,4,5,4,5,2,,9,5,4,1,2,3,01/01/30127 12:00:00 AM,US,12,5,1,4,1
1414,2233,B,24,3,2,11,8,302,67,1,1,20:15,21:15,60,2,4,,2,2,2,2,2,4,2,4,4,4,5,4,5,4,4,4,3,4,3,3,4,5,5,6,6,4,5,5,1,4,5,5,5,5,2,1,01/01/94107 12:00:00 AM,US,1,5,1,3,1
1415,2234,B,24,3,2,11,8,302,67,1,1,20:00,21:15,75,2,2,,2,1,2,2,2,3,2,3,3,3,3,2,4,6,6,2,2,5,1,3,4,4,3,5,4,3,3,4,2,,5,3,3,3,2,1,01/01/94110 12:00:00 AM,US,1,3,1,3,1
1416,2235,B,24,3,2,11,8,302,67,1,1,19:50,21:15,85,2,2,,2,2,1,2,2,5,2,4,2,2,4,5,4,6,6,3,4,5,3,6,4,4,4,5,6,3,3,5,2,,5,5,5,4,2,1,01/01/94114 12:00:00 AM,US,1,3,1,4,1
1417,2236,B,24,3,2,11,8,302,67,1,1,20:15,21:15,60,1,4,,2,2,2,2,2,3,2,2,2,2,2,4,3,4,4,4,5,5,6,5,3,3,6,5,5,3,2,5,2,,5,5,5,5,2,3,01/01/90250 12:00:00 AM,US,10,5,1,3,1
1418,2237,B,24,3,2,11,8,302,67,1,1,19:15,21:15,120,2,1,1,2,2,2,2,2,6,2,4,2,2,4,4,4,6,6,2,4,6,3,6,4,5,5,6,6,5,5,5,1,5,5,5,5,5,2,1,01/01/94114 12:00:00 AM,US,1,5,1,4,1
1419,2238,B,24,3,2,11,8,302,67,1,1,19:30,21:15,105,2,4,,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,6,6,6,4,5,6,6,6,5,4,5,1,4,6,5,5,5,2,1,01/01/94401 12:00:00 AM,US,2,5,2,3,1
1420,2239,B,24,3,2,11,8,302,67,1,1,19:00,21:15,135,2,5,,0,0,1,2,2,6,2,3,1,1,5,5,5,5,5,6,6,4,6,6,4,3,6,4,6,3,3,5,1,3,5,5,5,5,2,1,01/01/94114 12:00:00 AM,US,1,4,1,4,1
1421,2240,B,24,3,2,11,8,302,67,1,1,17:07,21:15,248,1,5,,2,1,1,1,2,2,2,4,3,3,4,3,5,4,4,6,6,4,6,6,4,4,6,4,6,4,4,5,2,,7,3,3,3,1,3,01/01/92253 12:00:00 AM,US,10,5,1,4,1
1422,2241,B,24,3,2,11,8,302,67,1,1,18:30,21:15,165,1,9,,1,1,1,2,1,6,2,3,3,4,5,5,3,6,6,3,6,5,6,4,3,3,6,4,3,2,2,4,1,3,3,3,5,5,2,3,01/01/92264 12:00:00 AM,US,10,3,2,4,1
1423,2242,B,24,3,2,11,8,302,67,1,1,18:30,21:15,165,2,1,3,2,1,1,2,2,3,2,5,3,3,3,4,4,6,6,3,2,6,3,6,4,5,4,6,6,4,4,5,2,,6,4,4,4,2,1,01/01/94109 12:00:00 AM,US,1,5,2,4,1
1424,2243,B,24,3,2,11,8,302,67,1,1,19:30,21:15,105,2,1,4,2,2,2,1,2,2,2,4,4,4,4,4,4,4,4,3,3,6,3,6,5,3,3,6,6,4,3,4,2,,1,5,3,4,2,1,01/01/94552 12:00:00 AM,US,3,5,2,2,1
1425,2244,B,24,3,2,11,8,302,67,1,1,18:30,21:15,165,2,1,3,2,1,2,1,2,4,2,4,2,3,3,3,3,6,6,1,2,6,3,6,3,3,3,6,6,3,3,3,2,,1,2,3,2,2,1,01/01/94702 12:00:00 AM,US,3,5,0,4,1
1426,2245,B,24,3,2,11,8,302,67,1,1,19:30,21:15,105,2,5,,1,1,1,2,2,1,2,4,4,3,3,5,5,6,6,4,3,5,6,6,4,4,6,5,6,4,3,4,1,3,2,4,5,5,2,1,01/01/94553 12:00:00 AM,US,5,1,1,0,1
1427,2246,B,24,3,2,11,8,302,67,1,1,20:15,21:15,60,1,2,,2,2,2,2,2,6,1,6,3,6,4,4,5,3,4,3,6,6,6,6,3,3,6,6,6,6,4,4,2,,6,4,4,4,2,1,01/01/94402 12:00:00 AM,US,2,6,2,0,1
1428,2247,B,24,3,2,11,8,302,67,1,1,19:50,21:15,85,2,1,3,2,2,2,2,2,2,1,6,6,6,5,0,5,6,6,4,4,6,6,6,3,5,6,6,6,6,5,5,2,,5,4,5,3,2,1,01/01/94110 12:00:00 AM,US,1,7,1,0,1
1429,2248,B,24,3,2,11,8,302,67,1,1,20:00,21:15,75,2,3,,1,1,2,2,2,3,1,6,6,4,5,6,5,6,6,6,6,6,6,6,3,4,6,6,6,6,3,5,2,,11,6,5,6,2,4,01/01/98072 12:00:00 AM,US,10,6,2,4,1
1430,2249,B,24,3,2,11,8,302,67,1,1,20:00,21:15,75,3,1,1,2,2,2,2,2,4,2,3,4,4,3,3,4,4,4,4,5,6,6,6,4,4,5,6,6,4,5,4,1,3,5,5,5,4,2,1,01/01/94022 12:00:00 AM,US,4,3,2,0,1
1431,1732,A,12,3,2,7,21,636,11,2,3,20:40,22:17,97,1,11,,2,1,1,2,2,2,1,4,4,4,4,4,4,4,4,6,6,6,6,6,4,4,6,6,6,4,5,5,2,,3,4,4,4,2,3,01/01/75339 12:00:00 AM,US,11,4,2,2,1
1432,1733,A,12,3,2,7,21,636,11,2,3,20:45,22:17,92,4,6,,1,2,1,1,2,3,1,4,4,3,4,4,3,4,4,4,3,4,3,4,4,4,4,5,4,4,5,5,2,,5,6,4,4,2,1,01/01/94114 12:00:00 AM,US,1,3,2,2,1
1435,1736,A,12,3,2,7,21,636,11,2,3,20:04,22:17,133,3,4,,1,2,1,1,1,3,1,3,3,4,4,3,4,4,5,4,4,3,5,4,3,5,5,5,5,5,5,5,2,,1,4,5,5,2,3,01/01/12170 12:00:00 AM,US,12,7,2,3,1
1437,1738,A,12,3,2,7,21,636,11,2,3,20:31,22:17,106,4,4,,1,1,1,2,2,5,1,4,5,3,4,4,5,3,4,4,3,4,5,4,3,5,4,4,5,4,4,5,2,,1,4,4,4,2,3,01/01/73092 12:00:00 AM,US,11,6,1,3,1
1438,1739,A,12,3,2,7,21,636,11,2,3,20:45,22:17,92,6,2,,1,1,2,2,1,3,1,3,3,3,3,3,3,3,3,6,6,6,6,6,3,4,4,5,3,3,4,5,2,,1,6,4,4,2,1,01/01/94537 12:00:00 AM,US,3,5,1,2,1
1439,1740,A,12,3,2,7,21,636,11,2,3,21:10,22:17,67,2,11,,2,2,1,2,1,4,1,4,4,3,4,4,3,4,4,4,5,3,4,3,4,4,4,4,4,4,4,5,2,,4,4,4,4,2,3,01/01/72034 12:00:00 AM,US,11,3,1,2,1
1440,1741,A,12,3,2,7,21,636,11,2,3,20:51,22:17,86,4,5,,2,2,2,2,2,2,1,4,3,4,4,5,3,4,3,3,4,4,3,3,4,4,4,4,5,5,5,5,2,,5,4,5,5,2,1,01/01/94130 12:00:00 AM,US,1,6,2,0,1
1441,1742,A,12,3,2,7,21,636,11,2,3,21:00,22:17,77,5,5,,1,1,1,2,2,5,1,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,3,5,4,3,5,2,,4,4,4,4,2,3,01/01/32180 12:00:00 AM,US,12,6,2,0,1
1442,1743,A,12,3,2,7,21,636,11,2,3,20:00,22:17,137,3,1,3,1,2,2,2,2,4,1,4,4,3,4,5,4,4,4,4,4,4,5,3,4,4,4,4,4,5,4,5,2,,6,6,5,5,2,3,01/01/76363 12:00:00 AM,US,11,7,2,0,1
1443,1744,A,12,3,2,7,21,636,11,2,3,19:40,22:17,157,1,5,,2,2,2,2,2,4,1,3,3,3,4,4,3,5,3,4,3,4,4,4,3,4,4,5,3,3,4,5,2,,1,5,5,5,2,3,01/01/11737 12:00:00 AM,US,12,6,2,2,1
1444,1745,A,12,3,2,7,21,636,11,2,3,21:00,22:17,77,4,4,,1,2,2,1,1,4,1,4,3,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,5,2,,1,6,4,4,2,3,01/01/28403 12:00:00 AM,US,12,4,2,3,1
1445,1746,A,12,3,2,7,21,636,11,2,3,21:00,22:17,77,1,4,,1,1,1,2,2,3,1,4,3,4,4,5,4,3,4,4,4,3,4,4,5,5,4,5,4,4,4,5,1,5,8,5,4,4,2,3,,US,10,3,1,2,1
1446,1747,A,12,3,2,7,21,636,11,2,3,20:40,22:17,97,1,5,,1,1,1,2,2,3,1,4,4,4,4,3,4,5,4,4,5,3,4,4,4,5,4,4,5,4,4,5,2,,1,4,4,4,2,1,01/01/94132 12:00:00 AM,US,1,3,1,0,1
1448,2405,F,86,2,2,13,32,712,41,1,1,9:30,14:10,280,2,3,,2,2,1,2,2,1,2,4,4,4,5,5,5,5,5,6,6,6,6,6,4,5,6,6,6,5,2,5,2,,11,6,4,6,2,4,01/01/8876 12:00:00 AM,US,12,3,2,3,1
1449,2406,F,86,2,2,13,32,712,41,1,1,11:30,14:10,160,2,3,,2,2,1,2,2,1,2,5,5,6,5,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,2,5,2,,11,0,0,0,0,4,01/01/60655 12:00:00 AM,US,11,7,2,0,1
1450,2407,F,86,2,2,13,32,712,41,1,1,11:45,14:10,145,5,3,,2,1,1,2,2,2,1,4,4,3,4,3,4,6,6,6,6,6,6,6,4,3,6,6,6,3,4,0,2,,11,6,3,6,2,4,01/01/52246 12:00:00 AM,US,11,4,2,4,1
1451,2408,F,86,2,2,13,32,712,41,1,1,12:30,14:10,100,2,3,,2,2,2,2,2,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,11,6,5,6,2,4,01/01/54914 12:00:00 AM,US,11,5,2,2,1
1452,2409,F,86,2,2,13,32,712,41,1,1,11:00,14:10,190,2,3,,2,1,1,1,2,2,1,6,3,6,4,6,5,6,6,6,6,6,6,6,3,4,6,6,6,6,4,4,2,,11,6,5,6,0,4,01/01/96793 12:00:00 AM,US,10,5,2,3,1
1455,2412,F,86,2,2,13,32,712,41,1,1,0:15,14:10,835,2,3,,0,1,1,1,2,1,2,3,6,3,3,3,3,6,6,6,6,6,6,6,3,4,6,6,6,6,3,4,2,,11,6,4,6,2,4,,US,11,4,1,0,1
1456,2413,F,86,2,2,13,32,712,41,1,1,0:00,14:10,850,5,3,,0,1,1,2,1,1,2,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,0,0,0,0,4,5,2,,11,0,0,0,2,4,01/01/8892 12:00:00 AM,US,12,5,1,4,1
1457,2414,F,86,2,2,13,32,712,41,1,1,12:30,14:10,100,1,4,,2,2,1,1,1,1,2,4,3,3,3,4,4,2,2,3,3,3,4,3,4,5,5,5,5,5,5,3,2,,12,4,4,4,0,3,,US,10,0,0,0,1
1458,2415,F,86,2,2,13,32,712,41,1,1,11:30,14:10,160,2,3,,0,0,1,2,2,1,2,3,3,3,4,4,4,6,6,6,6,6,6,6,4,5,6,6,6,4,3,4,1,3,11,0,4,6,2,4,01/01/11980 12:00:00 AM,US,12,6,2,2,1
1459,2416,F,86,2,2,13,32,712,41,1,1,12:15,14:10,115,3,3,,2,2,2,1,1,3,2,5,5,4,5,5,5,6,6,6,6,6,6,6,5,4,6,6,6,4,4,5,2,,11,0,5,6,2,4,01/01/96816 12:00:00 AM,US,10,7,2,3,1
1460,2417,F,86,2,2,13,32,712,41,1,1,10:45,14:10,205,2,2,,1,1,1,2,2,2,2,5,5,5,4,5,5,6,6,4,4,6,6,6,5,4,6,6,6,6,3,5,1,5,1,5,5,4,2,1,01/01/94538 12:00:00 AM,US,3,3,2,3,1
1461,2418,F,86,2,2,13,32,712,41,1,1,12:50,14:10,80,2,3,,2,0,0,2,2,1,2,6,5,6,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,11,5,5,6,2,4,01/01/83642 12:00:00 AM,US,10,3,2,2,1
1462,2419,F,86,2,2,13,32,712,41,1,1,10:30,14:10,220,2,3,,2,2,1,2,2,2,2,3,4,3,4,4,4,3,3,6,6,6,6,6,4,4,6,6,6,6,4,4,2,,11,6,4,6,2,4,01/01/96753 12:00:00 AM,US,10,5,2,1,1
1463,2420,F,86,2,2,13,32,712,41,1,1,11:45,14:10,145,2,3,,0,1,1,2,2,1,2,4,4,4,4,4,4,4,4,0,0,0,0,0,4,4,4,4,4,4,4,4,2,,11,4,5,5,2,4,01/01/7003 12:00:00 AM,US,12,6,2,4,1
