id,uri,title,estado,bicisDisponibles,anclajesDisponibles,geometry,lastUpdated,description,icon
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta10","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=10","Pº Echegaray y Caballero - Puente de Santiago","OPN","4","17","676504.2527290656 4614170.725479681",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta11","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=11","Pº Echegaray y Caballero - Puente de La Almozara","OPN","14","7","675643.0073561185 4614306.693232718",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta12","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=12","Pasarela del Voluntariado - Avda. Almozara","OPN","9","12","675258.2438197444 4614764.45746837",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta13","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=13","C/ Francia - Pabellón Puente","OPN","0","24","674353.7498153094 4614541.783660298",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 0</li><li>Anclajes disponibles: 24</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/sinbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta14","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=14","Estación Intermodal Delicias (Salidas)","OPN","7","23","674227.3492706296 4614154.64966946",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 23</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta15","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=15","Estación de Cercanías El Portillo ","OPN","16","5","675329.9923329047 4613409.474988687",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta16","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=16","Plaza España","OPN","9","17","676582.2035544008 4613504.823403645",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta17","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=17","Pº Constitución - Plaza Aragón ","OPN","14","15","676293.4849388119 4613036.333235371",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta18","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=18","C/ Asalto - Edificio Trovador","OPN","6","15","677485.1699573445 4613408.545050463",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta19","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=19","C/ Asalto - C/ Miguel Servet ","OPN","5","16","677009.1305011907 4613188.480893311",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta20","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=20","Plaza Salamero, 14","OPN","13","8","676280.2924439493 4613553.287068226",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 8</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta21","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=21","Avda. César Augusto - Avda. Conde Aranda","OPN","6","15","676275.2698373196 4613774.806717717",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta22","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=22","Estación Intermodal Delicias (Llegadas)","OPN","10","20","673760.3177675647 4614266.757959997",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta23","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=23","Pº de La Ribera - Pasarela Azud","OPN","8","13","678460.7452327413 4613654.374655051",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta24","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=24","Plaza San Pedro Nolasco","OPN","10","11","676875.6737743317 4613589.483909276",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta25","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=25","Plaza de los Sitios ","OPN","7","14","676648.6412621725 4613117.609568934",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta26","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=26","Pº Pamplona - Puerta del Carmen","OPN","14","7","676049.8715700008 4613211.22537717",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta27","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=27","Pº Mª Agustín - Colegio Joaquín Costa","OPN","12","9","675682.3195447342 4613483.302453537",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta28","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=28","Plaza del Portillo - Plaza de Toros","OPN","5","16","675620.8765705475 4613838.870355027",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta29","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=29","Avda. Madrid - Aljafería","OPN","9","12","675242.2729886677 4613893.277580566",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta30","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=30","Avda. Pablo Gargallo - Avda. Puerta Sancho","OPN","8","13","674828.098925371 4614498.440154144",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta31","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=31","Avda. Pablo Gargallo - C/ Ignacio Menaya","OPN","9","12","675300.9241561615 4614364.322915688",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta32","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=32","C/ Ramón y Cajal - C/ Madre Rafols","OPN","15","6","676094.9231835532 4613477.412387599",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 6</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta33","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=33","Plaza del Pilar - Edificio Turismo ","OPN","4","17","676787.9508470903 4613916.956013001",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta34","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=34","Plaza Magdalena","OPN","3","17","677195.2331748571 4613545.258063194",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 3</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/estacion-bicicleta35","http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=35","Pº Echegaray y Caballero - C/ Salvador Minguijón","OPN","10","11","678253.8887429056 4613481.584281914",2016-10-23T15:01:00Z,"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 15:01</p>","http://www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
