CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residual Sub Area,4,02A,02A,NORTHWEST,N/A,UNDEVELOPED,2012,,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288146.909,9720.435542
Residual Sub Area,4,02L,02L,NORTH,N/A,OTHER,2012,,23,11,0,0,0,7,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110621.58,15555.29343
Residual Sub Area,4,05C,05C,NORTHEAST,N/A,OTHER,2012,,22,8,2,0,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877716.732,7600.699802
Residential,1,MOR,MONTEREY PARK,NORTHEAST,BUILT-OUT,2000s,2012,,10470,3164,742,0,0,2593,0,0,2474,23,0,156,138,301,70,1,0,0,1,0,0,0,0,153,96,299,3,0,0,0,55,8,123,7,0,8,0,23,20,67,0,0,0,0,298,286,481,3,0,0,0,0,0,0,0,0,0,0,2,0,108,0,0,0,0,131,64,341,7,0,0,0,2444,2119,9051,29,0,1,2,362,813,565,1040,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445033.139,8682.365972
Industrial,2,MLI,MAYLAND,NORTHEAST,N/A,EMPLOYMENT,2012,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227207.222,5751.141735
Industrial,2,GPI,GREAT PLAINS,EAST,N/A,EMPLOYMENT,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.666,8593.493751
Residential,1,SET,SETON,SOUTHEAST,DEVELOPING,BUILDING OUT,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.442,6040.523919
Residential,1,ALB,ALBERT PARK/RADISSON HEIGHTS,EAST,BUILT-OUT,1950s,2012,,6234,2709,535,0,0,819,0,0,929,451,20,500,343,0,466,0,0,0,0,0,0,0,0,484,18,900,16,0,0,1,393,16,699,47,0,25,0,423,147,1222,24,0,4,0,0,0,0,0,0,0,0,19,6,62,1,0,0,0,0,0,0,0,0,0,1,329,10,1025,12,0,1,0,898,622,2326,28,0,3,0,694,893,454,420,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506200.126,8227.623725
Residential,1,ERL,ERLTON,CENTRE,BUILT-OUT,INNER CITY,2012,,1234,742,40,0,0,484,0,0,133,44,0,414,105,0,45,0,0,1,0,0,0,0,0,407,293,664,7,0,0,0,35,4,52,3,0,7,0,41,21,87,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,102,88,184,3,0,0,1,118,77,241,11,2,1,1,288,339,46,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506469.9844,4067.958341
Residential,1,RID,RIDEAU PARK,CENTRE,BUILT-OUT,INNER CITY,2012,,636,342,23,0,0,237,0,0,131,2,0,184,23,0,2,0,0,0,0,0,0,0,9,162,109,215,13,0,0,0,2,0,2,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,42,1,0,0,0,125,107,373,3,3,0,0,136,99,32,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267082.4609,2265.320607
Residual Sub Area,4,03D,03D,NORTH,N/A,UNDEVELOPED,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506767.207,6853.714105
Residential,1,ABB,ABBEYDALE,NORTHEAST,BUILT-OUT,2000s,2012,,5917,2023,571,0,0,1375,0,0,1420,290,0,0,230,0,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,3,167,5,0,7,0,280,192,834,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,227,97,698,3,0,0,0,1394,1083,4190,23,1,2,1,212,657,452,549,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694898.214,5778.758133
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2012,,11835,4200,1364,0,0,3389,0,0,2863,305,3,792,205,0,32,0,0,0,0,0,0,0,1,767,453,1576,24,0,0,0,30,2,56,2,0,0,2,287,252,676,5,11,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,202,156,500,3,0,0,1,2820,2523,9020,36,4,2,0,651,1278,830,1180,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236845.594,7128.470922
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,BUILT-OUT,1980s/1990s,2012,,10836,3918,732,0,0,3393,0,0,2673,174,0,683,61,307,19,0,0,0,1,0,0,0,1,666,515,1068,16,0,0,0,19,4,27,0,0,0,0,170,161,317,4,0,0,0,299,294,492,8,0,0,0,0,0,0,0,0,0,0,1,0,105,0,0,0,0,59,37,168,2,0,0,0,2641,2382,8659,24,7,1,1,704,1282,634,1109,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378159.399,8677.886233
Industrial,2,SKE,SKYLINE EAST,NORTHEAST,N/A,EMPLOYMENT,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554908.4275,3438.303335
Residual Sub Area,4,12I,12I,SOUTHEAST,N/A,UNDEVELOPED,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034686.256,12544.52626
Residual Sub Area,4,01G,01G,NORTHWEST,N/A,UNDEVELOPED,2012,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825496.564,16061.29944
Residual Sub Area,4,02F,02F,NORTHWEST,N/A,OTHER,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279265.957,7043.114726
Industrial,2,HIF,HIGHFIELD,CENTRE,N/A,EMPLOYMENT,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736442.093,7657.699103
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,N/A,EMPLOYMENT,2012,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310347.067,7172.786033
Industrial,2,S23,SECTION 23,SOUTHEAST,N/A,EMPLOYMENT,2012,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111773.038,8409.4247
Industrial,2,SHI,SHEPARD INDUSTRIAL,SOUTHEAST,N/A,EMPLOYMENT,2012,,251,151,4,0,0,135,0,0,0,0,0,0,0,149,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,135,243,8,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,61,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219837.867,9899.237999
Residential,1,LKB,LAKE BONAVISTA,SOUTH,BUILT-OUT,1960s/1970s,2012,,10475,4106,511,0,0,3578,0,0,3272,0,0,831,0,0,0,1,0,0,1,0,1,0,6,782,513,1133,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,187,1,0,0,0,0,0,0,0,0,0,0,3219,3065,9155,46,6,1,3,812,1546,599,972,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205642.872,9330.232123
Residential,1,MOP,MOUNT PLEASANT,CENTRE,BUILT-OUT,INNER CITY,2012,,4851,2654,368,0,0,1348,0,0,1538,475,3,112,84,0,439,0,2,1,0,0,0,0,3,63,10,93,1,45,0,1,302,9,416,61,2,73,0,428,292,1045,20,25,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,2,0,2,0,0,0,0,80,68,106,4,0,0,5,1443,969,3185,68,17,5,3,818,878,319,287,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864829.85,5992.606033
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,BUILT-OUT,1960s/1970s,2012,,925,370,65,0,0,312,0,0,368,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,363,312,921,5,0,0,1,57,157,80,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537815.5046,3363.769312
Residential,1,SOM,SOMERSET,SOUTH,BUILT-OUT,1980s/1990s,2012,,8540,3136,694,0,0,2548,0,0,2177,0,0,784,169,0,6,0,0,0,0,0,0,0,0,754,461,1352,30,0,0,0,6,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,128,309,1,0,0,1,2159,1957,6862,16,0,1,0,610,914,611,857,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344430.579,6896.035867
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,1960s/1970s,2012,,6059,2595,271,0,0,1671,0,0,1980,0,83,206,240,0,86,0,0,0,0,0,0,0,3,194,6,264,9,0,0,0,70,3,125,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,118,1,0,0,0,0,0,0,0,0,0,0,232,0,498,8,0,0,0,1925,1659,5054,54,0,1,0,627,946,403,486,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890587.616,8008.901237
Industrial,2,HOR,HORIZON,NORTHEAST,N/A,EMPLOYMENT,2012,,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314773.727,6538.680817
Industrial,2,PEG,PEGASUS,NORTHEAST,N/A,EMPLOYMENT,2012,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255287.4037,2294.825621
Residential,1,DIA,DIAMOND COVE,SOUTH,BUILT-OUT,1980s/1990s,2012,,699,271,30,0,0,259,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,259,699,4,0,0,0,28,132,48,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488866.1823,5267.267103
Residential,1,UMR,UPPER MOUNT ROYAL,CENTRE,BUILT-OUT,INNER CITY,2012,,2542,1071,142,0,0,740,0,0,801,10,0,234,13,0,12,0,0,1,0,0,0,0,0,228,47,306,6,0,0,0,8,0,11,4,0,0,0,10,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,5,24,0,0,1,2,745,681,2173,31,12,11,1,252,352,126,255,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275581.546,5092.207852
Residual Sub Area,4,13G,13G,SOUTH,N/A,UNDEVELOPED,2012,,23,8,2,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,22,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310757.225,11013.01258
Residential,1,NGM,NORTH GLENMORE PARK,WEST,BUILT-OUT,1950s,2012,,2386,1020,158,0,0,747,0,0,803,103,3,46,0,0,62,0,1,2,0,0,0,0,0,42,0,57,4,0,0,0,45,0,70,12,0,5,0,95,44,246,5,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,780,703,2006,20,3,0,3,231,363,159,195,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155904.767,4868.373857
Residential,1,MAL,MAYLAND HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2012,,5833,2787,354,0,0,1471,0,0,1302,329,22,620,287,0,225,0,0,1,0,0,1,0,1,600,207,1016,19,0,0,0,191,8,312,15,0,19,0,318,141,735,11,0,0,0,0,0,0,0,0,0,0,22,1,51,0,0,0,0,2,1,3,0,0,0,0,269,24,671,18,0,0,0,1274,1089,3045,26,1,1,2,821,1072,408,355,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021813.737,6234.859378
Residential,1,CED,CEDARBRAE,SOUTH,BUILT-OUT,1960s/1970s,2012,,6237,2609,505,0,0,1919,0,0,1335,570,0,163,513,0,28,0,0,0,0,0,0,0,0,163,32,279,0,0,0,0,21,4,33,3,0,4,0,564,360,1403,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,345,1091,6,0,0,1,1318,1178,3431,15,0,1,0,628,963,475,459,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069560.996,6050.024932
Residential,1,WLD,WILDWOOD,WEST,BUILT-OUT,1950s,2012,,2598,1056,213,0,0,909,0,0,1025,16,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,12,3,0,1,0,16,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,997,901,2552,24,4,0,1,228,353,183,248,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566063.483,8641.188881
Residential,1,BRD,BRIDGELAND/RIVERSIDE,CENTRE,BUILT-OUT,INNER CITY,2012,,5594,3274,306,0,0,1068,0,0,912,80,7,1770,196,0,292,0,11,1,4,0,1,0,9,1480,438,2244,41,237,3,1,234,11,353,42,0,15,0,75,29,140,0,5,0,0,0,0,0,0,0,0,0,7,6,14,0,0,0,1,16,0,745,0,0,0,7,147,61,249,8,2,32,8,848,523,1849,34,18,4,17,1356,1031,254,151,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051304.769,8373.447772
Residential,1,HAY,HAYSBORO,SOUTH,BUILT-OUT,1950s,2012,,6943,3637,351,0,0,2039,0,0,1816,0,0,1775,9,0,37,0,0,0,0,0,0,0,5,1678,517,2549,40,52,0,0,32,5,53,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,22,0,0,0,0,1771,1508,4319,45,0,0,0,1378,1303,412,371,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667756.607,6542.859797
Residential,1,BYV,BAYVIEW,SOUTH,BUILT-OUT,1960s/1970s,2012,,682,249,53,0,0,240,0,0,212,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,35,58,1,0,0,0,210,205,624,2,0,0,0,32,105,32,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423973.101,4299.2656
Residual Sub Area,4,13A,13A,SOUTH,N/A,UNDEVELOPED,2012,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.809,6517.67453
Residential,1,CAP,CAPITOL HILL,CENTRE,BUILT-OUT,1950s,2012,,4015,2291,248,0,0,766,0,0,927,450,4,424,42,0,443,0,0,0,1,0,0,0,1,372,25,526,51,0,0,3,336,15,514,80,0,24,2,404,189,955,30,11,3,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,1,0,54,0,0,0,0,38,7,90,4,0,0,5,878,527,1866,37,7,0,1,780,811,259,174,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418523.949,6600.712583
Residential,1,BNK,BANKVIEW,CENTRE,BUILT-OUT,INNER CITY,2012,,5221,3528,184,0,0,904,0,0,522,80,39,2446,220,0,217,1,3,0,0,0,0,0,4,2316,477,3389,101,15,10,4,173,9,249,31,0,9,1,74,29,129,5,0,0,0,0,0,0,0,0,0,0,38,4,61,1,0,0,0,1,0,33,3,0,0,0,184,99,341,19,12,5,2,481,286,1019,36,1,2,4,1794,1150,221,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686657.169,3414.747858
Residual Sub Area,4,09N,09N,SOUTHEAST,N/A,UNDEVELOPED,2012,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797615.2089,3832.581495
Residual Sub Area,4,13H,13H,SOUTH,N/A,UNDEVELOPED,2012,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202234.4303,3405.391019
