CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residual Sub Area,4,12H,12H,SOUTHEAST,N/A,UNDEVELOPED,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989073.054,8147.207435
Residual Sub Area,4,13H,13H,SOUTH,N/A,UNDEVELOPED,2013,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202234.4303,3405.391019
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,BUILT-OUT,1980s/1990s,2013,,10892,3929,474,6809,0,3339,0,0,2683,174,0,683,61,307,20,0,0,0,1,0,0,0,1,654,496,1094,28,0,0,0,16,3,29,3,0,1,0,166,156,305,8,0,0,0,299,294,483,8,0,0,0,0,0,0,0,0,0,0,1,0,116,0,0,0,0,60,30,171,1,0,0,0,2634,2360,8694,40,9,0,1,682,1279,639,1087,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378159.399,8677.886233
Residual Sub Area,4,12C,12C,SOUTHEAST,N/A,UNDEVELOPED,2013,,129,47,6,88,0,35,0,0,44,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,125,2,1,0,0,3,17,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470828.608,12615.56112
Residential,1,CHN,CHINATOWN,CENTRE,BUILT-OUT,CENTRE CITY,2013,,1596,1330,25,846,0,265,0,0,0,0,0,1323,4,2,0,1,0,0,0,0,0,0,123,1105,265,1595,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,694,349,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247558.483,2670.204642
Industrial,2,SHI,SHEPARD INDUSTRIAL,SOUTHEAST,N/A,EMPLOYMENT,2013,,258,151,6,214,0,139,0,0,0,0,0,0,0,149,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,139,258,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,56,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219837.867,9899.237999
Industrial,2,HOR,HORIZON,NORTHEAST,N/A,EMPLOYMENT,2013,,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314773.727,6538.680817
Residual Sub Area,4,10B,10B,EAST,N/A,OTHER,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9662316.243,13122.49334
Major Park,3,COP,CANADA OLYMPIC PARK,WEST,N/A,OTHER,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881853.8289,4114.585744
Residual Sub Area,4,01H,01H,WEST,N/A,UNDEVELOPED,2013,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900001.201,8445.276181
Residential,1,RSN,REDSTONE,NORTHEAST,DEVELOPING,BUILDING OUT,2013,,174,172,24,73,0,50,0,0,132,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,16,49,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,34,125,5,77,0,0,3,13,13,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876767.39,5572.706663
Residential,1,TAR,TARADALE,NORTHEAST,DEVELOPING,2000s,2013,,17643,4815,2101,6580,0,3387,0,0,3307,212,0,380,438,0,478,0,0,0,0,0,0,0,0,353,160,924,26,1,0,0,402,17,1131,57,0,19,0,212,171,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,271,1138,5,57,0,0,3260,2768,13700,47,0,0,0,362,820,845,1844,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915196.164,6896.746629
Residual Sub Area,4,05C,05C,NORTHEAST,N/A,OTHER,2013,,19,8,2,13,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,1,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877716.732,7600.699802
Residential,1,KCA,KINCORA,NORTH,DEVELOPING,2000s,2013,,5088,1592,670,2579,0,1441,0,0,1441,67,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,41,74,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,68,158,1,0,0,2,1416,1332,4856,12,11,0,0,112,401,344,590,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256227.259,6978.860729
Residual Sub Area,4,02L,02L,NORTH,N/A,OTHER,2013,,24,12,0,16,0,6,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,21,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110621.58,15555.29343
Residential,1,ABB,ABBEYDALE,NORTHEAST,BUILT-OUT,2000s,2013,,6074,2027,444,2691,0,1440,0,0,1420,290,0,0,230,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,66,2,136,9,0,10,0,281,175,860,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,225,111,675,5,0,0,0,1400,1152,4375,20,0,0,1,209,598,467,597,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694898.214,5778.758133
Residential,1,MOR,MONTEREY PARK,NORTHEAST,BUILT-OUT,2000s,2013,,10592,3166,612,5843,0,2579,0,0,2475,23,0,156,138,300,72,1,0,0,1,0,0,0,0,151,89,299,5,0,0,0,51,4,121,12,0,9,0,23,19,71,0,0,0,0,295,281,520,5,0,0,0,0,0,0,0,0,0,0,2,1,103,0,0,0,0,131,65,338,7,0,0,1,2446,2120,9140,27,0,1,2,319,844,521,1082,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445033.139,8682.365972
Residual Sub Area,4,14V,14V,SOUTH,N/A,UNDEVELOPED,2013,,65,27,3,40,0,17,0,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,15,62,0,0,0,0,3,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11541642.81,15505.0479
Residual Sub Area,4,09H,09H,EAST,N/A,OTHER,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569745.6464,3296.693836
Residual Sub Area,4,13G,13G,SOUTH,N/A,UNDEVELOPED,2013,,23,7,1,14,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,23,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310757.225,11013.01258
Residual Sub Area,4,12A,12A,SOUTHEAST,N/A,OTHER,2013,,122,55,4,90,0,38,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,38,116,3,1,0,0,8,20,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11566007.35,13867.23475
Residential,1,APP,APPLEWOOD PARK,EAST,BUILT-OUT,2000s,2013,,6579,2214,466,2806,0,1363,0,0,1368,20,0,615,132,0,79,0,0,0,0,0,0,0,0,480,132,777,5,130,0,0,73,16,175,6,0,0,0,19,14,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,45,472,0,0,0,2,1355,1156,5098,10,1,0,0,365,502,367,609,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562996.924,5625.058703
Residential,1,MRT,MARTINDALE,NORTHEAST,BUILT-OUT,1980s/1990s,2013,,14084,3946,1513,5926,0,2969,0,0,3508,52,0,0,148,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,36,581,18,0,17,0,50,33,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,124,344,2,0,0,1,3472,2776,12984,32,0,3,0,395,741,749,1440,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716744.349,6713.933641
Residential,1,HAR,HARVEST HILLS,NORTH,BUILT-OUT,1980s/1990s,2013,,7465,2571,500,4725,0,2245,0,0,2096,106,0,165,182,1,20,0,0,0,1,0,0,0,0,160,119,263,4,0,1,1,14,2,20,3,0,2,0,105,99,174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,177,147,377,4,0,1,0,2079,1878,6571,15,0,2,1,381,773,525,745,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209338.191,6385.976885
Residential,1,DRN,DEER RUN,SOUTH,BUILT-OUT,1980s/1990s,2013,,5356,2114,345,3750,0,1621,0,0,1562,117,0,216,206,0,13,0,0,0,0,0,0,0,0,215,1,329,1,0,0,0,13,2,15,0,0,0,0,117,89,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,91,375,7,0,0,0,1541,1438,4309,21,0,0,0,400,826,364,453,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868534.529,10643.09359
Residential,1,NOL,NOLAN HILL,NORTH,DEVELOPING,BUILDING OUT,2013,,147,172,17,70,0,51,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,51,147,28,76,0,0,4,21,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056832.257,5921.746414
Residential,1,NEB,NEW BRIGHTON,SOUTHEAST,DEVELOPING,BUILDING OUT,2013,,9628,3672,1349,5403,0,3050,0,0,2867,142,0,72,591,0,0,0,0,0,0,0,0,0,0,72,54,129,0,0,0,0,0,0,0,0,0,0,0,142,113,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,477,402,933,65,47,0,8,2694,2481,8209,23,139,3,0,453,1147,711,987,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864275.556,6834.047231
Residential,1,CHW,CHARLESWOOD,NORTHWEST,BUILT-OUT,1950s,2013,,3539,1479,188,2306,0,1129,0,0,1295,34,0,117,0,0,33,0,0,0,0,0,0,0,0,115,0,173,2,0,0,0,28,0,56,3,0,2,0,31,11,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,1118,3226,28,6,0,0,310,579,237,282,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830352.958,8414.506254
Residential,1,ROY,ROYAL OAK,NORTHWEST,BUILT-OUT,2000s,2013,,10969,4072,1079,5800,0,3289,0,0,2896,118,0,607,450,0,1,0,0,0,0,0,0,0,4,452,261,737,16,135,0,0,1,0,2,0,0,0,0,107,93,222,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,315,912,13,0,1,2,2841,2620,9096,49,1,3,0,639,1189,712,1158,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586011.71,7825.912813
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2013,,12353,4202,1248,6541,0,3338,0,0,2863,305,3,792,205,0,34,0,0,0,0,0,0,0,0,781,445,1602,10,0,1,0,30,4,61,3,0,1,1,298,261,717,6,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,203,153,546,2,0,0,2,2839,2472,9419,22,0,0,0,631,1228,834,1250,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236845.594,7128.470922
Residential,1,DAL,DALHOUSIE,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,9026,3741,477,5339,0,2352,0,0,1933,307,0,862,570,0,68,0,1,0,0,0,0,0,2,823,284,1331,32,0,5,1,60,2,125,7,0,0,0,301,123,868,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,543,246,1400,24,0,1,0,1907,1696,5301,25,0,1,1,876,1312,639,712,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335932.041,7592.466338
Residential,1,SET,SETON,SOUTHEAST,DEVELOPING,BUILDING OUT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.442,6040.523919
Residential,1,ALB,ALBERT PARK/RADISSON HEIGHTS,EAST,BUILT-OUT,1950s,2013,,6049,2705,416,3047,0,744,0,0,930,453,20,499,343,0,460,0,0,0,0,0,0,0,0,477,13,880,22,0,0,15,378,13,590,45,0,22,3,437,128,1164,11,0,2,0,0,0,0,0,0,0,0,20,6,49,0,0,0,0,0,0,0,0,0,0,1,337,5,1021,5,0,0,4,897,579,2345,24,3,2,0,862,772,406,406,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506200.126,8227.623725
Residential,1,PKD,PARKDALE,CENTRE,BUILT-OUT,1950s,2013,,2301,1019,127,1468,0,492,0,0,495,155,20,166,52,0,128,0,0,1,2,0,0,0,0,151,69,238,15,0,0,0,106,5,144,12,1,9,0,137,90,351,4,14,0,0,0,0,0,0,0,0,0,20,0,31,0,0,0,0,3,0,402,0,0,0,0,43,27,83,9,0,0,1,459,301,1052,18,16,1,3,325,353,112,120,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050300.501,5240.32401
Residential,1,SSD,SUNNYSIDE,CENTRE,BUILT-OUT,INNER CITY,2013,,3706,2417,110,2002,0,637,0,0,514,44,14,1562,181,0,97,0,3,0,0,0,2,0,1,1424,211,2050,34,102,1,0,83,5,116,7,1,6,0,39,25,93,1,4,0,0,0,0,0,0,0,0,0,12,6,19,2,0,0,0,4,0,15,0,0,1,0,169,116,367,4,8,0,3,488,274,1046,20,3,0,5,1118,840,159,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022201.305,5850.786741
Residential,1,DIA,DIAMOND COVE,SOUTH,BUILT-OUT,1980s/1990s,2013,,680,271,25,461,0,256,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,256,680,7,0,0,0,24,137,49,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488866.1823,5267.267103
Residential,1,RDL,ROSEDALE,CENTRE,BUILT-OUT,INNER CITY,2013,,1514,631,82,969,0,465,0,0,573,0,0,36,4,0,17,0,0,0,0,1,0,0,0,35,3,42,1,0,0,0,13,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,1,9,0,0,0,2,534,457,1434,25,11,1,1,118,210,116,130,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666246.0101,3717.750683
Industrial,2,ST2,STONEY 2,NORTHEAST,N/A,EMPLOYMENT,2013,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955250.386,10678.5807
Industrial,2,STD,STARFIELD,EAST,N/A,EMPLOYMENT,2013,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348196.757,8621.750461
Industrial,2,GPI,GREAT PLAINS,EAST,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.666,8593.493751
Industrial,2,DBC,DEERFOOT BUSINESS CENTRE,NORTHEAST,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952597.587,7806.689403
Residential,1,RIV,RIVERBEND,SOUTHEAST,BUILT-OUT,1980s/1990s,2013,,9682,3450,469,6940,0,3128,0,0,3241,42,0,0,150,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,31,1,0,2,0,41,40,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,131,256,5,0,0,1,3218,2955,9328,22,0,0,0,467,1180,754,890,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069658.642,9217.023602
Residential,1,HID,HIDDEN VALLEY,NORTH,BUILT-OUT,1980s/1990s,2013,,11824,3867,884,7013,0,3419,0,0,3439,132,0,0,274,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5,38,1,0,0,0,132,109,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,210,569,10,0,0,2,3394,3095,10927,42,0,1,0,429,1053,785,1389,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300989.306,10296.61292
Residential,1,MLR,MILLRISE,SOUTH,BUILT-OUT,1980s/1990s,2013,,6915,2637,436,4589,0,2068,0,0,1705,106,0,533,272,0,19,0,0,1,1,0,0,0,0,503,322,767,30,0,0,0,19,1,33,0,0,0,0,106,86,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,117,0,0,0,0,267,168,648,5,0,0,0,1689,1491,5153,14,0,2,2,568,838,501,604,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782149.667,5910.482639
