id,uri,title,geometry,lastUpdated,mensajes,icon,destinos,description
"2502","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2502","MAGO DE OZ","672012.3215554397 4610338.390846143",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 7 minutos</li><li>L1: AVENIDA ACADEMIA: 19 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1401","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1401","GRAN VIA","676058.8242950361 4612894.504119452",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 6 minutos</li><li>L1: MAGO DE OZ: 18 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1501","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1501","FERNANDO EL CATOLICO - GOYA","675641.1181998309 4612590.925969775",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 7 minutos</li><li>L1: MAGO DE OZ: 20 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1601","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1601","PLAZA SAN FRANCISCO","675416.1269421044 4612253.881837877",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 9 minutos</li><li>L1: MAGO DE OZ: 21 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1701","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1701","EMPERADOR CARLOS V","675204.4718583488 4611930.885149643",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 10 minutos</li><li>L1: MAGO DE OZ: 22 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1801","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1801","ROMAREDA","674962.6439230231 4611665.526493768",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 11 minutos</li><li>L1: MAGO DE OZ: 23 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1901","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1901","CASABLANCA","674563.7494069384 4611174.996796314",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 0 minutos</li><li>L1: MAGO DE OZ: 13 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"2001","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2001","ARGUALAS","674242.5425189345 4610615.594620175",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 2 minutos</li><li>L1: MAGO DE OZ: 14 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"2101","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2101","PASEO DE LOS OLVIDADOS","673486.9515332602 4610173.009940859",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 4 minutos</li><li>L1: MAGO DE OZ: 17 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"2301","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2301","LOS PAJAROS","673085.4180633841 4610021.020670643",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 6 minutos</li><li>L1: MAGO DE OZ: 19 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"2401","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2401","CANTANDO BAJO LA LLUVIA","672536.4290768097 4610261.781887185",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 8 minutos</li><li>L1: MAGO DE OZ: 20 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"2501","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=2501","MAGO DE OZ","672016.600423808 4610404.576512936",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1311","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1311","PLAZA ARAGON","676214.4770528977 4613060.20283391",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 4 minutos</li><li>L1: MAGO DE OZ: 16 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1312","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1312","PLAZA ARAGON","676220.8601166712 4613055.48933097",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 0 minutos</li><li>L1: AVENIDA ACADEMIA: 13 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1301","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1301","PLAZA ESPANA","676508.6066173587 4613449.674189573",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 2 minutos</li><li>L1: MAGO DE OZ: 15 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1302","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1302","PLAZA ESPANA","676514.76074128 4613445.201767019",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 2 minutos</li><li>L1: AVENIDA ACADEMIA: 14 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1201","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1201","CESAR AUGUSTO","676291.9881486064 4613865.853087816",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 0 minutos</li><li>L1: MAGO DE OZ: 12 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1202","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1202","CESAR AUGUSTO","676308.1542396549 4613858.355443792",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 4 minutos</li><li>L1: AVENIDA ACADEMIA: 17 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1101","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1101","PLAZA DEL PILAR - MURALLAS","676444.2259611425 4614101.105767836",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 11 minutos</li><li>L1: MAGO DE OZ: 22 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1102","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1102","PLAZA DEL PILAR - MURALLAS","676452.8063163204 4614096.300768936",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 6 minutos</li><li>L1: AVENIDA ACADEMIA: 18 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1001","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1001","LA CHIMENEA","676377.5727397996 4614532.555367576",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 9 minutos</li><li>L1: MAGO DE OZ: 20 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"1002","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=1002","LA CHIMENEA","676377.9958205728 4614543.244959645",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 8 minutos</li><li>L1: AVENIDA ACADEMIA: 20 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
