SR_TYPE,DT_CREATED,LONGITUDE,LATITUDE,COMM,WARD
Roads - Roadway Maintenance,09/17/2013,-114.2107736,51.07803097,COUGAR RIDGE,1
Roads - Roadway Maintenance,09/17/2013,-114.1801879,51.11203746,RANCHLANDS,2
Roads - Roadway Maintenance,09/17/2013,-114.1150786,51.02593717,RICHMOND,8
Roads - Roadway Maintenance,09/17/2013,-114.1128561,51.02570397,RICHMOND,8
Roads - Roadway Maintenance,09/17/2013,-114.1055352,51.02778169,SOUTH CALGARY,8
Roads - Roadway Maintenance,09/17/2013,-114.0493193,51.00649047,MANCHESTER INDUSTRIAL,9
Roads - Roadway Maintenance,09/17/2013,-114.0400529,51.04121173,RAMSAY,9
Roads - Roadway Maintenance,09/17/2013,-114.039873,50.98686546,EAST FAIRVIEW INDUSTRIAL,9
Roads - Roadway Maintenance,09/17/2013,-113.9524947,51.09866087,FALCONRIDGE,5
Roads - Roadway Maintenance,09/17/2013,-113.9119687,51.03788555,10A,10
Roads - Roadway Maintenance,09/17/2013,-113.8842875,50.90432324,12J,12
Roads - Roadway Maintenance,09/17/2013,-113.8829723,50.92147675,12C,12
Roads - Roadway Maintenance,09/18/2013,-114.1688925,51.14418838,CITADEL,2
Roads - Roadway Maintenance,09/18/2013,-114.1411308,51.04517199,SPRUCE CLIFF,8
Roads - Roadway Maintenance,09/18/2013,-114.1134016,51.02409746,RICHMOND,8
Roads - Roadway Maintenance,09/18/2013,-114.0903249,51.12563008,BEDDINGTON HEIGHTS,4
Roads - Roadway Maintenance,09/18/2013,-114.0661054,51.06958955,TUXEDO PARK,9
Roads - Roadway Maintenance,09/18/2013,-114.0004011,50.98026867,OGDEN,9
Roads - Roadway Maintenance,09/19/2013,-114.2105215,51.10792426,SILVER SPRINGS,1
Roads - Roadway Maintenance,09/19/2013,-114.201412,51.04699256,ASPEN WOODS,6
Roads - Roadway Maintenance,09/19/2013,-114.1770193,51.11498799,RANCHLANDS,2
Roads - Roadway Maintenance,09/19/2013,-114.1526799,51.08152828,VARSITY,1
Roads - Roadway Maintenance,09/19/2013,-114.1250638,51.08340938,BANFF TRAIL,7
Roads - Roadway Maintenance,09/19/2013,-114.1100598,51.08441793,COLLINGWOOD,7
Roads - Roadway Maintenance,09/19/2013,-114.106463,51.063216,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Roadway Maintenance,09/19/2013,-114.081634,51.02641532,ELBOW PARK,8
Roads - Roadway Maintenance,09/19/2013,-114.0256602,50.95372835,MCKENZIE TOWNE,12
Roads - Roadway Maintenance,09/19/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,09/19/2013,-113.9541253,51.04173594,PENBROOKE MEADOWS,10
Roads - Roadway Maintenance,09/19/2013,-113.9483833,51.0089078,10B,10
Roads - Roadway Maintenance,09/19/2013,-113.9480583,50.91541009,NEW BRIGHTON,12
Roads - Roadway Maintenance,09/19/2013,-113.9477201,51.0987653,FALCONRIDGE,5
Roads - Roadway Maintenance,09/19/2013,-113.8886603,51.03783791,10A,10
Roads - Roadway Maintenance,09/20/2013,-114.1541787,51.06787667,MONTGOMERY,1
Roads - Roadway Maintenance,09/20/2013,-114.092674,51.12662798,BEDDINGTON HEIGHTS,4
Roads - Roadway Maintenance,09/20/2013,-114.0808098,50.94328963,CANYON MEADOWS,13
Roads - Roadway Maintenance,09/20/2013,-114.077837,51.0201034,ELBOW PARK,11
Roads - Roadway Maintenance,09/20/2013,-114.0729237,50.97676805,HAYSBORO,11
Roads - Roadway Maintenance,09/20/2013,-114.0592114,51.07061621,TUXEDO PARK,9
Roads - Roadway Maintenance,09/20/2013,-114.0526587,51.08353454,GREENVIEW INDUSTRIAL PARK,4
Roads - Roadway Maintenance,09/20/2013,-114.034064,50.88947591,CHAPARRAL,14
Roads - Roadway Maintenance,09/20/2013,-114.0301142,51.08153753,McCALL,5
Roads - Roadway Maintenance,09/20/2013,-114.0070155,51.15294885,STONEY 2,3
Roads - Roadway Maintenance,09/20/2013,-113.9705522,50.98744216,FOOTHILLS,9
Roads - Roadway Maintenance,09/20/2013,-113.8886603,51.03783791,10A,10
Roads - Roadway Maintenance,09/21/2013,-114.2160622,51.09642317,BOWNESS,1
Roads - Roadway Maintenance,09/21/2013,-114.1752258,51.07613712,MONTGOMERY,1
Roads - Roadway Maintenance,09/21/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,09/21/2013,-113.9874197,51.08806999,HORIZON,5
Roads - Roadway Maintenance,09/21/2013,-113.9856852,51.0869704,HORIZON,5
Roads - Roadway Maintenance,09/22/2013,-114.2052255,51.02343101,SPRINGBANK HILL,6
Roads - Roadway Maintenance,09/22/2013,-114.1411308,51.04517199,SPRUCE CLIFF,8
Roads - Roadway Maintenance,09/22/2013,-114.0829254,51.09541261,HIGHWOOD,7
Roads - Roadway Maintenance,09/22/2013,-114.0462819,51.05092704,BRIDGELAND/RIVERSIDE,9
Roads - Roadway Maintenance,09/22/2013,-113.9969065,51.05238667,MERIDIAN,10
Roads - Roadway Maintenance,09/23/2013,-114.2105215,51.10792426,SILVER SPRINGS,1
Roads - Roadway Maintenance,09/23/2013,-114.189176,51.08144196,BOWNESS,1
Roads - Roadway Maintenance,09/23/2013,-114.1343511,51.08444022,VARSITY,1
Roads - Roadway Maintenance,09/23/2013,-114.1179061,51.18326059,EVANSTON,2
Roads - Roadway Maintenance,09/23/2013,-114.0831945,51.03250175,UPPER MOUNT ROYAL,8
Roads - Roadway Maintenance,09/23/2013,-114.0728233,51.09007928,HIGHWOOD,7
Roads - Roadway Maintenance,09/23/2013,-114.0686808,50.93115912,FISH CREEK PARK,13
Roads - Roadway Maintenance,09/23/2013,-114.0484574,51.08878605,GREENVIEW INDUSTRIAL PARK,4
Roads - Roadway Maintenance,09/23/2013,-114.0453372,51.0935141,GREENVIEW INDUSTRIAL PARK,4
Roads - Roadway Maintenance,09/23/2013,-113.9708231,51.18344499,STONEY 4,3
Roads - Roadway Maintenance,09/23/2013,-113.9524947,51.09866087,FALCONRIDGE,5
Roads - Roadway Maintenance,09/24/2013,-114.1967813,51.10864208,SILVER SPRINGS,1
Roads - Roadway Maintenance,09/24/2013,-114.1515225,51.01789147,GLAMORGAN,6
Roads - Roadway Maintenance,09/24/2013,-114.1427588,51.09333289,VARSITY,1
Roads - Roadway Maintenance,09/24/2013,-114.1177114,51.13959807,MACEWAN GLEN,4
Roads - Roadway Maintenance,09/24/2013,-114.1077685,51.07134241,BANFF TRAIL,7
Roads - Roadway Maintenance,09/24/2013,-114.0717282,51.08132701,MOUNT PLEASANT,7
Roads - Roadway Maintenance,09/24/2013,-114.0713044,51.18336938,03W,3
Roads - Roadway Maintenance,09/24/2013,-114.0586837,50.9614498,WILLOW PARK,14
Roads - Roadway Maintenance,09/24/2013,-114.0581294,51.04519006,DOWNTOWN COMMERCIAL CORE,7
Roads - Roadway Maintenance,09/24/2013,-114.0367685,51.04219458,INGLEWOOD,9
Roads - Roadway Maintenance,09/24/2013,-114.033329,51.09176749,McCALL,5
Roads - Roadway Maintenance,09/24/2013,-114.0116494,51.07690035,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,09/24/2013,-113.9702818,50.98623828,FOOTHILLS,9
Roads - Roadway Maintenance,09/24/2013,-113.9701132,50.98362483,FOOTHILLS,9
Roads - Roadway Maintenance,09/24/2013,-113.9699542,50.98685256,FOOTHILLS,9
Roads - Roadway Maintenance,09/24/2013,-113.9507543,51.09297989,TEMPLE,5
Roads - Roadway Maintenance,09/24/2013,-113.9411301,50.97596061,SECTION 23,9
Roads - Roadway Maintenance,09/25/2013,-114.2639828,51.08591632,CRESTMONT,1
Roads - Roadway Maintenance,09/25/2013,-114.1567948,51.12327734,EDGEMONT,4
Roads - Roadway Maintenance,09/25/2013,-114.1333157,51.05014024,SPRUCE CLIFF,8
Roads - Roadway Maintenance,09/25/2013,-114.1065621,50.96764663,PALLISER,11
Roads - Roadway Maintenance,09/25/2013,-114.0989697,51.09077998,NOSE HILL PARK,4
Roads - Roadway Maintenance,09/25/2013,-114.0935391,51.0852571,CAMBRIAN HEIGHTS,7
Roads - Roadway Maintenance,09/25/2013,-114.0463421,51.10171216,SKYLINE WEST,4
Roads - Roadway Maintenance,09/25/2013,-114.0262134,51.0792369,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,09/25/2013,-114.011101,51.07671524,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,09/25/2013,-113.9761811,51.09059227,WHITEHORN,5
Roads - Roadway Maintenance,09/25/2013,-113.9614689,51.05365057,MARLBOROUGH,10
Roads - Roadway Maintenance,09/25/2013,-113.9530049,51.08145807,PINERIDGE,5
Roads - Roadway Maintenance,09/26/2013,-114.0449004,51.09078916,GREENVIEW INDUSTRIAL PARK,4
Roads - Roadway Maintenance,09/26/2013,-114.044098,51.11779258,DEERFOOT BUSINESS CENTRE,3
Roads - Roadway Maintenance,09/26/2013,-114.0294335,51.01883457,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,09/26/2013,-114.0284972,51.01705856,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,09/26/2013,-114.0266127,51.01705924,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,09/27/2013,-114.2086137,51.0854598,BOWNESS,1
Roads - Roadway Maintenance,09/27/2013,-114.2044202,51.0881595,BOWNESS,1
Roads - Roadway Maintenance,09/27/2013,-114.1083451,51.08204704,COLLINGWOOD,7
Roads - Roadway Maintenance,09/27/2013,-114.0891171,51.08718992,CAMBRIAN HEIGHTS,7
Roads - Roadway Maintenance,09/27/2013,-114.0777959,51.02326847,ELBOW PARK,11
Roads - Roadway Maintenance,09/27/2013,-114.0164939,50.92432969,DEER RIDGE,14
Roads - Roadway Maintenance,09/28/2013,-114.0449397,50.89516939,SUNDANCE,14
Roads - Roadway Maintenance,09/28/2013,-114.0099545,50.98351041,OGDEN,9
Roads - Roadway Maintenance,09/28/2013,-113.9643856,51.05441035,MARLBOROUGH,10
Roads - Roadway Maintenance,09/28/2013,-113.9642214,51.05465513,MARLBOROUGH,10
Roads - Roadway Maintenance,09/28/2013,-113.9623467,51.05364945,MARLBOROUGH,10
Roads - Roadway Maintenance,09/28/2013,-113.961341,51.05373809,MARLBOROUGH,10
Roads - Roadway Maintenance,09/28/2013,-113.9397728,51.07005626,PINERIDGE,5
Roads - Roadway Maintenance,09/29/2013,-114.1752258,51.07613712,MONTGOMERY,1
Roads - Roadway Maintenance,09/29/2013,-114.0291343,51.01830876,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,09/29/2013,-114.0110312,50.97031607,RIVERBEND,9
Roads - Roadway Maintenance,09/29/2013,-113.8828743,50.89233811,12J,12
Roads - Roadway Maintenance,09/30/2013,-114.2634718,51.08627247,CRESTMONT,1
Roads - Roadway Maintenance,09/30/2013,-114.1542427,51.08831297,VARSITY,1
Roads - Roadway Maintenance,09/30/2013,-114.1369084,51.03004986,KILLARNEY/GLENGARRY,8
Roads - Roadway Maintenance,09/30/2013,-114.1207181,50.94630939,WOODBINE,13
Roads - Roadway Maintenance,09/30/2013,-114.0786781,50.97132894,HAYSBORO,11
Roads - Roadway Maintenance,09/30/2013,-114.0708946,50.86309858,14V,14
Roads - Roadway Maintenance,09/30/2013,-114.0688458,50.95988842,WILLOW PARK,14
Roads - Roadway Maintenance,09/30/2013,-114.008334,51.08825819,NORTH AIRWAYS,5
Roads - Roadway Maintenance,09/30/2013,-113.9918292,51.0691926,SUNRIDGE,5
Roads - Roadway Maintenance,09/30/2013,-113.9454354,51.09105334,TEMPLE,5
Roads - Roadway Maintenance,10/01/2013,-114.1918305,51.08898208,BOWNESS,1
Roads - Roadway Maintenance,10/01/2013,-114.1669111,51.0180695,SIGNAL HILL,6
Roads - Roadway Maintenance,10/01/2013,-114.1459196,51.09612144,BRENTWOOD,7
Roads - Roadway Maintenance,10/01/2013,-114.1199642,51.0640015,ST. ANDREWS HEIGHTS,7
Roads - Roadway Maintenance,10/01/2013,-114.0946856,51.0201401,ALTADORE,11
Roads - Roadway Maintenance,10/01/2013,-114.0159226,50.9817002,DOUGLASDALE/GLEN,12
Roads - Roadway Maintenance,10/01/2013,-113.9640672,51.05413335,MARLBOROUGH,10
Roads - Roadway Maintenance,10/01/2013,-113.9485758,51.07155353,PINERIDGE,5
Roads - Roadway Maintenance,10/01/2013,-113.8886603,51.03783791,10A,10
Roads - Roadway Maintenance,10/02/2013,-114.1881986,51.12794268,HAWKWOOD,2
Roads - Roadway Maintenance,01/29/2013,-113.9699684,50.99021073,FOOTHILLS,9
Roads - Roadway Maintenance,02/08/2013,-114.0018768,51.00873218,VALLEYFIELD,9
Roads - Roadway Maintenance,02/15/2013,-114.0253315,51.03625072,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,02/15/2013,-114.0214731,51.03771494,INGLEWOOD,9
Roads - Roadway Maintenance,02/25/2013,-114.0251498,51.0360132,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,02/25/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,03/05/2013,-114.1355748,51.13334382,EDGEMONT,4
Roads - Roadway Maintenance,03/13/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,03/14/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,03/26/2013,-114.0251321,51.03767336,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,03/30/2013,-113.9512675,51.03778977,FOREST LAWN INDUSTRIAL,10
Roads - Roadway Maintenance,04/17/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,04/19/2013,-113.911975,51.00875604,09K,9
Roads - Roadway Maintenance,04/22/2013,-114.0015377,51.04975426,MERIDIAN,10
Roads - Roadway Maintenance,04/22/2013,-113.9119064,51.0013983,09K,9
Roads - Roadway Maintenance,04/29/2013,-114.0554474,51.0073068,MANCHESTER INDUSTRIAL,9
Roads - Roadway Maintenance,04/30/2013,-114.0369886,51.11058345,DEERFOOT BUSINESS CENTRE,3
Roads - Roadway Maintenance,05/07/2013,-113.9800297,50.98929448,FOOTHILLS,9
Roads - Roadway Maintenance,05/08/2013,-114.0701292,50.89811074,SOMERSET,13
Roads - Roadway Maintenance,05/15/2013,-114.0539049,51.00754114,MANCHESTER INDUSTRIAL,9
Roads - Roadway Maintenance,05/15/2013,-114.0527569,51.00792882,MANCHESTER INDUSTRIAL,9
Roads - Roadway Maintenance,05/15/2013,-114.0413776,51.04318842,INGLEWOOD,9
Roads - Roadway Maintenance,05/17/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,05/24/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,05/27/2013,-113.9119687,51.03788555,10A,10
Roads - Roadway Maintenance,05/29/2013,-113.9944695,50.9869481,OGDEN SHOPS,9
Roads - Roadway Maintenance,06/03/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,06/03/2013,-113.9119069,51.00324265,09K,9
Roads - Roadway Maintenance,06/12/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,06/14/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,07/10/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,07/19/2013,-113.911975,51.00875604,09K,9
Roads - Roadway Maintenance,07/31/2013,-113.9583554,51.00782019,STARFIELD,9
Roads - Roadway Maintenance,08/12/2013,-113.9851819,50.98794687,FOOTHILLS,9
Roads - Roadway Maintenance,08/19/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,08/19/2013,-114.0251498,51.0360132,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,08/19/2013,-113.9140916,51.0087566,09K,9
Roads - Roadway Maintenance,08/20/2013,-114.0251321,51.03767336,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,08/23/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,09/15/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,09/17/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,09/26/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,09/30/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,03/06/2013,-113.9584889,51.00687765,STARFIELD,9
Roads - Roadway Maintenance,03/14/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,04/23/2013,-114.0017729,51.05236475,MAYLAND,10
Roads - Roadway Maintenance,05/31/2013,-113.9765225,51.00200858,FOOTHILLS,9
Roads - Roadway Maintenance,06/11/2013,-113.9590553,51.00882578,EASTFIELD,10
Roads - Roadway Maintenance,07/02/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,08/08/2013,-114.0367622,51.03458075,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,08/15/2013,-114.0414687,51.04332878,INGLEWOOD,9
Roads - Roadway Maintenance,09/05/2013,-114.0413776,51.04318842,INGLEWOOD,9
Roads - Roadway Maintenance,09/26/2013,-114.0413776,51.04318842,INGLEWOOD,9
Roads - Roadway Maintenance,01/15/2013,-113.958698,50.92218697,MCKENZIE TOWNE,12
Roads - Roadway Maintenance,01/17/2013,-114.0825839,51.01300367,BRITANNIA,11
Roads - Roadway Maintenance,01/17/2013,-114.072037,50.99442766,MEADOWLARK PARK,11
Roads - Roadway Maintenance,03/12/2013,-113.9961649,50.9777427,SHEPARD INDUSTRIAL,9
Roads - Roadway Maintenance,03/27/2013,-114.0809718,51.04984962,DOWNTOWN COMMERCIAL CORE,8
Roads - Roadway Maintenance,04/01/2013,-114.0430422,51.02920229,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,04/02/2013,-114.1563096,51.11343764,DALHOUSIE,7
Roads - Roadway Maintenance,04/15/2013,-114.1422454,51.1100886,EDGEMONT,4
Roads - Roadway Maintenance,04/26/2013,-114.1999312,51.08470695,BOWNESS,1
Roads - Roadway Maintenance,05/10/2013,-114.1528026,51.05230683,WILDWOOD,8
Roads - Roadway Maintenance,05/18/2013,-114.1153922,51.05912523,WEST HILLHURST,7
Roads - Roadway Maintenance,05/24/2013,-114.0959388,51.04926486,HILLHURST,7
Roads - Roadway Maintenance,05/24/2013,-114.0624121,51.0537503,CRESCENT HEIGHTS,7
Roads - Roadway Maintenance,05/31/2013,-114.0898357,51.06788423,CAPITOL HILL,7
Roads - Roadway Maintenance,06/04/2013,-114.0430422,51.02920229,ALYTH/BONNYBROOK,9
Roads - Roadway Maintenance,06/05/2013,-114.0911999,51.08411016,CAMBRIAN HEIGHTS,7
Roads - Roadway Maintenance,06/14/2013,-114.1363098,51.05130921,SPRUCE CLIFF,8
Roads - Roadway Maintenance,06/18/2013,-114.1422454,51.1100886,EDGEMONT,4
Roads - Roadway Maintenance,06/27/2013,-114.0015008,50.98910027,OGDEN,9
Roads - Roadway Maintenance,07/08/2013,-114.0668931,51.0331919,MISSION,8
Roads - Roadway Maintenance,07/27/2013,-114.2386938,51.12552453,TUSCANY,1
Roads - Roadway Maintenance,08/30/2013,-114.0745795,51.07616791,MOUNT PLEASANT,7
Roads - Roadway Maintenance,09/03/2013,-114.0637692,51.06440983,CRESCENT HEIGHTS,7
Roads - Roadway Maintenance,09/05/2013,-114.1034032,51.02089478,ALTADORE,11
Roads - Roadway Maintenance,09/18/2013,-113.9119392,50.93974099,12B,12
Roads - Roadway Maintenance,09/19/2013,-113.9641566,51.10023751,WESTWINDS,5
Roads - Roadway Maintenance,09/23/2013,-113.9531793,51.07996332,PINERIDGE,5
Roads - Roadway Maintenance,09/27/2013,-114.0134137,51.0670355,VISTA HEIGHTS,5
Roads - Roadway Maintenance,01/03/2013,-113.9587154,50.93424619,EAST SHEPARD INDUSTRIAL,12
Roads - Roadway Maintenance,01/04/2013,-114.0414097,51.11064478,WESTWINDS,3
Roads - Roadway Maintenance,01/09/2013,-114.0819256,51.05345068,SUNNYSIDE,7
Roads - Roadway Maintenance,01/11/2013,-114.1439858,51.10322417,DALHOUSIE,7
Roads - Roadway Maintenance,01/11/2013,-114.062173,51.10126286,THORNCLIFFE,4
Roads - Roadway Maintenance,01/12/2013,-114.0624402,51.10264899,THORNCLIFFE,4
Roads - Roadway Maintenance,01/15/2013,-114.0586593,51.03783299,BELTLINE,8
Roads - Roadway Maintenance,01/15/2013,-114.005084,51.0814244,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,01/16/2013,-114.1788316,51.06263126,PATTERSON,6
Roads - Roadway Maintenance,01/16/2013,-114.1438063,51.10317121,DALHOUSIE,7
Roads - Roadway Maintenance,01/24/2013,-114.2347569,51.13429513,TUSCANY,1
Roads - Roadway Maintenance,01/26/2013,-114.2347569,51.13429513,TUSCANY,1
Roads - Roadway Maintenance,01/28/2013,-114.1801879,51.11203746,RANCHLANDS,2
Roads - Roadway Maintenance,02/01/2013,-114.0115832,51.09208164,NORTH AIRWAYS,5
Roads - Roadway Maintenance,02/05/2013,-114.0976922,51.06171564,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Roadway Maintenance,02/06/2013,-114.1223044,51.13241914,MACEWAN GLEN,4
Roads - Roadway Maintenance,02/08/2013,-114.1824502,51.10063391,SILVER SPRINGS,1
Roads - Roadway Maintenance,02/16/2013,-114.0713338,51.05876839,SUNNYSIDE,7
Roads - Roadway Maintenance,02/17/2013,-114.1179651,50.93580276,WOODLANDS,13
Roads - Roadway Maintenance,02/17/2013,-114.090162,50.95033381,WOODBINE,13
Roads - Roadway Maintenance,02/18/2013,-114.1264738,51.03640154,KILLARNEY/GLENGARRY,8
Roads - Roadway Maintenance,02/20/2013,-114.0483444,51.05467067,BRIDGELAND/RIVERSIDE,9
Roads - Roadway Maintenance,02/20/2013,-114.0052318,51.08742605,NORTH AIRWAYS,5
Roads - Roadway Maintenance,02/25/2013,-113.9722506,51.0627911,MARLBOROUGH,10
Roads - Roadway Maintenance,02/26/2013,-114.1744027,51.08338509,BOWNESS,1
Roads - Roadway Maintenance,02/26/2013,-114.0947558,51.0432652,SUNALTA,8
Roads - Roadway Maintenance,02/26/2013,-114.0838662,51.04390728,BELTLINE,8
Roads - Roadway Maintenance,02/28/2013,-114.1659987,51.1342825,HAWKWOOD,2
Roads - Roadway Maintenance,03/01/2013,-114.1488675,51.10799162,DALHOUSIE,7
Roads - Roadway Maintenance,03/02/2013,-114.1659987,51.1342825,HAWKWOOD,2
Roads - Roadway Maintenance,03/02/2013,-114.007756,51.06701186,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,03/06/2013,-114.0599419,50.9795102,ACADIA,9
Roads - Roadway Maintenance,03/08/2013,-114.2574611,51.12507133,TUSCANY,1
Roads - Roadway Maintenance,03/08/2013,-113.9765235,50.99899603,FOOTHILLS,9
Roads - Roadway Maintenance,03/09/2013,-114.0859755,50.95059161,SOUTHWOOD,11
Roads - Roadway Maintenance,03/09/2013,-113.9765226,51.000738,FOOTHILLS,9
Roads - Roadway Maintenance,03/09/2013,-113.9765235,50.99899603,FOOTHILLS,9
Roads - Roadway Maintenance,03/10/2013,-113.9889543,50.90593259,MCKENZIE LAKE,12
Roads - Roadway Maintenance,03/11/2013,-113.9765226,51.000738,FOOTHILLS,9
Roads - Roadway Maintenance,03/12/2013,-114.0573041,51.07505241,TUXEDO PARK,9
Roads - Roadway Maintenance,03/13/2013,-114.152698,51.09399952,VARSITY,1
Roads - Roadway Maintenance,03/13/2013,-114.1445427,51.11171452,EDGEMONT,4
Roads - Roadway Maintenance,03/13/2013,-114.109446,51.02398651,SOUTH CALGARY,8
Roads - Roadway Maintenance,03/13/2013,-114.1069865,51.02398931,SOUTH CALGARY,8
Roads - Roadway Maintenance,03/13/2013,-114.0621206,51.01373807,MANCHESTER INDUSTRIAL,9
Roads - Roadway Maintenance,03/13/2013,-113.9746323,51.08002206,RUNDLE,5
Roads - Roadway Maintenance,03/14/2013,-114.1399195,51.04604923,SPRUCE CLIFF,8
Roads - Roadway Maintenance,03/14/2013,-114.1395562,51.04652174,SPRUCE CLIFF,8
Roads - Roadway Maintenance,03/14/2013,-114.1079536,51.02410391,SOUTH CALGARY,8
Roads - Roadway Maintenance,03/14/2013,-114.1069865,51.02398931,SOUTH CALGARY,8
Roads - Roadway Maintenance,03/14/2013,-113.9857266,50.99872752,FOOTHILLS,9
Roads - Roadway Maintenance,03/14/2013,-113.9692302,51.13241058,SADDLE RIDGE,3
Roads - Roadway Maintenance,03/15/2013,-114.1801879,51.11203746,RANCHLANDS,2
Roads - Roadway Maintenance,03/18/2013,-114.1061451,51.04120356,SCARBORO,8
Roads - Roadway Maintenance,03/19/2013,-114.0945027,51.03073155,UPPER MOUNT ROYAL,8
Roads - Roadway Maintenance,03/20/2013,-114.1165002,51.03484381,RICHMOND,8
Roads - Roadway Maintenance,03/20/2013,-114.0560667,51.06971523,TUXEDO PARK,9
Roads - Roadway Maintenance,03/21/2013,-114.2574611,51.12507133,TUSCANY,1
Roads - Roadway Maintenance,03/21/2013,-113.9822479,50.90701087,MCKENZIE LAKE,12
Roads - Roadway Maintenance,03/21/2013,-113.9753315,51.08539008,WHITEHORN,5
Roads - Roadway Maintenance,03/22/2013,-114.0660511,51.09605898,THORNCLIFFE,4
Roads - Roadway Maintenance,03/22/2013,-113.9843434,50.90677508,MCKENZIE LAKE,12
Roads - Roadway Maintenance,03/23/2013,-114.1375074,51.09294073,BRENTWOOD,7
Roads - Roadway Maintenance,03/25/2013,-114.0635991,50.98829623,FAIRVIEW,9
Roads - Roadway Maintenance,03/25/2013,-113.9342011,51.06371493,ABBEYDALE,10
Roads - Roadway Maintenance,03/26/2013,-114.1220794,51.03127894,KILLARNEY/GLENGARRY,8
Roads - Roadway Maintenance,03/26/2013,-114.0831326,50.98601953,KINGSLAND,11
Roads - Roadway Maintenance,03/26/2013,-114.0325456,51.05871607,RENFREW,9
Roads - Roadway Maintenance,03/27/2013,-114.2574611,51.12507133,TUSCANY,1
Roads - Roadway Maintenance,03/27/2013,-114.0715976,51.06683755,ROSEDALE,7
Roads - Roadway Maintenance,03/28/2013,-113.9587154,50.93424619,EAST SHEPARD INDUSTRIAL,12
Roads - Roadway Maintenance,03/29/2013,-114.008365,50.99307793,OGDEN,9
Roads - Roadway Maintenance,03/30/2013,-114.1785089,51.0860241,BOWNESS,1
Roads - Roadway Maintenance,03/30/2013,-114.1340738,51.03439714,KILLARNEY/GLENGARRY,8
Roads - Roadway Maintenance,03/30/2013,-114.1069929,51.02674992,SOUTH CALGARY,8
Roads - Roadway Maintenance,03/31/2013,-114.1324158,51.06079142,PARKDALE,7
Roads - Roadway Maintenance,04/01/2013,-114.1034047,51.01333225,ALTADORE,11
Roads - Roadway Maintenance,04/01/2013,-114.0762668,51.03497847,UPPER MOUNT ROYAL,8
Roads - Roadway Maintenance,04/01/2013,-114.0624359,51.10764505,THORNCLIFFE,4
Roads - Roadway Maintenance,04/01/2013,-114.005084,51.0814244,SOUTH AIRWAYS,5
Roads - Roadway Maintenance,04/01/2013,-114.0002532,51.04048167,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Roadway Maintenance,04/02/2013,-114.1619091,51.01193204,GLAMORGAN,6
Roads - Roadway Maintenance,04/02/2013,-114.0965159,51.03435542,BANKVIEW,8
Roads - Roadway Maintenance,04/02/2013,-114.0637914,50.98887177,FAIRVIEW,9
Roads - Roadway Maintenance,04/03/2013,-114.0842567,51.03819381,BELTLINE,8
Roads - Roadway Maintenance,04/03/2013,-113.9857266,50.99872752,FOOTHILLS,9
