id,title,lastUpdated,geometry,link,icon,destinos
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-652","(652) Ps ECHEGARAY / CELMA Líneas: N7, 36","","675830.25 4614241.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=652","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-653","(653) Ps ECHEGARAY / COLEGIO Líneas: N7, 36","","676193.56 4614181.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=653","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-659","(659) Ps ECHEGARAY / HOSPEDERÍA Líneas: 29","","676679.56 4614127.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=659","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-66","(66) AV. CATALUÑA 126 Líneas: 32, 50, 28","","678209.25 4614876.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=66","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-660","(660) Ps ECHEGARAY / PTE HIERRO Líneas: 22","","677406.56 4613777.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=660","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-664","(664) INDEPENDENCIA 24 Líneas: 21, 38","","676393.56 4613313.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=664","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-666","(666) INDEPENDENCIA 25 Líneas: 21, 38","","676419.56 4613323.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=666","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-669","(669) PS PAMPLONA 4 Líneas: 33, 21, N6, N4, N3, 38, , ","","676102.8 4613099.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=669","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-670","(670) INFANTES DE ESPAÑA / VÍA IBÉRICA Líneas: 58","","674398.56 4610691.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=670","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-671","(671) PS REYES DE ARAGÓN 14 Líneas: 58","","674635.0 4610195.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=671","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-672","(672) INF ESPAÑA / FRENTE INSTITUTO Líneas: 58","","674458.1 4610481.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=672","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-673","(673) PS M. AGUSTÍN 9 / PTA. CARMEN Líneas: 21, 51","","675945.5 4613284.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=673","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-674","(674) PS M. AGUSTÍN 12 Líneas: 21, 23, 22, 51","","675861.2 4613350.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=674","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-675","(675) PS M. AGUSTÍN 26 Líneas: 21, 23, 22, 51","","675690.0 4613503.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=675","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-676","(676) PS M. AGUSTÍN 37 Líneas: 22, 23, 21, 51","","675729.44 4613431.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=676","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-678","(678) PS M. AGUSTÍN 62 Líneas: 23","","675493.4 4613892.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=678","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-679","(679) PS M. AGUSTÍN 67 Líneas: 23, 31, 21, 51","","675493.5 4613817.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=679","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-68","(68) AV. CATALUÑA 159 Líneas: N7, 32, N1, 28","","678537.8 4615081.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=68","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-68","(68) Empalme Torres de Berrellén / La Joyosa Líneas: 605","","660810.7 4622462.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-681","(681) PS PAMPLONA 1 / PZA PARAISO Líneas: N3, 34, 38, 33","","676094.94 4613087.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=681","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-682","(682) PS PAMPLONA 12 Líneas: 25, N2, 22, 51, 34","","676050.4 4613196.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=682","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-684","(684) PS RENOVALES 10 Líneas: Ci1, 42","","675565.2 4611670.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=684","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-685","(685) Ps RENOVALES / PARQUE PRIMO DE RIVERA Líneas: 42, Ci2","","675598.94 4611608.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=685","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-686","(686) Ps INFANTES DE ESPAÑA 6 Líneas: 58","","674630.94 4610153.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=686","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-687","(687) PS REYES DE ARAGÓN / IES VIRGEN DEL PILAR Líneas: 58","","674477.4 4610502.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=687","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-688","(688) PS REYES DE ARAGÓN 24 Líneas: 58","","674422.6 4610731.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=688","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-689","(689) PS RUISEÑORES 39 Líneas: Ci2","","675931.7 4611787.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=689","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-69","(69) AV. CATALUÑA 165 Líneas: N7, 32, N1, 28","","678731.0 4615196.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=69","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-69","(69) Avenida de Logroño Líneas: 603, 605","","664285.0 4620544.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-690","(690) PS SAGASTA 11 Líneas: 33, 23, N5, 34","","676175.44 4612562.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=690","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-691","(691) PS SAGASTA 14 Líneas: 23, 34, 33","","676174.1 4612797.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=691","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-692","(692) PS SAGASTA 31 Líneas: 33, N5, 34","","676158.4 4612351.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=692","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-693","(693) PS SAGASTA 32 Líneas: 34, 33","","676153.4 4612573.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=693","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-695","(695) PS SAGASTA 51 Líneas: 31, 33, N5, Ci2, 34","","676157.56 4612119.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=695","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-696","(696) PS SAGASTA 62 Líneas: 31, 34, 33","","676121.9 4612243.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=696","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-697","(697) GLORIETA SASERA Líneas: 33, 23, N5, 34","","676197.1 4612792.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=697","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-698","(698) PS DE TERUEL 24 Líneas: N6, 35, N4, 38","","675721.3 4613111.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=698","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-699","(699) TIERNO GALVÁN 30 Líneas: 23, N5","","676599.06 4611134.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=699","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-7","(7) ALHAMA DE ARAGÓN Líneas: 23, 31, N5","","677212.75 4610474.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=7","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-70","(70) AV. CATALUÑA 188 Líneas: N7, 32, N1, 28","","678553.3 4615079.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=70","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-70","(70) C.C. Alcampo (Utebo) Líneas: 603, 605","","666490.9 4618796.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-700","(700) TIERNO GALVÁN / G. CONDOY Líneas: 23, N5","","676515.06 4611370.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=700","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-701","(701) Museo Pablo Serrano (Terminal) Líneas: 602, 604","","675766.5 4613419.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-702","(702) Ps ECHEGARAY / POSTIGO DEL EBRO Líneas: L1, 36","","676124.06 4614201.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=702","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-703","(703) Ps ECHEGARAY / CELMA Líneas: 36","","675829.1 4614252.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=703","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-704","(704) PUENTE DE LA UNIÓN / ECHEGARAY Y CABALLERO Líneas: 44","","677950.2 4613478.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=704","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-704","(704) C.C. Augusta Líneas: 604","","673350.8 4614195.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-705","(705) CAMINO PUENTE VIRREY 5 Líneas: 24","","677186.6 4612147.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=705","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-705","(705) Francisco Rallo Lahoz (junto Vía Hispanidad) Líneas: 604","","673171.4 4613825.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-706","(706) AVDA AMÉRICA / 3er CINTURÓN Líneas: 34","","676113.06 4610524.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=706","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-706","(706) Esq. C\ Sergio López Líneas: 604","","672501.1 4614137.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-707","(707) Rotonda de Ibón de Plan Líneas: 604","","671849.0 4614170.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-708","(708) Ruinas Líneas: 604","","669858.7 4614532.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-709","(709) Colegio Juan de Lanuza Líneas: 604","","669154.0 4614646.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-71","(71) Venta Cano Líneas: 603","","667914.94 4617695.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-710","(710) PZA ARAGÓN / CAPITANIA Líneas: 22, N7, 35, N2, N1, 40, , ","","676244.1 4613111.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=710","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-710","(710) Carmelitas Descalzas Líneas: 604","","668622.3 4614620.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-711","(711) Centro de Exámenes Tráfico Líneas: 604","","668179.7 4614596.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-712","(712) PLZ PORTILLO Líneas: 21, 51","","675619.9 4613886.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=712","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-712","(712) Camino de la Olmera Líneas: 604","","667232.7 4614609.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-713","(713) Viveros Montecarlo Líneas: 604","","666661.5 4614681.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-714","(714) CONDE ARANDA / PZA. PORTILLO Líneas: 32, 52, 34, N3, 33","","675613.44 4613927.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=714","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-714","(714) Torre del Francés Líneas: 604","","665601.06 4615077.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-715","(715) PZA DIEGO VELAZQUEZ / PARQUE PIGNATELLI Líneas: Ci2","","676132.56 4612010.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=715","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-715","(715) Camino de Cantarranas Líneas: 604","","665323.75 4615229.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-716","(716) FERNANDO EL CATÓLICO 70 Líneas: Ci1, 42","","675199.2 4611937.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=716","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-716","(716) Camino de San Lamberto Líneas: 604","","665088.3 4615350.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-717","(717) Bar El Cañón Líneas: 604","","664674.9 4615489.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-718","(718) Urbanización Conde Fuentes Líneas: 604","","664396.56 4615611.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-719","(719) PZA ESPAÑA Líneas: 30, 35, 22, N5, N1","","676579.6 4613511.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=719","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-719","(719) Rotonda Herradura Líneas: 604","","663900.44 4615825.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-72","(72) AV. CATALUÑA 226 Líneas: N7, 32, N1, 28","","678770.25 4615206.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=72","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-72","(72) Restaurante Casa Royo Líneas: 603","","669552.0 4616456.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-720","(720) PZA ESPAÑA Líneas: N7, 22, 35, N2, N1, 40, , ","","676574.44 4613520.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=720","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-720","(720) Pabellón Polideportivo Municipal Líneas: 604","","664226.6 4616481.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-721","(721) Plaza de España Líneas: 604","","664304.7 4616683.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-722","(722) CTRA CASTELLÓN / POL. SAN VALERO 2 Líneas: 25, N6","","679982.94 4609592.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=722","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-722","(722) Torre del Pinar Líneas: 604","","664934.8 4617742.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-723","(723) AV CONSTITUCIÓN Líneas: 25, N6","","681208.4 4608533.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=723","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-723","(723) Campo de Fútbol Líneas: 604","","663847.94 4616971.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-724","(724) Plaza de Clavería Líneas: 604","","663240.7 4617260.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-725","(725) Barrio del cuenco / Camino de San Miguel Líneas: 604","","662731.44 4617534.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-726","(726) Puente de San Miguel / Valdenuez Líneas: 604","","662295.06 4617668.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-727","(727) Urbanización La Frondosa Líneas: 604","","661434.1 4617694.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-728","(728) Camino Jordán / Los Alberjeros Líneas: 604","","660932.56 4617962.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-729","(729) PLZ EUROPA Líneas: 42, N2, 34","","675548.9 4614330.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=729","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-729","(729) Bar Rinconín Líneas: 604","","660568.56 4618027.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-73","(73) AV. CATALUÑA 253 Líneas: N7, 32, N1, 28","","679189.75 4615468.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=73","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-730","(730) PLZ CANTERAS Líneas: 34, 39, 33","","676186.9 4611221.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=730","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-730","(730) Cruce Torre Morales Líneas: 604","","660295.25 4618069.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-731","(731) PLZ CANTERAS Líneas: C1","","676185.2 4611220.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=731","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-731","(731) Torre Almenareta / Los Abajeros Líneas: 604","","659669.25 4618362.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-732","(732) PLAZA MAYOR Líneas: 43","","674744.94 4618173.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=732","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-732","(732) Plaza de Torre Medina Líneas: 604","","658991.8 4618817.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-733","(733) Residencial Viena Líneas: 604","","664128.5 4616934.5","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/rural-734","(734) Frente a Residencial Viena Líneas: 604","","664123.0 4616930.0","","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-735","(735) FERNANDO EL CATÓLICO 31 Líneas: N4","","675462.94 4612278.0","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=735","http://www.zaragoza.es/contenidos/iconos/bus.png",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/transporte-urbano/poste/tuzsa-741","(741) PLZ SAN MIGUEL / IGLESIA Líneas: 38","","676957.44 4613281.5","http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=741","http://www.zaragoza.es/contenidos/iconos/bus.png",""
