CLASS,CLASS_CODE,COMM_CODE,NAME,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OBJECTID,SHAPE_AREA,SHAPE_LEN
Residential,1,SOV,SOUTHVIEW,2003,,2268,891,201,0,492,585,26,0,150,54,0,75,0,0,0,1,0,0,0,2,136,0,347,12,0,0,0,66,4,108,7,0,2,0,24,7,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,53,0,168,1,0,0,0,572,481,1523,13,0,0,1,170,319,157,179,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1591747.65783000000,5836.83336329000
Residential,1,ERL,ERLTON,2003,,961,757,27,0,325,142,48,3,414,102,0,47,0,0,1,0,0,0,0,3,233,166,381,74,104,0,2,42,3,62,3,0,0,0,47,19,96,1,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,1,1,6,0,0,0,1,69,52,135,4,28,0,0,136,83,275,6,0,0,1,209,240,60,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,506469.98443600000,4067.95834081000
Industrial,2,MNI,MANCHESTER INDUSRIAL,2003,,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4575022.36345000000,11955.76767250000
Residential,1,DOV,DOVER,2003,,10955,4378,768,0,2907,2001,786,4,866,523,1,197,0,0,0,0,0,0,0,2,849,373,1283,15,0,0,0,177,14,352,15,0,5,0,760,455,2315,26,0,0,0,1,0,2,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,494,319,1213,29,0,0,0,1973,1742,5782,28,0,0,0,1031,1415,774,899,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,4152108.96526000000,9281.34267257000
Industrial,2,HIF,HIGHFIELD,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2736442.09331000000,7657.69910317000
Residential,1,RID,RIDEAU PARK,2003,,634,343,27,0,264,135,2,0,180,23,0,3,0,0,0,0,0,0,0,2,162,122,208,9,0,7,0,2,0,4,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,20,46,1,0,0,0,128,122,374,7,0,0,0,146,90,26,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,267082.46090300000,2265.32060678000
Residential,1,RUT,RUTLAND PARK,2003,,2335,970,110,0,378,313,41,0,95,489,0,31,0,0,0,1,0,0,0,0,93,0,93,2,0,0,1,25,2,41,5,0,0,0,41,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,0,0,0,0,489,97,1175,0,0,0,0,308,271,735,5,0,0,1,298,336,155,154,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,681040.51404600000,4322.96250015000
Residential,1,PKH,PARKHILL,2003,,1543,808,107,0,385,386,120,0,207,16,0,78,0,0,1,0,0,0,0,0,191,37,323,16,0,0,3,63,2,91,12,0,0,1,100,59,230,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,3,33,0,0,0,0,366,284,866,19,1,0,1,248,284,119,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,655806.32811700000,4018.27159229000
Residential,1,ALT,ALTADORE,2003,,6911,3883,434,0,2125,1788,352,12,986,393,0,329,1,20,1,1,0,0,0,4,706,341,982,63,213,0,0,271,16,422,39,1,18,5,298,171,652,9,38,2,0,0,0,0,0,0,0,0,12,0,15,0,0,0,4,17,2,42,1,0,1,7,287,208,605,5,94,0,5,1687,1387,4193,46,48,2,23,1141,1233,473,399,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2911819.90560000000,7570.09625157000
Industrial,2,GTI,GOLDEN TRIANGLE,2003,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,510543.87053900000,3196.11473765000
Residential,1,DNE,DOWNTOWN EAST VILLAGE,2003,,1794,688,2,0,1,7,0,0,667,0,0,3,3,2,0,0,0,6,0,3,647,0,719,17,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1062,0,0,0,0,0,0,0,0,0,0,0,5,1,11,2,0,0,11,583,65,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,521308.99926400000,3518.12388114000
Residential,1,SNA,SUNALTA,2003,,3054,2024,104,0,366,262,4,0,1536,58,0,155,1,6,1,0,0,1,0,1,1433,207,2182,100,1,1,2,131,8,187,21,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,65,0,0,0,0,47,26,84,3,8,0,1,240,125,531,19,2,0,9,1024,624,143,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,940817.81725400000,4680.77130692000
Residential,1,SCA,SCARBORO,2003,,927,343,61,0,307,334,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,306,916,7,0,0,0,59,115,57,97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,453685.27209900000,3058.96749666000
Residential,1,RAM,RAMSAY,2003,,2061,1138,125,0,567,753,62,0,67,42,0,207,0,6,1,0,0,0,0,0,64,0,97,3,0,0,1,164,10,242,24,5,13,0,55,15,134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,1,0,0,1,40,0,101,1,0,0,3,706,539,1476,38,4,2,7,383,413,140,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,890617.17987000000,4498.70877374000
Residential,1,SPH,SPRINGBANK HILL,2003,,2738,1134,355,0,888,1042,10,0,80,0,1,1,0,0,0,0,0,0,0,0,80,74,117,0,0,0,0,1,0,1,0,0,0,0,9,8,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,834,806,2608,24,172,1,0,110,306,184,289,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,6344592.17495000000,10406.29546070000
Residential,1,RIC,RICHMOND,2003,,4058,2069,218,0,1099,1243,174,12,303,74,0,263,0,0,0,0,0,0,0,1,286,29,424,16,0,0,1,216,14,360,33,1,12,0,167,75,382,6,1,0,0,0,0,0,0,0,0,0,12,4,20,0,0,0,0,0,0,0,0,0,0,0,69,27,148,4,1,0,2,1194,950,2724,38,8,1,0,651,778,290,206,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1793961.89046000000,6460.14767739000
Residual Sub Area,4,09E,09E,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,9662306.05137000000,13122.17496660000
Residual Sub Area,4,03C,03C,2003,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1637611.38696000000,5318.21976907000
Residential,1,SYV,SYMONS VALLEY,2003,,89,103,3,0,18,100,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,18,81,0,66,0,0,3,16,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10803851.34470000000,16156.91603180000
Residential,1,EVN,EVANSTON,2003,,47,54,3,0,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,10,47,0,27,0,0,3,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5037857.28141000000,11351.93079700000
Residential,1,COV,COVENTRY HILLS,2003,,8676,3255,1208,0,2925,3235,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3026,2919,8661,46,134,0,0,312,1105,705,835,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4133384.03832000000,9468.33405286000
Industrial,2,ST3,STONEY 3,2003,,18,9,1,0,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,2,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6113858.26993000000,12019.74370680000
Industrial,2,ST1,STONEY 1,2003,,11,5,1,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6132274.22661000000,14266.67272900000
Residential,1,PAN,PANORAMA HILLS,2003,,5296,1890,654,0,1543,1799,87,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,49,49,100,1,37,0,0,2,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1525,1491,5187,69,187,0,0,71,455,323,634,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6216789.60645000000,11506.84214010000
Residual Sub Area,4,03P,03P,2003,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2637258.70988000000,6497.32889136000
Residual Sub Area,4,02F,02F,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3145184.72209000000,7009.25075962000
Industrial,2,ST2,STONEY 2,2003,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4537965.88168000000,11284.84209020000
Residential,1,CHV,COUNTRY HILLS VILLAGE,2003,,319,487,11,0,160,0,0,0,358,128,0,0,0,0,0,1,0,0,0,0,138,90,189,90,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,74,70,130,8,44,0,0,0,0,0,0,0,0,1,122,76,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,952023.57667800000,4008.22925478000
Residential,1,ROC,ROCKY RIDGE,2003,,3836,1576,463,0,1383,1087,57,1,124,307,0,0,0,0,0,0,0,0,0,4,116,104,174,4,0,0,0,0,0,0,0,0,0,0,56,56,118,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,279,260,578,10,16,0,8,985,962,2963,34,60,0,0,221,574,263,347,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2805897.97256000000,6955.04335776000
Residual Sub Area,4,03S,03S,2003,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3966277.46362000000,8142.82718882000
Residual Sub Area,4,03R,03R,2003,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2634338.03611000000,6491.89871233000
Residential,1,COU,COUNTRY HILLS,2003,,3686,1425,406,0,1324,979,24,0,200,220,0,2,0,0,0,0,0,0,0,0,193,172,297,7,0,0,0,2,1,5,0,0,0,0,24,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,192,447,5,0,0,0,974,936,2881,5,0,0,0,256,520,286,317,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1888400.45482000000,7442.87536953000
Residential,1,WND,WINDSOR PARK,2003,,3750,2319,154,0,780,372,244,1,1501,63,0,133,0,0,3,0,0,2,0,2,1358,394,2011,141,0,0,1,118,8,197,11,0,3,0,233,80,584,11,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,3,23,0,0,0,0,53,42,83,1,9,0,2,356,253,850,13,1,0,5,1029,761,190,133,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1276633.19090000000,5332.15983411000
Residential,1,MAF,MAYFAIR,2003,,571,187,43,0,167,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,167,571,4,0,0,0,10,68,26,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,305022.38621600000,2369.50850431000
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2310347.06710000000,7172.78603281000
Industrial,2,ST4,STONEY 4,2003,,16,8,0,0,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5559451.94495000000,16495.89916600000
Residual Sub Area,4,02A,02A,2003,Y,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5425821.35516000000,10727.37120140000
Residual Sub Area,4,02E,02E,2003,,691,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,687,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3797207.22401000000,8024.08731305000
Residential,1,HID,HIDDEN VALLEY,2003,,11296,3789,1566,0,3514,3402,132,0,0,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,82,80,148,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,219,471,2,12,0,5,3317,3214,10675,14,66,0,0,336,995,863,1332,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4093176.54853000000,10220.81943030000
Residential,1,ROY,ROYAL OAK,2003,,2405,1174,297,0,798,1126,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,0,29,814,796,2401,52,231,0,0,63,301,178,256,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3643481.02228000000,7877.86420392000
Industrial,2,CIA,CALGARY INTERNATIONAL AIRPORT,2003,Y,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20616579.07900000000,23162.44190030000
Residential,1,HAR,HARVEST HILLS,2003,,7438,2549,797,0,2438,2097,103,0,165,182,0,1,0,0,0,1,0,0,0,0,161,151,246,4,0,0,0,1,0,2,0,0,0,0,102,100,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,181,171,347,1,0,0,0,2088,2016,6595,8,1,0,1,311,837,494,829,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2209338.19115000000,6385.97688507000
Residential,1,HAM,HAMPTONS,2003,,7594,2352,582,0,2212,1974,162,0,0,215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,154,154,303,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,186,361,5,8,0,8,1892,1872,6929,14,60,0,0,169,549,402,999,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3470576.51314000000,8248.95745543000
Residential,1,CIT,CITADEL,2003,,9403,3468,1108,0,3069,2813,2,0,225,428,0,0,0,0,0,0,0,0,0,0,103,93,172,0,122,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,298,716,6,91,0,0,2749,2676,8511,28,36,0,0,321,1054,692,1042,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2757033.08646000000,7814.79953028000
Residential,1,ARB,ARBOUR LAKE,2003,,9968,3701,949,0,3329,2599,177,0,550,61,308,5,0,0,0,0,0,1,0,1,469,437,742,39,41,0,0,5,2,10,0,0,0,0,161,157,281,13,3,0,0,306,303,520,2,0,0,0,0,0,0,0,0,0,0,1,0,74,0,0,0,0,26,22,66,10,25,0,4,2528,2408,8275,26,40,1,1,566,1167,617,1013,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4316558.35482000000,8651.41330957000
Residential,1,TUS,TUSCANY,2003,,8609,3555,1247,0,3082,2973,50,0,402,128,0,2,0,0,0,0,0,0,0,1,374,343,602,27,0,0,0,1,1,1,0,0,1,0,49,43,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,115,249,0,0,0,24,2664,2580,7660,16,269,0,0,456,1294,638,762,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6884001.48393000000,11834.89778530000
Residential,1,SAN,SANDSTONE VALLEY,2003,,6837,2109,371,0,1940,1679,44,0,0,385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,44,26,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,348,815,7,0,0,0,1666,1566,5888,13,0,0,0,218,474,435,859,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1800387.38615000000,5467.20427156000
