OBJECTID;CODIGO;CENTRO;DIRECCION;DISTRITO;TX_DISTRIT;ARCOS;CAPACIDAD;MODELO;TITULAR;ESTADO;OBSERVACIO;FOTO;FECHA_FOTO;FUENTE_FOT;FUENTE;ID_INFORMO;ID_OBRAS;CODIGO_GEN;ELIMINADO;enplanos
445;PBI_06028;Villaamil;Villaamil;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;201;1;-2;1
446;PBI_06029;"Parque ""Agust›n Rodr›guez Sahag∑n""";Tramo P? Direcciæn;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;202;1;-2;1
447;PBI_06030;Instalaciæn deportiva elemental;Camino del Chorrillo;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06030.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;203;1;0;1
448;PBI_06031;Capitﬂn Blanco Argibay;Capitﬂn Blanco Argibay;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;204;1;0;1
449;PBI_06032;Ambrosio Vallejo;Ambrosio Vallejo;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06032.jpg;31/01/2011;Central de Movilidad;DG PLANIFICACION;0;212;1;0;1
450;PBI_06033;"Colegio Nacional ""Doctor Federico Rubio""";Av. Pablo Iglesias;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06033.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;214;1;0;1
451;PBI_06034;Av. Brasil;Av. Brasil, 9;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_06034.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;218;1;10;1
452;PBI_06035;"Parque ""General Peræn""";Av. General Peræn;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06035.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;221;1;0;1
453;PBI_06036;"Parque ""La Ventilla""";V›a L›mite;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;226;1;-2;1
454;PBI_06037;"Parque ""Los Pinos""";Av. Asturias;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06037.jpg;31/01/2011;Central de Movilidad;DG PLANIFICACION;0;232;1;0;1
455;PBI_07040;"Plaza ""Cristo Rey""";Plaza de Cristo Rey;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07040.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;247;1;0;1
456;PBI_07038;Sindicatos Agrarios;Agust›n de Betancourt y Mar›a de Guzmﬂn;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;1 arco suelto;PBI_07038.jpg;02/01/2011;Central de Movilidad;DG PLANIFICACION;0;255;1;0;1
457;PBI_07037;Oficinas Centrales del Canal Isabel II;Santa Engracia;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07037.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;259;1;0;1
458;PBI_07036;"Colegio ""Divina Pastora""";Santa Engracia, 142;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07036.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;261;1;0;1
459;PBI_07045;"Colegio ""Guzmﬂn el Bueno""";Guzmﬂm el Bueno, 60;07;CHAMBERI;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_07045.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;266;1;0;1
460;PBI_07035;"Colegio ""Lasalle-San Rafael""";Fernando el Catælico, 49;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07035.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;267;1;0;1
461;PBI_07034;Gaztambide;Gaztambide;07;CHAMBERI;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_07034.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;268;1;0;1
462;PBI_07033;Colegios, centro comercial y zona recreativa;Hilariæn Eslava y Melendez Vald⁄s;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07033.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;269;1;0;1
463;PBI_07043;Oficinas Luchana;Luchana;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07043.jpg;25/10/2010;Central de Movilidad;DG PLANIFICACION;0;272;1;0;1
464;PBI_07031;Goethe Institut;Zurbarﬂn, 21;07;CHAMBERI;6,00000000000;12;1;AYUNTAMIENTO MADRID;;;PBI_07031.jpg;04/01/2011;Central de Movilidad;DG PLANIFICACION;0;275;1;0;1
465;PBI_07030;"Museo ""Sorolla""";General Mart›nez Campos, 37;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07030.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;276;1;0;1
636;PBI_20040;"Polideportivo ""Pepu Hernﬂndez""";Austria;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20040.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;789;1;0;1
637;PBI_21010;"Colegio de ""Jes∑s""";Timæn 18;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21010.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;793;1;0;1
638;PBI_21011;SAMUR;Playa de Bolnero;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21011.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;794;1;0;1
639;PBI_21012;"Centro Comercial ""Mercadona""";Timæn;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21012.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;795;1;0;1
640;PBI_21013;Parque;Mistral;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21013.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;796;1;0;1
641;PBI_21014;"Colegio ""San Pedro Apostol""";Plaza del Jubilado;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21014.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;797;1;0;1
642;PBI_21015;"JMD ""Barajas""";Plaza de Mercurio, 1;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21015.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;798;1;0;1
643;PBI_21016;V.C. V›a Verde de la Gasolina;San Severo - Soto de Hidalgo;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21016.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;799;1;0;1
644;PBI_21023;instalaciæn Deportiva barajas;Av. Logro±o, 70;21;BARAJAS;6,00000000000;12;1;AYUNTAMIENTO MADRID;;;PBI_21023.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;803;1;0;1
645;PBI_21017;Instalaciæn deportiva;Balandro, 4;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21017.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;805;1;0;1
646;PBI_13023;"CEIP ""Madrid Sur""";Novecento;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13023.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;496;1;0;1
647;PBI_13015;"IES ""Madrid Sur""";Av. Parque Palomeras Bajas, s/n;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_13015.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;497;1;0;1
648;PBI_13014;Centro Deportivo Læpez Villegas;Diligencia - Puerto Velate;13;PUENTE DE VALLECAS;4,00000000000;8;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_13014.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;498;1;0;1
649;PBI_13013;"Parque ""Madrid Sur""";Javier de Miguel;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13013.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;499;1;0;1
650;PBI_13021;"Librer›a ""Muga""";Av. Pablo Neruda, 89;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13021.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;500;1;0;1
651;PBI_13039;"Zona deportiva ""Palomeras Bajas""";Puerto Balbarﬂn;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13039.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;502;1;0;1
652;PBI_13047;"IFP ""Vallecas III""";Javier de Miguel;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13047.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;503;1;0;1
727;PBI_17027;"IES ""El Espinillo""";Unanimidad, 13;17;VILLAVERDE;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_17027.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;648;1;0;1
728;PBI_17036;"Parque ""El Espinillo""";Av. Orovilla, 35;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17036.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;649;1;0;1
729;PBI_17028;"Polideportivo ""F⁄lix Rubio""";Ciudadania, 29;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17028.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;650;1;0;1
730;PBI_17018;"Centro Comercial ""Carrefour""";Ciudadania;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17018.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;653;1;0;1
731;PBI_17030;"Centro Cultural ""Bohemios""";Bohemios, 1;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17030.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;654;1;0;1
732;PBI_17031;"Polideportivo ""Raul Gonzﬂlez""";Calle Benimamet, s/n;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_17031.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;656;1;0;1
733;PBI_17032;"CEIP ""El Greco""";Estefanita;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17032.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;660;1;0;1
734;PBI_17038;Zona comercia;Berrocal;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17038.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;661;1;0;1
735;PBI_17016;"Instalaciones Deportivas ""Marconi""";Av. Marconi;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17016.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;664;1;0;1
736;PBI_17015;"Centro Comercial ""Marconi""";San Eustaquio, 8;17;VILLAVERDE;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;665;1;0;1
737;PBI_17014;"Centro Cultural ""?gata""";Doctor Mart›n Ar⁄valo, 2;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Arcos sueltos 1;PBI_17014.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;667;1;0;1
738;PBI_17013;"Biblioteca ""Maria Moliner"" (lateral izquierdo)";Villalonso, 16;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17013.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;668;1;0;1
739;PBI_17012;"Mercado Municipal ""Villaverde Alto""";Calamina, 4;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17012.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;669;1;0;1
740;PBI_17011;Mercado Municipal;Alberto Palacios, 16;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17011.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;670;1;0;1
741;PBI_17020;"JMD ""Villaverde""";Arroyo Bueno, 53;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17020.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;671;1;0;1
742;PBI_17019;"IES ""Celestino Mutis""";Huerta de Villaverde;17;VILLAVERDE;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_17019.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;674;1;0;1
743;PBI_17033;"Parque ""Plata y Casta±ar""";Paseo Plata y Casta±ar;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17033.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;675;1;0;1
744;PBI_17037;"Polideportivo ""Plata y Casta±ar""";Paseo Plata y Casta±ar, 7-9;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17037.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;676;1;0;1
745;PBI_18043;"Metro ""La Gavia""";Ensanche de Vallecas Ventidos;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18043.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;679;1;0;1
746;PBI_18041;"Estadio de f∑tbol ""Camino de la Suerte""";Camino de la Suerte;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18041.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;680;1;0;1
747;PBI_18044;"Estadio de f∑tbol ""Virgen de la Torre""";Puerto de Reinosa;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18044.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;681;1;0;1
748;PBI_18042;"Colegio P∑blico ""Juan Gris""";Muela de San Juan, 37;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18042.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;682;1;0;1
749;PBI_18021;"Metro ""Congosto""";Congosto, 31;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18021.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;683;1;0;1
750;PBI_18022;"Colegio ""Nueva Castilla""";Montes de Barbanza, 19;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18022.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;684;1;0;1
751;PBI_18023;"Colegio ""San Eulogio""";La Revoltosa, 17;18;VILLA DE VALLECAS;7,00000000000;14;1;AYUNTAMIENTO MADRID;;;PBI_18023.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;686;1;0;1
752;PBI_18024;Servicios Sociales;Fuentidue±a, 16;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18024.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;689;1;0;1
753;PBI_18025;"Instalaciæn Deportiva ""Miguel Guill⁄n Prim""";Fuentidue±a y Pe±a Rivera;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18025.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;690;1;0;1
754;PBI_18026;"FP ""Asociaciæn Norte Joven""";Pe±a Veiga, 16;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18026.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;691;1;0;1
755;PBI_18027;Centro de Formaciæn para la Mujer;Huelga, 5;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18027.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;693;1;0;1
756;PBI_18028;"Colegio P∑blico ""El Quijote""";Fuentidue±a, 4;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18028.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;694;1;0;1
757;PBI_18029;"CEIP ""El Quijote""";Fuentidue±a, 4;18;VILLA DE VALLECAS;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;696;1;0;1
758;PBI_18030;"IES ""Villa de Vallecas""";Villarino de los Aires, 14;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18030.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;697;1;0;1
759;PBI_18031;"UFIL ""Sierra de Palomeras""";Sierra de Palomeras, 12;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18031.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;698;1;0;1
760;PBI_18032;"ACE ""Nuevas Palomeras""";Sierra Vieja, 52;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan los 5 arcos;PBI_18032.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;699;1;-2;-1
761;PBI_18033;"Centro Cultural ""Zazuar""";Zazuar;18;VILLA DE VALLECAS;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_18033.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;706;1;0;1
762;PBI_18034;"Colegio ""Zazuar""";Zazuar, 17;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18034.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;707;1;0;1
763;PBI_19014;"Instalaciones Deportivas ""Vicﬂlvaro""";Vivero de la Pilarica;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 4 arcos;PBI_19014.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;717;1;0;1
764;PBI_19019;"Polideportivo ""Vicﬂlvaro""";Paseo Polideportivo, s/n;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19019.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;718;1;0;1
765;PBI_19020;"Colegio ""Severo Ochoa""";Ezcaray, 3;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19020.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;721;1;0;1
766;PBI_19021;"CEIP ""Pedro Duque""";Marmolina, 5;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19021.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;730;1;0;1
767;PBI_21009;Instalaciæn deportiva;Joaqu›n Ybarra, 28;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21009.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;807;1;0;1
768;PBI_21019;"Parque ""El Capricho""";Jardines de Aranjuez;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21019.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;809;1;0;1
769;PBI_21020;"Centro Comercial ""Bah›a Center""";Bah›a Pollensa;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21020.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;810;1;0;1
770;PBI_21025;Interior del parque;Bah›a de Mﬂlaga, 24;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21025.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;812;1;0;1
771;PBI_15042;"Centro Cultural ""San Juan Bautista""";Nemesio;15;CIUDAD LINEAL;5,00000000000;5;6;;;;PBI_15042.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;815;1;0;1
772;PBI_16048;Liceo Franc⁄s;Plaza del Liceo, 1;16;HORTALEZA;0,00000000000;0;8;;;;PBI_16048.jpg;;Pedalibre;DG PLANIFICACION;0;819;1;0;1
773;PBI_20020;"Polideportivo ""San Blas""";Av. Hell›n;20;SAN BLAS;5,00000000000;5;6;;;;PBI_20020.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;823;1;0;1
774;PBI_13033;"Biblioteca P∑blica ""Palomeras""";Av. Rafael Alberti, 36;13;PUENTE DE VALLECAS;6,00000000000;12;3;;;;PBI_13033.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;824;1;0;1
775;PBI_08031;"Biblioteca P∑blica ""Rafael Alberti""";Sangenjo, 38;08;FUENCARRAL-EL PARDO;9,00000000000;9;8;;1;Arcos doblados y deteriorados;PBI_08031.jpg;12/02/2011;Central de Movilidad;DG PLANIFICACION;0;825;1;0;1
776;PBI_01050;Cuartel del Conde Duque;Conde Duque;01;CENTRO;5,00000000000;5;6;;;;PBI_01050.jpg;;Pedalibre;DG PLANIFICACION;0;828;1;2;1
777;PBI_01051;Campo del Moro;Paseo Virgen del Puerto;01;CENTRO;0,00000000000;0;1;;;;;;;DG PLANIFICACION;0;829;1;-2;1
778;PBI_09039;"Facultad ""Bellas Artes""";El Greco, 2;09;MONCLOA-ARAVACA;10,00000000000;20;3;;;;PBI_09039.jpg;19/01/2011;Central de Movilidad;DG PLANIFICACION;0;831;1;0;1
779;PBI_21032;"Parque ""El Capricho""";Los Jardines de Aranjuez;21;BARAJAS;5,00000000000;5;5;;;;PBI_21032.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;833;1;0;1
780;PBI_17017;"Biblioteca ""Mar›a Moliner"" (lateral derecho)";Villalonso, 16;17;VILLAVERDE;3,00000000000;6;1;;;;PBI_17017.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;834;1;0;1
781;PBI_13038;"EU ""Informﬂtica""";Campur Sur;13;PUENTE DE VALLECAS;9,00000000000;18;3;;;;PBI_13038.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;835;1;0;1
782;PBI_09038;"Centro de Iniciativas Ambientales ""Dehesa de la Villa""";Francos Rodr›guez, 81;09;MONCLOA-ARAVACA;5,00000000000;10;3;;;;PBI_09038.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;839;1;0;1
783;PBI_11042;"Biblioteca ""Pan Bendito""";Camino Viejo de Leganes, 188;11;CARABANCHEL;5,00000000000;5;8;;;;PBI_11042.jpg;;Pedalibre;DG PLANIFICACION;0;840;1;0;1
784;PBI_11041;"Centro de Mayores ""Francisco de Goya""";Alfredo Aleix, 3;11;CARABANCHEL;0,00000000000;0;1;;;;;;;DG PLANIFICACION;0;841;1;-2;1
785;PBI_09037;"Embarcadero ""Casa Campo""";Paseo Embarcadero;09;MONCLOA-ARAVACA;5,00000000000;5;5;;;;PBI_09037.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;845;1;0;1
786;PBI_09029;"ETSI ""Caminos, Canales y Puertos""";Eduardo Saavedra;09;MONCLOA-ARAVACA;0,00000000000;0;3;;;No aparcabicis, reserva de motos;PBI_09029.jpg;;Pedalibre;DG PLANIFICACION;0;848;1;-2;-1
787;PBI_09048;"ETSI ""Aeronauticos""";Plaza del Cardenal Cisneros;09;MONCLOA-ARAVACA;0,00000000000;0;3;;;;PBI_09048.jpg;;Pedalibre;DG PLANIFICACION;0;849;1;0;1
789;PBI_15041;"Colegio ""?gora""";Marqu⁄s de Portugalete 13;15;CIUDAD LINEAL;6,00000000000;12;3;;;;PBI_15041.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;854;1;0;1
790;PBI_07028;Goethe Institut;Zurbarﬂn, 21;07;CHAMBERI;4,00000000000;4;8;;;;PBI_07028.jpg;;Pedalibre;DG PLANIFICACION;0;857;1;0;1
791;PBI_03032;"Polideportivo ""La Chopera""";Parque Retiro;03;RETIRO;12,00000000000;12;8;;;;PBI_03032.jpg;26/01/2011;Central de Movilidad;DG PLANIFICACION;0;859;1;0;1
792;PBI_10043;"Biblioteca ""Antonio Mingote""";Rafael Finat;10;LATINA;6,00000000000;12;1;;;;PBI_10043.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;864;1;10;1
793;PBI_04029;"Biblioteca ""Manuel Alvar""";Azcona, 42;04;SALAMANCA;4,00000000000;8;1;;;;PBI_04029.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;866;1;0;1
794;PBI_02050;"Polideportivo ""Marqu⁄s de Samaranch""";Paseo Imperial;02;ARGANZUELA;0,00000000000;0;0;;;;;;;DG PLANIFICACION;0;870;1;-2;1
795;PBI_10035;"Polideportivo ""Aluche""";Av. General Fanjul, 14;10;LATINA;5,00000000000;5;6;;;;PBI_10035.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;874;1;0;1
796;PBI_09060;"Parque ""Dehesa de la Villa""";Francos Rodr›guez, 79;09;MONCLOA-ARAVACA;5,00000000000;5;8;;;;PBI_09060.jpg;;Pedalibre;DG PLANIFICACION;0;875;1;2;1
797;PBI_11040;EMT;Av. de los Poblados;11;CARABANCHEL;5,00000000000;5;5;;;;PBI_11040.jpg;;Pedalibre;DG PLANIFICACION;0;880;1;-2;-1
798;PBI_11046;Instalaciones Deportivas en Avenida de los Poblados;Av. Poblados - V›a Lusitana;11;CARABANCHEL;5,00000000000;5;5;;;;PBI_11046.jpg;;Pedalibre;DG PLANIFICACION;0;881;1;2;1
799;PBI_21031;"Centro Cultural ""Villa de Barajas""";Plaza de Hermanos Falco y ?lvarez Toledo;21;BARAJAS;5,00000000000;5;6;;;;PBI_21031.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;887;1;0;1
800;PBI_10034;"IES ""Mariano Jos⁄ de Larra""";Camarena, 181;10;LATINA;5,00000000000;5;8;;;;PBI_10034.jpg;;Pedalibre;DG PLANIFICACION;0;889;1;0;1
801;PBI_09061;"Polideportivo ""La Bombilla""";Av. Valladolid;09;MONCLOA-ARAVACA;10,00000000000;10;8;;;;PBI_09061.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;892;1;0;1
802;PBI_21030;"Instalaciæn Deportiva ""Barajas""";Av. Logro±o, 70;21;BARAJAS;15,00000000000;15;5;;;;PBI_21030.jpg;;Pedalibre;DG PLANIFICACION;0;893;1;-2;-1
803;PBI_05059;"Estaciæn ""Chamart›n""";"Estaciæn ""Chamart›n""";05;CHAMARTIN;5,00000000000;5;8;;;;PBI_05059.jpg;06/11/2010;Central de Movilidad;DG PLANIFICACION;0;896;1;0;1
804;PBI_09062;Biblioteca UNED;Senda del Rey;09;MONCLOA-ARAVACA;5,00000000000;10;1;;;;PBI_09062.jpg;19/01/2011;Central de Movilidad;DG PLANIFICACION;0;897;1;0;1
