SR_TYPE,DT_CREATED,LONGITUDE,LATITUDE,COMM,WARD
Roads - Streetlight - One Out Residential Road,07/12/2013,-114.1450065,51.0814135,UNIVERSITY OF CALGARY,1
Roads - Streetlight - One Out Residential Road,07/12/2013,-114.1083749,50.94713894,WOODLANDS,13
Roads - Streetlight - One Out Residential Road,07/12/2013,-114.078634,50.98219417,KINGSLAND,11
Roads - Streetlight - One Out Residential Road,07/12/2013,-113.9966561,51.04275712,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Streetlight - One Out Residential Road,07/13/2013,-114.0704438,50.92265533,MIDNAPORE,14
Roads - Streetlight - One Out Residential Road,07/14/2013,-114.1790828,51.06668237,PATTERSON,6
Roads - Streetlight - One Out Residential Road,07/14/2013,-114.1788528,51.11456788,RANCHLANDS,2
Roads - Streetlight - One Out Residential Road,07/14/2013,-114.1103398,51.06908322,BANFF TRAIL,7
Roads - Streetlight - One Out Residential Road,07/14/2013,-114.0511947,51.04191682,BELTLINE,8
Roads - Streetlight - One Out Residential Road,07/14/2013,-113.951412,51.11539006,MARTINDALE,3
Roads - Streetlight - One Out Residential Road,07/14/2013,-113.950086,51.11492887,MARTINDALE,3
Roads - Streetlight - One Out Residential Road,07/14/2013,-113.933925,51.06291606,ABBEYDALE,10
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.2468679,51.1379163,TUSCANY,1
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.1803485,51.06635601,PATTERSON,6
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.100818,50.96372199,PUMP HILL,11
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0872271,51.13857892,SANDSTONE VALLEY,4
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0845728,50.96320864,SOUTHWOOD,11
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0594704,51.07706518,TUXEDO PARK,9
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0464264,51.14653471,HARVEST HILLS,3
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0402981,51.03551096,RAMSAY,9
Roads - Streetlight - One Out Residential Road,07/15/2013,-114.0080231,50.92276372,DEER RUN,14
Roads - Streetlight - One Out Residential Road,07/15/2013,-113.9960308,50.9458603,DOUGLASDALE/GLEN,12
Roads - Streetlight - One Out Residential Road,07/15/2013,-113.9760327,51.04719296,FOREST HEIGHTS,10
Roads - Streetlight - One Out Residential Road,07/16/2013,-114.1351885,51.02158076,RUTLAND PARK,11
Roads - Streetlight - One Out Residential Road,07/16/2013,-114.0849257,51.136117,SANDSTONE VALLEY,4
Roads - Streetlight - One Out Residential Road,07/16/2013,-114.0800082,51.00794012,WINDSOR PARK,11
Roads - Streetlight - One Out Residential Road,07/16/2013,-114.0672007,51.01551832,PARKHILL,9
Roads - Streetlight - One Out Residential Road,07/16/2013,-114.058983,51.06589218,CRESCENT HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/16/2013,-113.9775289,50.92839993,MCKENZIE LAKE,12
Roads - Streetlight - One Out Residential Road,07/16/2013,-113.9428717,51.09905774,FALCONRIDGE,5
Roads - Streetlight - One Out Residential Road,07/17/2013,-114.1593706,51.02645639,GLENBROOK,6
Roads - Streetlight - One Out Residential Road,07/17/2013,-114.1400092,51.10906906,SAGE HILL,2
Roads - Streetlight - One Out Residential Road,07/17/2013,-114.1118726,51.00002394,NORTH GLENMORE PARK,11
Roads - Streetlight - One Out Residential Road,07/17/2013,-114.1042051,50.91240759,EVERGREEN,13
Roads - Streetlight - One Out Residential Road,07/17/2013,-114.0906324,50.98430595,CHINOOK PARK,11
Roads - Streetlight - One Out Residential Road,07/17/2013,-113.9377673,51.09982475,FALCONRIDGE,5
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.221309,51.05982806,WEST SPRINGS,6
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.2116048,51.06824078,COUGAR RIDGE,6
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.1557737,51.12681784,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.1294716,50.99469274,LAKEVIEW,11
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.1040509,51.0359037,BANKVIEW,8
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.0857291,51.06975985,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.0803565,50.91430862,MILLRISE,13
Roads - Streetlight - One Out Residential Road,07/18/2013,-114.0802072,50.9479959,CANYON MEADOWS,13
Roads - Streetlight - One Out Residential Road,07/18/2013,-113.9417786,51.08040562,PINERIDGE,5
Roads - Streetlight - One Out Residential Road,07/18/2013,-113.9278917,51.05671094,ABBEYDALE,10
Roads - Streetlight - One Out Residential Road,07/19/2013,-114.186941,51.12926259,HAWKWOOD,2
Roads - Streetlight - One Out Residential Road,07/19/2013,-114.1266477,51.03117258,KILLARNEY/GLENGARRY,8
Roads - Streetlight - One Out Residential Road,07/19/2013,-114.1008337,51.01049861,ALTADORE,11
Roads - Streetlight - One Out Residential Road,07/19/2013,-114.0917768,50.9760942,HAYSBORO,11
Roads - Streetlight - One Out Residential Road,07/19/2013,-114.082779,51.16337891,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.2467968,51.13794834,TUSCANY,1
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.1559009,51.1403575,HAMPTONS,2
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.1268388,51.13846938,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.0808738,50.99710034,MEADOWLARK PARK,11
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.0757691,51.05820862,SUNNYSIDE,7
Roads - Streetlight - One Out Residential Road,07/20/2013,-114.060122,51.06426764,CRESCENT HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.1494679,51.0366431,GLENDALE,6
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.0992211,50.96385128,PUMP HILL,11
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.0882466,51.01683694,ELBOW PARK,11
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.0779488,51.12928324,BEDDINGTON HEIGHTS,4
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.0769219,51.129145,BEDDINGTON HEIGHTS,4
Roads - Streetlight - One Out Residential Road,07/21/2013,-114.0578374,51.06410476,CRESCENT HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/21/2013,-113.9752221,51.04504353,FOREST LAWN,10
Roads - Streetlight - One Out Residential Road,07/21/2013,-113.9697545,51.08366355,WHITEHORN,5
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.2235774,51.04586726,ASPEN WOODS,6
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.1920419,51.03813998,ASPEN WOODS,6
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.1889888,51.11172779,SILVER SPRINGS,1
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.1247202,50.9721923,OAKRIDGE,11
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.1036763,51.02571412,SOUTH CALGARY,8
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.1009286,51.06975248,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.0887297,51.09937741,NORTH HAVEN,4
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.0852044,51.10109231,NORTH HAVEN,4
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.0745056,51.06500556,ROSEDALE,7
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.0681883,51.01392765,PARKHILL,9
Roads - Streetlight - One Out Residential Road,07/22/2013,-114.0471807,51.06859053,WINSTON HEIGHTS/MOUNTVIEW,9
Roads - Streetlight - One Out Residential Road,07/22/2013,-113.9717948,51.06993171,RUNDLE,5
Roads - Streetlight - One Out Residential Road,07/22/2013,-113.9358305,51.12822797,SADDLE RIDGE,3
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.171655,51.02814988,SIGNAL HILL,6
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.139917,51.03034671,KILLARNEY/GLENGARRY,8
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.0995413,50.96376952,PUMP HILL,11
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.0446898,51.06843985,WINSTON HEIGHTS/MOUNTVIEW,9
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.0135406,51.06194478,MAYLAND HEIGHTS,10
Roads - Streetlight - One Out Residential Road,07/23/2013,-114.0018768,51.00873218,VALLEYFIELD,9
Roads - Streetlight - One Out Residential Road,07/23/2013,-113.9609971,51.16924142,REDSTONE,3
Roads - Streetlight - One Out Residential Road,07/23/2013,-113.9573419,51.1266651,SADDLE RIDGE,3
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.1817368,51.03109056,SIGNAL HILL,6
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.1608674,51.07133635,MONTGOMERY,1
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.1221086,50.93662398,WOODBINE,13
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.1048734,51.08768235,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.104083,51.16446694,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.1006934,51.06078182,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.0802968,51.09688774,THORNCLIFFE,4
Roads - Streetlight - One Out Residential Road,07/24/2013,-114.0699605,51.1063185,THORNCLIFFE,4
Roads - Streetlight - One Out Residential Road,07/24/2013,-113.9503074,51.11510347,MARTINDALE,3
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.2496376,51.09452392,VALLEY RIDGE,1
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.1557696,51.10784013,DALHOUSIE,7
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.1453032,51.11267237,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.1180984,51.09320501,CHARLESWOOD,7
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.0835986,51.08140215,CAMBRIAN HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.0627472,51.11342501,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,07/25/2013,-114.0553776,51.09136326,GREENVIEW,4
Roads - Streetlight - One Out Residential Road,07/25/2013,-113.9974532,50.90497194,MCKENZIE LAKE,12
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.2151229,51.07473596,COUGAR RIDGE,1
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.1963569,51.1148108,SILVER SPRINGS,1
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.1175424,51.04344488,SCARBORO/ SUNALTA WEST,8
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.0948398,51.17052883,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.0664377,51.09341212,HIGHLAND PARK,4
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.0560922,51.073233,WINSTON HEIGHTS/MOUNTVIEW,9
Roads - Streetlight - One Out Residential Road,07/26/2013,-114.0428844,51.0584721,BRIDGELAND/RIVERSIDE,9
Roads - Streetlight - One Out Residential Road,07/26/2013,-113.9815216,51.0738428,RUNDLE,5
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.2424607,51.12484376,TUSCANY,1
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.1060235,51.04369895,SUNALTA,8
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.1048862,51.08933294,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.0824305,51.13400678,BEDDINGTON HEIGHTS,4
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.0793779,51.16831474,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.0780554,51.12948822,BEDDINGTON HEIGHTS,4
Roads - Streetlight - One Out Residential Road,07/27/2013,-114.0386992,50.94105123,LAKE BONAVISTA,14
Roads - Streetlight - One Out Residential Road,07/28/2013,-114.0813758,51.06965,MOUNT PLEASANT,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.2088571,51.0692377,COUGAR RIDGE,6
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.1974217,51.05770485,WEST SPRINGS,6
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.1013815,51.08773755,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0999102,51.07313479,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0997934,51.07233945,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0994229,51.0273185,SOUTH CALGARY,8
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.097403,51.02687047,SOUTH CALGARY,8
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0774505,51.11856281,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0749796,50.89467625,SOMERSET,13
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0690479,51.06890799,MOUNT PLEASANT,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0612153,51.0645446,CRESCENT HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.038316,51.05992143,RENFREW,9
Roads - Streetlight - One Out Residential Road,07/29/2013,-114.0333532,51.03994401,INGLEWOOD,9
Roads - Streetlight - One Out Residential Road,07/29/2013,-113.9919894,50.89897772,MCKENZIE LAKE,12
Roads - Streetlight - One Out Residential Road,07/29/2013,-113.9870716,50.88212563,CRANSTON,12
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1699503,51.12536386,HAWKWOOD,2
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1576943,51.11079616,DALHOUSIE,7
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1452616,51.11189984,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1282935,51.13331455,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1221086,50.93662398,WOODBINE,13
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1050247,51.08803931,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.1038496,51.08899027,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0799614,50.99984722,MEADOWLARK PARK,11
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0796458,51.16807359,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0768229,51.00103748,MEADOWLARK PARK,11
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0727571,51.0596538,SUNNYSIDE,7
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0687532,51.02644961,ROXBORO,9
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0663649,51.09052423,HIGHLAND PARK,4
Roads - Streetlight - One Out Residential Road,07/30/2013,-114.0601035,51.06349146,CRESCENT HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/30/2013,-113.9969607,50.90546164,MCKENZIE LAKE,12
Roads - Streetlight - One Out Residential Road,07/30/2013,-113.967131,51.01678474,ERIN WOODS,10
Roads - Streetlight - One Out Residential Road,07/30/2013,-113.9422627,50.91813431,NEW BRIGHTON,12
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.1890019,51.11258125,SILVER SPRINGS,1
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.1842116,51.03950546,CHRISTIE PARK,6
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.097598,51.05640064,HILLHURST,7
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0956964,51.17114682,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0838162,51.08139391,CAMBRIAN HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0836914,51.07900173,CAMBRIAN HEIGHTS,7
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0823758,50.9661785,HAYSBORO,11
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0787722,50.99941542,MEADOWLARK PARK,11
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.078122,51.00150427,WINDSOR PARK,11
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0768229,51.00103748,MEADOWLARK PARK,11
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0700444,51.02628912,ROXBORO,9
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0683902,51.0264495,ROXBORO,9
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0292579,50.88602238,CHAPARRAL,14
Roads - Streetlight - One Out Residential Road,07/31/2013,-114.0184875,51.0694427,VISTA HEIGHTS,5
Roads - Streetlight - One Out Residential Road,08/01/2013,-114.1481809,51.13790023,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,08/01/2013,-114.0956473,51.17017249,PANORAMA HILLS,3
Roads - Streetlight - One Out Residential Road,08/01/2013,-113.990255,50.90560892,MCKENZIE LAKE,12
Roads - Streetlight - One Out Residential Road,08/01/2013,-113.9817102,51.02111583,DOVER,9
Roads - Streetlight - One Out Residential Road,08/01/2013,-113.9620189,51.16528009,REDSTONE,3
Roads - Streetlight - One Out Residential Road,08/01/2013,-113.9490194,51.10785012,CASTLERIDGE,5
Roads - Streetlight - One Out Residential Road,08/01/2013,-113.9337014,51.0651372,ABBEYDALE,10
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.2221955,51.05813524,WEST SPRINGS,6
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.1830809,51.12655384,HAWKWOOD,2
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.182962,51.12544848,HAWKWOOD,2
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.1826139,51.12703676,HAWKWOOD,2
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.1527736,51.0507181,WILDWOOD,8
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.1228819,50.936948,WOODBINE,13
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.105845,51.0867148,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.0688911,51.09918906,THORNCLIFFE,4
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.0383025,51.05930998,RENFREW,9
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.0361852,51.05552395,BRIDGELAND/RIVERSIDE,9
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.0259089,50.88069264,CHAPARRAL,14
Roads - Streetlight - One Out Residential Road,08/02/2013,-114.0007972,50.94012759,DOUGLASDALE/GLEN,12
Roads - Streetlight - One Out Residential Road,08/02/2013,-113.9940883,51.04209135,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Streetlight - One Out Residential Road,08/02/2013,-113.9791154,51.01503918,ERIN WOODS,10
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.2109606,51.06883751,COUGAR RIDGE,6
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.2021611,51.10833723,SILVER SPRINGS,1
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.1949366,51.12452104,RANCHLANDS,2
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.0986993,51.15533691,HIDDEN VALLEY,4
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.0767093,50.91610394,MILLRISE,13
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.0750664,51.02112726,ELBOW PARK,11
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.0700029,51.07952337,MOUNT PLEASANT,7
Roads - Streetlight - One Out Residential Road,08/03/2013,-114.0410463,50.94742293,LAKE BONAVISTA,14
Roads - Streetlight - One Out Residential Road,08/03/2013,-113.9317375,51.06289153,ABBEYDALE,10
Roads - Streetlight - One Out Residential Road,08/04/2013,-114.1704038,51.02704666,SIGNAL HILL,6
Roads - Streetlight - One Out Residential Road,08/04/2013,-114.089917,51.03607546,LOWER MOUNT ROYAL,8
Roads - Streetlight - One Out Residential Road,08/04/2013,-114.0696777,51.10631396,THORNCLIFFE,4
Roads - Streetlight - One Out Residential Road,08/04/2013,-114.0226605,50.94169476,QUEENSLAND,14
Roads - Streetlight - One Out Residential Road,08/04/2013,-113.9832989,51.04445929,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.1560909,51.11867623,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.1090532,51.09069605,CHARLESWOOD,7
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.1063194,51.08938675,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.0812806,51.09367263,HIGHWOOD,7
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.0751564,51.01589149,ELBOYA,11
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.0654231,51.11447944,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,08/05/2013,-114.0332312,51.03989657,INGLEWOOD,9
Roads - Streetlight - One Out Residential Road,08/05/2013,-113.9760856,51.02281184,DOVER,9
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.213744,51.06827954,COUGAR RIDGE,6
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.170404,51.02716981,SIGNAL HILL,6
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.1324738,51.03541266,KILLARNEY/GLENGARRY,8
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.1077805,51.08961667,COLLINGWOOD,7
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.1011966,51.06885858,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0895077,51.01662028,ELBOW PARK,11
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0824394,51.01801537,ELBOW PARK,11
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0761744,50.91638324,MILLRISE,13
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0746328,51.02089134,ELBOW PARK,11
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0384216,51.04028872,RAMSAY,9
Roads - Streetlight - One Out Residential Road,08/06/2013,-114.0381631,51.040197,RAMSAY,9
Roads - Streetlight - One Out Residential Road,08/06/2013,-113.9672329,50.91137089,MCKENZIE TOWNE,12
Roads - Streetlight - One Out Residential Road,08/06/2013,-113.9671483,50.88792357,AUBURN BAY,12
Roads - Streetlight - One Out Residential Road,08/06/2013,-113.9627056,50.88490429,AUBURN BAY,12
Roads - Streetlight - One Out Residential Road,08/06/2013,-113.9236745,51.12322843,TARADALE,3
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.2047708,51.02016082,SPRINGBANK HILL,6
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1718487,51.14993129,CITADEL,2
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1447632,51.18183027,SAGE HILL,2
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.138326,51.03146336,KILLARNEY/GLENGARRY,8
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1372341,51.05189055,SPRUCE CLIFF,8
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1075579,51.09115333,CHARLESWOOD,7
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1071566,50.9587949,BRAESIDE,11
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1063756,50.96670766,PALLISER,11
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.1058648,51.02387171,SOUTH CALGARY,8
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0944623,51.08709134,CAMBRIAN HEIGHTS,7
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0777674,51.11879959,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0742461,51.01408291,ELBOYA,11
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0700029,51.07952337,MOUNT PLEASANT,7
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0345943,51.03936417,INGLEWOOD,9
Roads - Streetlight - One Out Residential Road,08/07/2013,-114.0086205,50.99082222,OGDEN,9
Roads - Streetlight - One Out Residential Road,08/07/2013,-113.9657922,51.06091874,MARLBOROUGH,10
Roads - Streetlight - One Out Residential Road,08/07/2013,-113.9535206,50.9201528,NEW BRIGHTON,12
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.1639986,51.07818594,MONTGOMERY,1
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.1436986,51.11331371,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.1060417,51.17347045,EVANSTON,2
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.1011901,51.07312923,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.1001087,51.05008938,HILLHURST,7
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.0979452,51.02778965,SOUTH CALGARY,8
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.0892305,51.10088909,NORTH HAVEN,4
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.0785862,51.09532406,HIGHWOOD,7
Roads - Streetlight - One Out Residential Road,08/08/2013,-114.0715248,51.12486573,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.246383,51.13764599,TUSCANY,1
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.2013397,51.10723311,SILVER SPRINGS,1
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.1603337,51.02483839,GLENBROOK,6
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.159272,51.13489052,EDGEMONT,4
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.1251855,51.03117406,KILLARNEY/GLENGARRY,8
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.1172408,51.03087975,RICHMOND,8
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.0827534,51.03399962,UPPER MOUNT ROYAL,8
Roads - Streetlight - One Out Residential Road,08/09/2013,-114.0775942,51.11898134,HUNTINGTON HILLS,4
Roads - Streetlight - One Out Residential Road,08/09/2013,-113.9685325,51.0661552,MARLBOROUGH,10
Roads - Streetlight - One Out Residential Road,08/09/2013,-113.9287028,51.1345485,SADDLE RIDGE,3
Roads - Streetlight - One Out Residential Road,08/10/2013,-114.2374973,51.11608099,TUSCANY,1
Roads - Streetlight - One Out Residential Road,08/10/2013,-114.0967779,51.0724722,CAPITOL HILL,7
Roads - Streetlight - One Out Residential Road,08/10/2013,-114.0838162,51.08139391,CAMBRIAN HEIGHTS,7
Roads - Streetlight - One Out Residential Road,08/10/2013,-114.0047021,50.98519191,OGDEN,9
Roads - Streetlight - One Out Residential Road,08/10/2013,-113.9963823,51.01954263,DOVER,9
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.2392038,51.12798729,TUSCANY,1
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.1642149,51.07458593,MONTGOMERY,1
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.1604421,51.02465123,GLENBROOK,6
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.1205902,51.0570461,WEST HILLHURST,7
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.0840956,51.0144918,BRITANNIA,11
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.0761416,50.94951683,CANYON MEADOWS,13
Roads - Streetlight - One Out Residential Road,08/11/2013,-114.0676108,51.09052409,HIGHLAND PARK,4
Roads - Streetlight - One Out Residential Road,08/11/2013,-113.9299713,51.05338851,ABBEYDALE,10
