CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residual Sub Area,4,12I,12I,SOUTHEAST,N/A,UNDEVELOPED,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034686.256,12544.52626
Residual Sub Area,4,09E,09E,EAST,N/A,OTHER,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9662316.243,13122.49334
Residual Sub Area,4,13F,13F,SOUTH,N/A,UNDEVELOPED,2010,,22,12,2,14,0,5,7,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,21,4,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679099.144,6554.983883
Residential,1,WIN,WINSTON HEIGHTS/MOUNTVIEW,CENTRE,BUILT-OUT,1950s,2010,,3661,1856,181,2505,0,1040,481,457,865,272,0,127,166,183,238,0,2,1,1,0,1,0,0,122,0,130,5,0,0,0,165,10,242,58,0,15,0,253,144,583,16,2,1,0,171,158,283,12,0,0,0,0,0,0,0,0,0,0,4,0,299,1,0,0,0,159,129,356,7,0,0,0,812,599,1768,37,12,4,5,651,634,232,154,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013962.838,8242.932475
Residential,1,BED,BEDDINGTON HEIGHTS,NORTH,BUILT-OUT,1960s/1970s,2010,,11761,4336,849,7282,0,3113,1486,1090,2601,922,7,37,639,0,130,0,0,0,0,0,0,0,0,27,6,57,10,0,0,0,104,12,192,22,0,4,1,883,585,2378,36,0,2,0,0,0,0,0,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,614,323,1539,25,0,0,0,2548,2183,7579,51,0,2,0,679,1354,938,1051,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203986.993,9407.095144
Residential,1,HUN,HUNTINGTON HILLS,NORTH,BUILT-OUT,1960s/1970s,2010,,13411,5568,885,8842,0,3443,1636,1534,2955,557,4,527,1214,126,185,0,0,0,0,0,0,0,0,494,213,783,33,0,0,0,131,10,245,29,0,25,0,524,205,1449,29,0,4,0,123,117,240,1,0,2,0,4,0,9,0,0,0,0,0,0,0,0,0,0,1,1127,333,2736,86,0,0,2,2899,2565,7949,51,0,3,0,1240,1893,970,1058,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4766220.145,10144.08272
Residential,1,MON,MONTGOMERY,NORTHWEST,BUILT-OUT,1950s,2010,,3705,1775,202,2598,0,851,526,516,1066,345,0,97,61,0,191,0,7,1,2,0,5,0,0,40,0,50,3,54,0,0,154,12,284,24,0,13,0,313,176,763,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,255,3,0,2,0,61,4,168,0,0,0,5,974,659,2185,81,4,2,15,453,621,248,208,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951500.785,7352.529293
Residential,1,OGD,OGDEN,SOUTHEAST,BUILT-OUT,1950s,2010,,8554,3875,572,5958,0,2231,1542,1357,2164,505,0,331,550,0,316,0,4,2,1,0,2,0,0,301,0,542,30,0,0,0,228,21,371,43,0,45,0,472,244,1221,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,122,1,0,0,1,529,246,1219,20,0,0,5,2088,1719,5079,61,4,6,9,996,1362,662,523,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096375.001,8861.373596
Residential,1,MRT,MARTINDALE,NORTHEAST,BUILT-OUT,1980s/1990s,2010,,12968,3832,1544,5828,0,2937,1036,747,3475,52,0,0,149,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,316,31,0,0,0,51,37,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,131,322,6,0,0,4,3332,2760,12169,119,19,1,0,321,804,754,1317,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716744.349,6713.933641
Residential,1,UNI,UNIVERSITY HEIGHTS,NORTHWEST,BUILT-OUT,1960s/1970s,2010,,3006,1379,143,1526,0,422,190,149,431,41,0,873,12,0,21,0,0,1,0,0,0,0,1,851,14,1642,20,0,1,0,17,2,39,0,0,4,0,40,6,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,10,0,30,2,0,0,0,428,399,1169,3,0,0,1,385,538,226,181,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811616.8032,4021.407469
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,1960s/1970s,2010,,6059,2578,284,4462,0,1688,683,519,1980,0,83,206,240,0,69,0,0,0,0,0,0,0,2,198,7,274,6,0,0,0,54,0,101,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,2,114,9,0,0,0,0,0,0,0,0,0,1,227,0,469,12,0,0,0,1943,1679,5101,35,2,0,0,609,938,423,489,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890587.616,8008.901237
Residential,1,CRM,CRESTMONT,WEST,BUILT-OUT,2000s,2010,,1387,443,201,866,0,421,197,100,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,421,1387,6,6,0,0,21,133,89,175,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636697.3364,3193.227057
Residential,1,BYV,BAYVIEW,SOUTH,BUILT-OUT,1960s/1970s,2010,,630,249,28,464,0,232,122,42,212,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,56,2,0,0,0,199,198,574,13,0,0,0,29,107,32,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423973.101,4299.2656
Residential,1,BEL,BEL-AIRE,CENTRE,BUILT-OUT,1960s/1970s,2010,,480,159,18,337,0,147,59,26,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,147,480,7,1,0,0,15,48,18,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336947.106,2577.342395
Residential,1,VAL,VALLEY RIDGE,WEST,BUILT-OUT,2000s,2010,,5025,1714,468,3396,0,1624,708,387,1608,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,141,0,0,0,0,103,97,175,0,0,2,0,1593,1526,4709,15,0,0,1,169,654,294,538,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266611.145,8565.051247
Residential,1,CFC,CFB - CURRIE,WEST,BUILT-OUT,BUILDING OUT,2010,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096775.3,5101.639551
Industrial,2,FHI,FOOTHILLS,EAST,N/A,EMPLOYMENT,2010,,285,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644882.106,13205.81038
Residential,1,CAM,CAMBRIAN HEIGHTS,CENTRE,BUILT-OUT,1950s,2010,,2123,927,144,1411,0,555,240,215,607,134,36,16,56,0,77,0,0,1,0,0,0,0,0,16,0,21,0,0,0,0,58,1,93,6,0,13,0,121,37,292,10,0,3,0,0,0,0,0,0,0,0,33,0,52,3,0,0,0,1,0,1,0,0,0,0,53,0,149,3,0,0,1,594,517,1515,11,0,1,1,208,330,158,168,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864001.1838,5162.65215
Residential,1,MPK,MARLBOROUGH PARK,NORTHEAST,BUILT-OUT,1960s/1970s,2010,,8248,3015,658,4963,0,2147,980,824,2057,76,0,58,630,0,194,0,0,0,0,0,0,0,0,55,43,76,3,0,0,0,120,9,226,63,0,11,0,69,35,167,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,414,1625,24,0,0,1,2005,1646,6154,50,0,1,0,469,949,578,672,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487253.59,6281.980926
Residential,1,COL,COLLINGWOOD,NORTHWEST,BUILT-OUT,1950s,2010,,2249,973,108,1666,0,712,303,197,731,96,0,121,5,0,18,0,0,2,0,0,0,0,1,100,11,152,20,0,0,0,14,1,23,1,0,3,0,94,56,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,10,0,0,0,0,710,643,1857,20,1,0,2,222,364,143,180,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558978.726,5580.250597
Residential,1,SSW,SCARBORO/ SUNALTA WEST,CENTRE,BUILT-OUT,1950s,2010,,355,165,28,230,0,139,46,33,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,139,354,13,0,0,0,33,64,26,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352694.644,2630.183011
Residential,1,SVO,SILVERADO,SOUTH,DEVELOPING,BUILDING OUT,2010,,3355,1485,395,1953,0,1032,449,288,1270,120,1,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,117,107,334,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,64,52,128,2,23,2,19,1010,873,2888,36,202,3,0,130,446,288,301,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111701.454,9627.475057
Residential,1,LPK,LINCOLN PARK,WEST,BUILT-OUT,1950s,2010,,2517,1426,83,1427,0,509,89,72,8,7,0,965,445,0,0,0,0,0,1,0,0,0,6,924,418,1432,35,0,0,0,0,0,0,0,0,0,0,6,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,3,395,81,998,47,0,0,0,8,7,27,0,0,0,1,707,338,109,170,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522942.269,5861.488257
Residential,1,MAN,MANCHESTER,CENTRE,BUILT-OUT,EMPLOYMENT,2010,,618,345,10,342,0,34,20,15,28,4,0,304,0,0,6,0,1,0,1,0,1,0,1,278,30,369,25,0,0,0,6,0,9,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,189,0,0,0,0,0,0,0,0,0,0,4,22,4,40,2,0,0,3,217,74,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474122.0909,4015.646603
Residential,1,CFL,CFB - LINCOLN PARK PMQ,WEST,BUILT-OUT,BUILDING OUT,2010,,1577,720,187,1096,0,475,169,92,254,72,0,252,140,0,0,0,0,0,2,0,0,0,2,239,139,342,11,0,0,0,0,0,0,0,0,0,0,71,26,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76,0,0,0,0,130,114,288,1,9,0,0,241,196,675,2,11,0,2,213,259,104,98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339343.8414,2728.187577
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,N/A,EMPLOYMENT,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310347.067,7172.786033
Residential,1,SPR,SPRUCE CLIFF,WEST,BUILT-OUT,1950s,2010,,3874,2314,275,2345,0,799,301,310,318,100,0,1665,140,0,89,0,0,1,1,0,0,0,6,1306,514,2079,206,147,0,0,56,1,80,15,0,18,0,91,34,206,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,252,0,0,0,1,117,18,496,6,16,0,1,306,232,761,11,0,0,2,854,640,191,153,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081282.34,4695.310149
Residential,1,EAU,EAU CLAIRE,CENTRE,BUILT-OUT,CENTRE CITY,2010,,1724,1325,31,708,0,631,44,41,1,1,0,1299,23,0,0,0,0,0,0,0,1,0,13,1074,613,1677,106,29,77,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,17,44,3,0,0,0,1,0,2,0,0,0,1,575,442,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516055.745,3221.643933
Residential,1,PKD,PARKDALE,CENTRE,BUILT-OUT,1950s,2010,,2252,1026,130,1452,0,494,253,210,513,128,20,174,48,0,140,0,0,1,2,0,0,0,0,144,79,216,29,0,1,0,106,3,158,29,0,5,0,112,81,268,10,6,0,0,0,0,0,0,0,0,0,19,0,32,1,0,0,0,3,0,398,0,0,0,1,32,18,58,1,14,0,0,482,313,1122,23,6,2,3,306,367,108,109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050300.501,5240.32401
Residential,1,DOV,DOVER,EAST,BUILT-OUT,1960s/1970s,2010,,10231,4634,665,6655,0,2940,1624,1401,2068,788,0,1010,549,1,218,0,0,0,0,0,0,0,1,956,407,1404,53,0,0,0,157,12,279,38,1,22,0,752,443,2116,34,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,381,1217,36,0,0,2,1981,1697,5213,68,15,2,0,1291,1590,670,694,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152108.965,9281.342673
Residential,1,ALB,ALBERT PARK/RADISSON HEIGHTS,EAST,BUILT-OUT,1950s,2010,,6029,2703,528,3438,0,814,539,646,936,443,20,500,343,0,461,0,0,0,0,0,0,0,0,475,19,866,25,0,0,1,367,31,681,72,0,21,2,410,148,1177,28,1,2,0,0,0,0,0,0,0,0,18,5,46,2,0,0,0,0,0,0,0,0,0,1,328,3,997,14,0,0,2,864,608,2262,54,6,10,0,683,851,447,394,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506200.126,8227.623725
Residential,1,SSD,SUNNYSIDE,CENTRE,BUILT-OUT,INNER CITY,2010,,3633,2345,144,2603,0,742,253,448,534,42,10,1459,185,0,110,0,3,0,0,0,2,0,2,1369,283,1971,88,0,0,1,73,2,99,29,0,7,0,39,20,88,1,2,0,0,0,0,0,0,0,0,0,10,5,13,0,0,0,0,5,0,15,0,0,0,0,176,129,378,7,0,2,3,493,303,1069,34,3,1,5,1088,797,187,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022201.305,5850.786741
Residential,1,POI,POINT MCKAY,CENTRE,BUILT-OUT,1960s/1970s,2010,,1283,846,37,1054,0,635,125,138,0,24,0,312,510,0,0,0,0,0,0,0,0,0,0,292,209,409,20,0,0,0,0,0,0,0,0,0,0,22,20,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,406,827,24,0,1,0,0,0,0,0,0,0,0,421,300,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383870.2931,2503.663563
Residential,1,DIS,DISCOVERY RIDGE,WEST,BUILT-OUT,2000s,2010,,4333,1647,476,2548,0,1397,459,273,911,106,0,568,62,0,0,0,0,0,0,0,0,0,2,551,370,876,13,0,2,0,0,0,0,0,0,0,0,105,103,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,53,109,3,0,0,0,899,871,3115,10,2,0,0,386,475,228,480,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598431.267,8463.024003
Residential,1,DAL,DALHOUSIE,NORTHWEST,BUILT-OUT,1960s/1970s,2010,,8983,3717,548,5680,0,2453,847,613,1930,307,0,863,570,0,46,0,1,0,0,0,0,0,2,814,323,1326,47,0,0,0,36,0,74,8,0,2,0,299,130,822,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,559,289,1407,11,0,0,0,1893,1710,5353,37,0,0,1,846,1312,631,735,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335932.041,7592.466338
Industrial,2,OSH,OGDEN SHOPS,EAST,N/A,EMPLOYMENT,2010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.176,7725.447014
Residential,1,OAK,OAKRIDGE,SOUTH,BUILT-OUT,1960s/1970s,2010,,5799,2294,286,4282,0,2026,822,527,1706,144,0,35,402,0,7,0,0,0,0,0,0,0,0,35,31,59,0,0,0,0,6,0,10,0,0,1,0,135,98,247,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,296,766,11,0,0,0,1691,1601,4717,12,0,3,0,422,892,387,519,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419705.085,6362.792836
Residential,1,TUX,TUXEDO PARK,CENTRE,BUILT-OUT,INNER CITY,2010,,4539,2664,260,2999,0,994,467,606,1119,360,22,569,230,0,344,2,15,2,0,0,1,0,4,480,73,657,38,39,8,2,257,4,394,67,0,18,2,320,172,768,25,12,1,0,0,0,0,0,0,0,0,16,3,30,6,0,0,1,16,1,56,2,0,1,0,221,83,439,8,0,1,11,1020,658,2195,84,3,1,20,977,828,301,203,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322796.799,4935.19351
Residential,1,WOO,WOODLANDS,SOUTH,BUILT-OUT,1980s/1990s,2010,,6208,2403,461,4137,0,1720,742,563,1531,120,0,163,579,0,9,0,0,0,0,1,0,0,2,136,0,248,25,0,0,0,6,1,12,3,0,0,0,117,92,301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68,0,0,0,1,506,240,1164,72,0,0,0,1509,1386,4415,22,0,0,1,349,881,440,545,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800205.425,8321.650298
Residential,1,STA,ST. ANDREWS HEIGHTS,CENTRE,BUILT-OUT,1950s,2010,,1561,647,56,1152,0,402,127,98,405,0,0,108,132,0,0,0,0,0,1,1,0,0,0,78,0,115,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,215,0,0,0,0,126,63,253,6,0,0,0,386,339,978,10,8,1,2,150,261,72,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160432.864,4933.975283
Residential,1,APP,APPLEWOOD PARK,EAST,BUILT-OUT,1980s/1990s,2010,,6361,2065,559,3532,0,1345,529,378,1368,20,0,485,132,0,60,0,0,0,0,0,0,0,0,446,149,762,39,0,0,0,38,4,79,6,0,16,0,19,12,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,54,407,10,0,0,0,1347,1126,5049,21,0,0,0,324,478,376,595,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566371.301,5555.601085
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,BUILDING OUT,2010,,10805,3530,1248,5606,0,3132,1507,785,2829,248,0,193,260,0,0,0,0,0,0,0,0,0,1,169,105,253,23,0,0,0,0,0,0,0,0,0,2,239,227,464,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,191,477,16,0,0,5,2754,2609,9611,35,33,2,0,334,942,604,1393,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374578.175,10227.49767
Residential,1,HAR,HARVEST HILLS,NORTH,BUILT-OUT,1980s/1990s,2010,,7411,2560,567,4506,0,2288,1050,631,2095,106,0,165,182,0,11,0,0,0,1,0,0,0,0,160,121,258,4,0,1,0,8,4,11,2,0,1,0,106,101,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,171,147,329,11,0,0,0,2057,1915,6569,38,0,0,1,352,749,531,782,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209338.191,6385.976885
