FID,RED,TRAMO,SECTOR,PGOU,ET_ID,SHAPE_Leng,CreationDate,Creator,EditDate,Editor
520,PRINCIPAL,6, , ,520,1268.632983,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
521,PRINCIPAL,6, , ,521,375.378577,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
522,SECUNDARIA,12, , ,522,1097.251594,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
523,SECUNDARIA,12, , ,523,80.484535,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
524,COMPLEMENTARIA,33,ESTE, ,524,291.896146,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
525,COMPLEMENTARIA,33,ESTE, ,525,896.807041,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
526, ,0, , ,526,240.465652,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
527,PRINCIPAL,2, , ,527,183.652743,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
528,SECUNDARIA,9, , ,528,431.159379,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
529,COMPLEMENTARIA,2,OESTE, ,529,165.584783,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
530,PLANEAMIENTO,1,API-DE-01,PGOU-2006,530,213.106218,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
531,PRINCIPAL,5, , ,531,47.555652,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
532,PRINCIPAL,5, , ,532,47.137671,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
533,PRINCIPAL,5, , ,533,47.419511,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
534,PRINCIPAL,5, , ,534,55.704668,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
535,PRINCIPAL,5, , ,535,47.480522,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
536,PRINCIPAL,5, , ,536,47.729655,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
537,PRINCIPAL,5, , ,537,47.408544,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
538, ,0, , ,538,35.712323,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
539, ,0, , ,539,35.618254,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
540, ,0, , ,540,29.156817,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
541, ,0, , ,541,29.029985,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
542, ,0, , ,542,63.53078,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
543, ,0, , ,543,63.911267,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
544,COMPLEMENTARIA,2,OESTE, ,226,9.296236,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
545, ,0, , ,544,63.207911,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
546,COMPLEMENTARIA,2,OESTE, ,227,29.856576,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
547, ,0, , ,545,29.245342,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
548,SECUNDARIA,8, , ,228,18.439089,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
549,SECUNDARIA,8, , ,229,125.27761,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
550,SECUNDARIA,8, , ,230,824.933287,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
551,SECUNDARIA,8, , ,231,289.652811,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
552,SECUNDARIA,3, , ,546,419.327337,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
553, ,0, , ,232,19.401031,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
554,SECUNDARIA,3, , ,547,33.631243,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
555, ,0, , ,233,143.811843,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
556, ,0, , ,234,8.649277,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
557, ,0, , ,235,151.633571,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
558,SECUNDARIA,3, , ,548,321.11087,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
559,SECUNDARIA,5, , ,549,587.527314,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
560, ,0, , ,236,8.551023,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
561,COMPLEMENTARIA,23,NORTE, ,550,495.577437,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
562, ,0, , ,237,199.644292,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
563, ,0, , ,238,776.525284,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
564,COMPLEMENTARIA,23,NORTE, ,551,220.272138,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
565, ,0, , ,239,3.471311,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
566,COMPLEMENTARIA,23,NORTE, ,552,56.811143,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
567, ,0, , ,240,67.113188,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
568, ,0, , ,241,29.245457,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
569, ,0, , ,242,1058.825373,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
570,COMPLEMENTARIA,24,NORTE, ,553,423.922016,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
571,PRINCIPAL,8, , ,565,276.816363,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
572, ,0, , ,243,364.694345,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
573,PRINCIPAL,3, , ,566,778.194217,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
574,COMPLEMENTARIA,25,NORTE, ,554,510.475844,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
575, ,0, , ,244,14.64138,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
576,PRINCIPAL,3, , ,567,760.260535,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
577, ,0, , ,245,612.575229,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
578,COMPLEMENTARIA,2,OESTE, ,568,314.128637,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
579,COMPLEMENTARIA,29,NORTE, ,555,978.579844,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
580, ,0, , ,246,1173.051405,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
581,COMPLEMENTARIA,2,OESTE, ,569,144.28772,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
582, ,0, , ,247,8.508819,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
583,SECUNDARIA,17,JARDIN AMERICANO, ,570,49.954573,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
584, ,0, , ,248,16.833015,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
585,COMPLEMENTARIA,2,OESTE, ,571,236.040865,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
586, ,0, , ,249,7.169379,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
587,COMPLEMENTARIA,2,OESTE, ,572,236.459405,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
588, ,0, , ,556,103.853778,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
589, ,0, , ,250,181.427363,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
590, ,0, , ,573,7128.539583,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
591, ,0, , ,251,9.712878,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
592, ,0, , ,252,186.016154,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
593,PRINCIPAL,5, , ,574,384.502098,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
594, ,0, , ,253,11.200446,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
595, ,0, , ,254,285.637431,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
596,PRINCIPAL,5, , ,575,447.537468,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
597, ,0, , ,255,7.392564,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
598,PRINCIPAL,5, , ,576,1009.448049,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
599, ,0, , ,256,11.101802,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
600,PRINCIPAL,5, , ,577,807.904004,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
601,COMPLEMENTARIA,33,ESTE, ,557,41.853436,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
602, ,0, , ,257,7.357309,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
603, ,0, , ,578,1092.93366,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
604, ,0, , ,258,117.661549,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
605,SECUNDARIA,11, , ,579,731.465305,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
606, ,0, , ,259,11.027692,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
607, ,0, , ,260,140.426723,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
608,AISLADOS,999, , ,580,470.332912,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
609, ,0, , ,261,8.28553,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
610, ,0, , ,581,917.719862,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
611, ,0, , ,262,446.942247,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
612, ,0, , ,582,676.379812,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
613,PRINCIPAL,5, , ,558,68.318912,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
614, ,0, , ,263,10.944405,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
615, ,0, , ,264,114.000439,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
616, ,0, , ,583,787.333262,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
617, ,0, , ,584,409.092281,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
618, ,0, , ,265,8.141253,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
619, ,0, , ,266,234.240557,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
620, ,0, , ,585,215.375497,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
621, ,0, , ,267,5.456189,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
622, ,0, , ,559,897.890921,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
623, ,0, , ,268,8.19878,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
624, ,0, , ,586,156.079843,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
625, ,0, , ,269,1.886796,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
626, ,0, , ,587,204.726139,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
627,COMPLEMENTARIA,11,OESTE, ,560,609.830194,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
628, ,0, , ,270,8.100617,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
629, ,0, , ,588,613.691942,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
630, ,0, , ,271,361.551879,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
631, ,0, , ,589,139.008093,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
632,SECUNDARIA,3, , ,590,75.127959,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
633, ,0, , ,272,642.338728,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
634,PRINCIPAL,2, , ,591,50.523699,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
635, ,0, , ,273,5.323533,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
636,SECUNDARIA,4, , ,561,578.205994,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
637,PRINCIPAL,2, , ,592,47.728084,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
638, ,0, , ,274,1.923538,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
639,PRINCIPAL,2, , ,593,49.403644,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
640, ,0, , ,275,8.163333,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
641,PRINCIPAL,2, , ,594,5.502727,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
642, ,0, , ,276,5.323533,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
643,PRINCIPAL,2, , ,595,104.462347,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
644, ,0, , ,277,5.682429,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
645, ,0, , ,596,5.412947,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
646, ,0, , ,278,7.975588,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
647,SECUNDARIA,8, , ,597,128.154984,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
648, ,0, , ,279,2.19545,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
649,PRINCIPAL,3, , ,562,139.931948,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
650,SECUNDARIA,17,JARDIN AMERICANO, ,598,51.927745,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
651, ,0, , ,280,8.112336,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
652,COMPLEMENTARIA,2,OESTE, ,599,57.031214,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
653,PRINCIPAL,3, , ,563,77.878707,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
654, ,0, , ,281,5.456189,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
655,SECUNDARIA,999, , ,600,7.653104,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
656,PRINCIPAL,1, , ,564,639.621833,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
657, ,0, , ,282,5.507268,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
658,COMPLEMENTARIA,24,NORTE, ,601,90.611747,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
659, ,0, , ,283,8.249242,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
660,AISLADOS,999, , ,602,129.716272,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
661, ,0, , ,284,3.088689,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
662,AISLADOS,999, , ,603,45.172779,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
663, ,0, , ,285,8.149233,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
664, ,0, , ,604,10.751264,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
665, ,0, , ,286,0.4,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
666, ,0, , ,605,4.716991,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
667, ,0, , ,287,5.412947,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
668, ,0, , ,288,22.860009,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
669, ,0, , ,606,14.766516,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
670, ,0, , ,289,9.484725,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
671, ,0, , ,607,20.838666,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
672, ,0, , ,290,4.346263,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
673,COMPLEMENTARIA,29,NORTE, ,608,674.481321,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
674, ,0, , ,291,9.525755,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
675,COMPLEMENTARIA,29,NORTE, ,609,27.209006,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
676, ,0, , ,292,60.36366,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
677,PRINCIPAL,3, , ,610,30.427783,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
678, ,0, , ,293,13.473678,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
679,PRINCIPAL,7, , ,611,14.831386,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
680, ,0, , ,294,301.643219,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
681, ,0, , ,295,8.077747,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
682,COMPLEMENTARIA,15,SUR, ,612,23.312229,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
683, ,0, , ,296,2.6,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
684, ,0, , ,613,59.949729,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
685, ,0, , ,297,8.338465,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
686,PRINCIPAL,8, , ,614,31.840226,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
687, ,0, , ,298,2.996665,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
688, ,0, , ,615,262.712105,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
689, ,0, , ,299,9.518929,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
690, ,0, , ,616,325.881808,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
691, ,0, , ,300,4.441846,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
692, ,0, , ,617,219.642676,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
693, ,0, , ,301,9.433981,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
694, ,0, , ,618,124.827634,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
695, ,0, , ,302,3.023243,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
696, ,0, , ,619,12.010828,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
697, ,0, , ,303,3.052868,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
698, ,0, , ,620,213.167493,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
699, ,0, , ,304,9.451455,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
700, ,0, , ,621,13.237825,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
701, ,0, , ,305,4.356604,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
702, ,0, , ,622,281.591056,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
