X,Y,FID,id_estacio,Direccion,Aproximaci,Lat_Y,Lon_X,CreationDate,Creator,EditDate,Editor
-5.979950997406333,37.390232139327594,125,68,Calle Juan Antonio Cabestany,Calle Júpiter,37.390232,-5.979951,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.963385165251872,37.372593137044497,126,188,Avenida Hytasa,Calle Romeral,37.372593,-5.963385,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.978719407151792,37.392132058661218,127,69,Calle Jose Laguillo,Calle Pablo Iglesias,37.392132,-5.978719,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.97621041256324,37.391314856584899,128,70,Estación Renfe Santa Justa,Estación RENFE Santa Justa,37.391315,-5.97621,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.974438036507666,37.389893117854889,129,71,Avenida Kansas City,Hotel Occidental,37.389893,-5.974438,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.982777097290153,37.39073174712442,130,72,Calle Amador de los Rios,Calle Lópe de Vega,37.390732,-5.982777,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.959465815667253,37.37007875423938,131,189,Avenida Hytasa,Nuestra Señora de los Dolores,37.370079,-5.959466,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.984488387906402,37.389529827880366,132,73,Plaza San Agustin,Calle Concepción,37.38953,-5.984488,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.95727212974344,37.368773697801736,133,190,Avenida Hytasa,Calle Herramienta,37.368774,-5.957272,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.986953365046046,37.389713257419544,134,74,Plaza Pilatos,Calle San Esteban,37.389713,-5.986953,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.008912682166347,37.378379752403987,135,191,Glorieta Carlos Cano,Calle Blas Infante,37.37838,-6.008913,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.993838951698821,37.388125898995554,136,75,Plaza San Francisco,Calle Hernando Colón,37.388126,-5.993839,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.995605039547381,37.388911731265075,137,76,Plaza Nueva,Calle Jaen,37.388912,-5.995605,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.011535762795976,37.37833834963601,138,192,Avenida de Alvar Nuñez,Calle Collante,37.378338,-6.011536,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.007778109962497,37.389544816303101,139,77,Plaza Chapina,Hotel Abba Triana,37.389545,-6.007778,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.011976835600459,37.38113012991581,140,193,Avenida de Coria,Calle Coruña,37.38113,-6.011977,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.01028710455105,37.388587692435316,141,78,Calle Alfareria,Ronda de Triana,37.388588,-6.010287,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.973251362017364,37.41863312347845,142,194,Calle Parque de Doñana,Calle Corral de los Olmos,37.418633,-5.973251,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.986990195972674,37.388385702764495,143,79,Plaza de las Mercedarias,Calle Ibarra,37.388386,-5.98699,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.971645174289351,37.421740879072658,144,195,Calle Corral del Agua,Calle Camino de los Toros,37.421741,-5.971645,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.970093783793684,37.424682997149539,145,196,Calle Estrella Canopus,Calle Estrella Betelgeuse,37.424683,-5.970094,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.981026280801419,37.387626987585136,146,80,Calle Luis Montoto,Calle Alberto Duero,37.387627,-5.981026,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.966407996182935,37.423415988600269,147,197,Calle Agricultores,Calle Estrella Betelgeuse,37.423416,-5.966408,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.971004675491767,37.387157336900437,148,81,Calle Luis Montoto,Calle Benitos Mas y Prat,37.387157,-5.971005,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.967942318688217,37.420443856262004,149,198,Calle Mar de Alborán,Calle Camino de los Toros,37.420444,-5.967942,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.974814430611731,37.387093098736131,150,82,Calle Luis Montoto,Calle Maese Farfán,37.387093,-5.974814,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.969311351181203,37.417839041272735,151,199,Calle Mar de Alborán,Corral de los Olmos,37.417839,-5.969311,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.978032195959441,37.386996741386461,152,83,Avenida La Buhaira,Avenida Luis Montoto,37.386997,-5.978032,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.963192925781084,37.418919219316784,153,200,Calle Camino de Los Toros,Calle Mediterráneo,37.418919,-5.963193,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.983062761550511,37.387375032492407,154,84,Calle José María Moreno Galván,Calle Juan Antonio Cabestany,37.387375,-5.983063,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.967816554548441,37.41572216104592,155,201,Calle Pino Montano,Calle Estafeta,37.415722,-5.967817,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.986732379486138,37.385302973086922,156,85,Paseo Catalina Ribera,Frente a la Diputación Provincial,37.385303,-5.986732,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.006276126807457,37.397060062234189,157,86,Camino de los Descubrimientos,Pasarela de la Cartuja,37.39706,-6.006276,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.995420884914136,37.38892671981143,158,87,Plaza Nueva,Calle Tetuan,37.388927,-5.995421,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.966745762729777,37.411491075196437,159,202,Avenida Mujer Trabajadora,Avenida Miraflores,37.411491,-5.966746,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.958765129745639,37.396205803005024,160,203,Calle Tesalónica,Calle Mazzantini,37.396206,-5.958765,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.961646925177101,37.397658822924079,161,204,Calle Doctor Laffon,Calle Tesalonica,37.397659,-5.961647,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.00643243366688,37.409214181188531,162,88,Calle Americo Vespucio,Calle Hermanos d'Eluyar,37.409214,-6.006432,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.961821198342207,37.400172994677824,163,205,Avenida Kansas City,Plaza el Tato,37.400173,-5.961821,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.997762792859829,37.386474982031281,164,89,Calle Adriano,Calle Antonia Díaz,37.386475,-5.997763,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.958200089431942,37.40298822456527,165,206,Avenida Kansas City,Calle Macedonia,37.402988,-5.9582,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.993539812709203,37.381210077091659,166,90,Calle Roma,Calle Palos de la Frontera,37.38121,-5.99354,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.982390821717982,37.355044956503001,167,207,Calle Ifni,Avenida de Holanda,37.355045,-5.982391,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.00764336266988,37.386931789325381,168,91,Calle Procurador,Clara de Jesús Monteto,37.386932,-6.007643,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.98419733375436,37.350651200292084,169,208,Avenida de Grecia,Avenida de Italia,37.350651,-5.984197,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.011165656898892,37.38552923933451,170,92,Ronda de Triana,Calle de Manuel Arellano,37.385529,-6.011166,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.010888975791411,37.383071680086374,171,93,Ronda de Triana,Calle San Vicente de Paul,37.383072,-6.010889,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.98261360390845,37.345283799252606,172,209,Avenida Alemania,Glorieta Chequia,37.345284,-5.982614,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.008210199614139,37.383342922064031,173,94,Plaza del Zurraque,Calle Doc. Jeronimo Pou,37.383343,-6.00821,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.006386619587376,37.412148229165147,174,95,Calle Américo Vespucio,Calle Juan Bautista Muñoz,37.412148,-6.006387,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.000161294668429,37.383766200347914,175,96,Calle Betis,Calle Juan de Lugo,37.383766,-6.000161,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.980027354205484,37.348044673735373,176,210,Paseo de Europa,Avenida de Francia,37.348045,-5.980027,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.99553137769409,37.381561272604472,177,97,Paseo de Cristóbal Colón,Torre del Oro,37.381561,-5.995531,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.976090038315181,37.346103645314173,178,211,Avenida de Alemania,Glorieta de Letonia,37.346104,-5.97609,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.993250555187723,37.381988843783127,179,98,Avenida de Roma,Puerta de Jerez,37.381989,-5.993251,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.010553904190427,37.397376927843602,180,99,Calle Américo Vespucio,Gerencia de Urbanismo de Sevilla,37.397377,-6.010554,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.97777078621175,37.351608094181422,181,212,Avenida Reino Unido,Avenida de Italia,37.351608,-5.977771,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.989214424616168,37.381561272604472,182,100,Paseo Catalina Ribera,Calle San Fernando,37.381561,-5.989214,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.986873414985739,37.381297876124044,183,101,Prado de San Sebastian,Estación de autobuses,37.381298,-5.986873,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.948396774736339,37.387173039554476,184,213,Avenida de Andalucia,Cochera de TUSSAM,37.387173,-5.948397,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.983715836762059,37.38273976422618,185,102,Calle Juan de Mata Carriazo,Antigua estación San Bernardo,37.38274,-5.983716,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.982520179118916,37.384308678297501,186,103,Avenida Eduardo Dato,Calle San Bernardo,37.384309,-5.98252,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.979756961304951,37.384170917821521,187,104,Avenida Eduardo Dato,Calle Fuenteovejuna,37.384171,-5.979757,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.94849109784117,37.387180177123398,188,214,Avenida de Andalucia,Entrada TUSSAM,37.38718,-5.948491,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.980601377672023,37.358912934335301,189,105,Calle Francisco Murillo,Calle Manuel Siurot,37.358913,-5.980601,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.977473443852726,37.383742645295378,190,106,Avenida Eduardo Dato,Calle Oscar Carvallo,37.383743,-5.977473,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.972662965506265,37.38425371689442,191,107,Calle Luis Morales,Nervión Plaza,37.384254,-5.972663,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.973556789213965,37.382831844257225,192,108,Avenida Eduardo Dato,Avenida de San Francisco Javier,37.382832,-5.973557,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.953999567163385,37.386657705282857,193,215,Calle Zorzal,Avenida de Andalucia,37.386658,-5.954,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.97458805516014,37.379898076053614,194,109,Avenida San Francisco Javier,Calle Camilo José Cela,37.379898,-5.974588,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.956273203147505,37.399948199898994,195,216,Calle Antioquia,Avenida de Pedro Romero,37.399948,-5.956273,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.982969336760976,37.380184319804641,196,110,Plaza Maria Mercedes Borbón,Calle Virgen de la Sierra,37.380184,-5.982969,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.001008405981359,37.381264326912458,197,111,Plaza Farmacéutico Murillo Herrera,Calle Pages de Corro,37.381264,-6.001008,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.004352833784143,37.38012721390664,198,112,Avenida J.Mª Martínez Sánchez Arjona,Plaza Amadeo Janone,37.380127,-6.004353,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.962387136971202,37.393906320010757,199,217,Calle de la A.D.A.,Calle Jerusalén,37.393906,-5.962387,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.009213617786528,37.380783215290464,200,113,Plaza San Martín de Porres,Avenida Alvar Núñez,37.380783,-6.009214,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.979288040726646,37.356326688057138,201,114,Glorieta Plus Ultra,Estadio Benito Villamarín,37.356327,-5.979288,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.003605435467763,37.385115963874789,202,218,Plaza del Altozano,Calle San Jorge,37.385116,-6.003605,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.007160967362315,37.377857219242827,203,115,Calle López de Gomara,Frente Instituto Adolfo Becquer,37.377857,-6.007161,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.959052590636557,37.390613982729377,204,219,Calle de la A.D.A.,Calle de Tesalónica,37.390614,-5.959053,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.981547303666208,37.361404129266198,205,116,Calle Manuel Siurot,Hospital Universitario Virgen del Rocio,37.361404,-5.981547,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.935816767497542,37.405083343483589,206,220,Avenida Alcalde Luis Uruñuela,Centro Comercial Zona Este,37.405083,-5.935817,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.002576864467446,37.377785120802251,207,117,Avenida J.Mª Martínez Sánchez Arjona,Avenida Republica Argentina,37.377785,-6.002577,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.997122294062279,37.380145773328273,208,118,Plaza de Cuba,Puente de San Telmo,37.380146,-5.997122,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.930538266888042,37.405602118989613,209,221,Avenida Alcalde Luis Uruñuela,Hotel Sevilla Congresos,37.405602,-5.930538,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.991933624981191,37.377426055259249,210,119,Avenida de Chile,Costurero de la Reina,37.377426,-5.991934,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.934514210335569,37.404102155779519,211,222,Avenida Alcalde Luis Uruñuela,Palacio de los Congresos,37.404102,-5.934514,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.989949246518584,37.378845175050266,212,120,Glorieta San Diego,Calle Palos de la Frontera,37.378845,-5.989949,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.926361100816886,37.400715353907792,213,223,Calle Gema,Avenida de las Ciencias,37.400715,-5.926361,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.981852730862808,37.37713194860337,214,121,Calle Doctor Pedro de Castro,Calle Doc. Gabriel Sánchez,37.377132,-5.981853,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.923770359537499,37.397022238096746,215,224,Avenida de las Ciencias,Calle de Ulises,37.397022,-5.92377,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.978424759738595,37.378596759641404,216,122,Calle Enramadilla,Calle Balbino Marrón,37.378597,-5.978425,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.918764946774359,37.397411183504886,217,225,Calle Flor De Retama,Centro Deportivo Entreflores,37.397411,-5.918765,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.006377636434535,37.415622986558319,218,123,Estadio Olimpico,Puerta E,37.415623,-6.006378,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.977329713407267,37.377635926779412,219,124,Calle Enramadilla,Calle Barrau,37.377636,-5.97733,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.974925821706949,37.377433907605628,220,125,Avenida San Francisco Javier,Avenida de Ramón y Cajal,37.377434,-5.974926,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.98645929163978,37.358261025880147,221,126,Avenida Reina Mercedes,Facultad de Informática,37.358261,-5.986459,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.921768014769176,37.402863343351989,222,226,Avenida Doctor Emilio Lemos,Calle de Birmania,37.402863,-5.921768,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.997794233894773,37.377635926779412,223,127,Calle Virgen de la Victoria,Calle Asunción,37.377636,-5.997794,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.919649787329216,37.390758868595228,224,227,Avenida Alcalde Luis Uruñuela,Calle Carlinga,37.390759,-5.91965,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.999035705617453,37.375729215311779,225,128,Calle Virgen de Loreto,Calle Arcos,37.375729,-5.999036,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.921187703095656,37.394470135218285,226,228,Avenida de las Ciencias,Calle Flor de Salvia,37.39447,-5.921188,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.002469066633352,37.374686963919572,227,129,Calle Virgen de Lujan,Virgen de la Victoria,37.374687,-6.002469,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.919904908869926,37.387362898656406,228,229,Avenida Aeronautica,Avenida del Deporte,37.387363,-5.919905,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-6.005650899369696,37.375724932116562,229,130,Glorieta Republica Dominicana,Calle López de Gomara,37.375725,-6.005651,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.928130781926602,37.403938028581905,230,230,Avenida de las Ciencias,Avenida de la Republica China,37.403938,-5.928131,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.94214809361999,37.401668754828599,231,231,Avenida Alcalde Luis Uruñuela,Paseo Miguel de Unamuno,37.401669,-5.942148,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.939755880018406,37.403975849228864,232,232,Avenida Alcalde Luis Uruñuela,Plaza de la Acogida,37.403976,-5.939756,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.937007933564264,37.404206340683643,233,233,Avenida Alcalde Luis Uruñuela,Estación de RENFE,37.404206,-5.937008,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.925187002740549,37.399971036224777,234,234,Calle Médicos Sin Frontera,Avenida de las Ciencias,37.399971,-5.925187,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.929849259065129,37.411700851356834,235,235,Calle Ciudad de Chiva,Calle Ciudad de Alfajar,37.411701,-5.929849,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.92647159359684,37.410216708074024,236,236,Ciudad de Chiva,Calle Ciudad de Liria,37.410217,-5.926472,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.923246641726851,37.4093319163579,237,237,Ciudad de Chiva,Calle Ildefonso Marañon,37.409332,-5.923247,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.92000102860532,37.408145993651708,238,238,Calle Ciudad de Chiva,Pza del Árbol Rey,37.408146,-5.920001,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.927765167605972,37.408656898876174,239,239,Calle Ciudad de Liria,Avenida de Fernando,37.408657,-5.927765,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.940509566541769,37.402602876151683,240,240,Avenida Alcalde Luis Uruñuela,Cueva de la Pileta,37.402603,-5.94051,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.996076655071543,37.388843925898946,241,241,Plaza Nueva,Calle Mendez Núñez,37.388844,-5.996077,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.996081146647963,37.388881754163386,242,242,Plaza Nueva,Calle Mendez Núñez,37.388882,-5.996081,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.953474951037473,37.380432016133867,243,243,Glorieta del Primero de Mayo,Calle Carlos Marx,37.380432,-5.953475,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.951684608676215,37.378024972771939,244,244,Avenida Juan XXIII,Av. de la Montería,37.378025,-5.951685,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.952626043093979,37.375388700525171,245,245,Calle de los Gavilanes,Calle Leandras,37.375389,-5.952626,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.955171868609161,37.376151822708472,246,246,Puerto de los Azores,Calle Paulo Orosio,37.376152,-5.955172,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.979397635191303,37.378418299788066,247,247,Enramadilla,Apeadero de San Bernardo,37.378418,-5.979398,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.982863335557442,37.422061920854219,248,248,Glorieta de los Ferroviarios,Calle Navarra,37.422062,-5.982863,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
-5.984816272985105,37.424799281206838,249,249,Calle Navarra,Calle Cataluña,37.424799,-5.984816,2014-10-04T21:21:32.379Z,Ayto.Sevilla,2014-10-04T21:21:32.379Z,Ayto.Sevilla
