CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,STR,STRATHCONA PARK,WEST,BUILT-OUT,1980s/1990s,2011,,7039,2435,552,0,3478,2181,0,0,1935,224,0,0,273,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,219,191,476,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,182,564,17,0,0,0,1897,1808,5996,37,1,0,0,289,761,440,809,74,3476,3563,208,540,298,262,252,469,626,501,200,120,207,515,294,207,264,539,742,486,189,120,415,1055,592,469,516,1008,1368,987,389,240,2709042.16782000000,9251.31778747000
Residual Sub Area,4,10C,10C,EAST,N/A,UNDEVELOPED,2011,,171,58,10,0,96,38,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,167,1,0,3,0,5,18,11,18,2,95,76,4,11,4,13,8,12,14,15,8,6,4,5,2,10,15,5,16,9,4,6,8,16,6,23,23,17,30,24,12,12,7826810.32390000000,11311.55348410000
Residential,1,NOL,NOLAN HILL,NORTH,DEVELOPING,BUILDING OUT,2011,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056832.25734000000,5921.74641444000
Residential,1,COU,COUNTRY HILLS,NORTH,BUILT-OUT,1980s/1990s,2011,,3720,1425,307,0,2106,1251,0,0,979,0,0,200,244,0,2,0,0,0,0,0,0,0,0,198,170,295,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,193,521,2,0,0,0,977,888,2901,2,0,0,0,308,458,286,328,39,1829,1891,124,227,119,118,260,383,281,185,77,55,123,224,122,115,317,397,233,191,96,73,247,451,241,233,577,780,514,376,173,128,1888400.45482000000,7442.87536953000
Residential,1,RIV,RIVERBEND,SOUTHEAST,BUILT-OUT,1980s/1990s,2011,,9749,3448,479,0,5945,3159,0,0,3241,42,0,0,150,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,18,4,0,1,0,40,37,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,133,257,3,0,0,1,3212,2988,9409,25,0,3,0,460,1156,726,954,113,4874,4875,208,644,423,366,506,691,1107,638,191,100,181,623,428,295,515,754,1182,564,206,127,389,1267,851,661,1021,1445,2289,1202,397,227,4069658.64160000000,9217.02360167000
Residential,1,TUX,TUXEDO PARK,CENTRE,BUILT-OUT,INNER CITY,2011,,4430,2656,261,0,2796,964,0,0,1112,363,22,565,230,0,344,2,15,2,0,0,1,0,5,484,73,656,52,24,0,2,235,5,364,67,0,40,0,329,174,807,28,6,0,0,0,0,0,0,0,0,0,20,3,38,2,0,0,4,14,0,49,2,0,0,1,206,80,407,23,0,0,12,984,629,2109,106,6,4,20,960,787,299,205,21,2309,2121,109,140,75,172,574,479,385,214,94,67,114,128,62,155,476,380,324,188,118,176,223,268,137,327,1050,859,709,402,212,243,1322796.79934000000,4935.19350977000
Residual Sub Area,4,12I,12I,SOUTHEAST,N/A,UNDEVELOPED,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034686.25554000000,12544.52625830000
Industrial,2,SAW,SOUTH AIRWAYS,NORTHEAST,N/A,EMPLOYMENT,2011,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891791.23698000000,8022.22535419000
Residual Sub Area,4,12H,12H,SOUTHEAST,N/A,UNDEVELOPED,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989073.05384000000,8147.20743499000
Residual Sub Area,4,13F,13F,SOUTH,N/A,UNDEVELOPED,2011,,20,12,2,0,6,5,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,4,0,0,0,2,3,1,2,0,8,12,1,2,0,0,1,1,2,0,1,0,0,3,1,0,2,0,3,0,2,1,1,5,1,0,3,1,5,0,3,1,2679099.14382000000,6554.98388337000
Residential,1,BLN,BELTLINE,CENTRE,BUILT-OUT,CENTRE CITY,2011,,19556,13971,565,0,12383,3759,0,0,94,8,5,13374,348,0,74,9,49,1,0,0,9,0,121,11839,3514,18425,860,99,455,3,54,2,86,11,1,5,1,4,2,7,2,0,1,0,0,0,0,0,0,0,0,5,0,6,0,0,0,5,54,2,326,7,0,2,2,327,212,565,18,0,1,15,63,27,141,11,1,4,68,6854,4378,810,285,19,10696,8860,234,228,189,806,4226,2333,1267,817,358,238,240,217,196,1041,3453,1427,865,598,440,383,474,445,385,1847,7679,3760,2132,1415,798,621,2944590.25151000000,9694.22450135000
Residual Sub Area,4,01I,01I,WEST,N/A,UNDEVELOPED,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141906.25048200000,2310.04599724000
Residual Sub Area,4,13E,13E,SOUTH,N/A,UNDEVELOPED,2011,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688678.01591000000,6556.58602376000
Residual Sub Area,4,13A,13A,SOUTH,N/A,UNDEVELOPED,2011,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.80904000000,6517.67453019000
Residual Sub Area,4,01G,01G,NORTHWEST,N/A,UNDEVELOPED,2011,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825496.56391000000,16061.29944070000
Residual Sub Area,4,12B,12B,SOUTHEAST,N/A,UNDEVELOPED,2011,,27,11,2,0,17,6,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,25,0,0,0,0,1,5,0,4,0,17,10,1,1,0,1,1,4,3,3,1,2,1,1,0,0,2,0,2,1,2,1,2,2,0,1,3,4,5,4,3,3,8061011.53140000000,12831.52891850000
Residual Sub Area,4,13D,13D,SOUTH,N/A,UNDEVELOPED,2011,,11,8,1,0,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,2,0,0,0,0,2,1,1,0,5,6,1,0,0,0,1,0,3,0,0,0,0,2,0,0,1,0,3,0,0,0,1,2,0,0,2,0,6,0,0,0,3956610.89116000000,8048.26578188000
Major Park,3,COP,CANADA OLYMPIC PARK,WEST,N/A,OTHER,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881853.82886100000,4114.58574351000
Residual Sub Area,4,01F,01F,NORTHWEST,BUILT-OUT,2000s,2011,,280,96,28,0,151,90,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,280,4,2,0,0,4,35,15,33,3,137,143,7,16,6,10,12,24,29,24,6,3,12,23,9,10,10,25,28,19,7,0,19,39,15,20,22,49,57,43,13,3,884004.62037900000,6628.80588553000
Residual Sub Area,4,13C,13C,SOUTH,N/A,UNDEVELOPED,2011,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660840.68894000000,6523.82257808000
Residual Sub Area,4,06A,06A,WEST,N/A,UNDEVELOPED,2011,,36,13,0,0,19,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,36,0,1,0,0,0,5,3,4,0,22,14,0,3,2,5,1,0,5,4,1,1,0,0,0,4,0,0,9,0,0,1,0,3,2,9,1,0,14,4,1,2,2834895.40708000000,13258.18884080000
Residual Sub Area,4,06B,06B,WEST,N/A,UNDEVELOPED,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641213.60553000000,3232.13016584000
Residual Sub Area,4,01D,01D,WEST,N/A,UNDEVELOPED,2011,Y,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457802.12502600000,3925.84018659000
Industrial,2,PEG,PEGASUS,NORTHEAST,N/A,EMPLOYMENT,2011,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255287.40369100000,2294.82562096000
Residential,1,FAL,FALCONRIDGE,NORTHEAST,BUILT-OUT,1980s/1990s,2011,,10043,3426,1081,0,5041,1886,0,0,1858,544,0,212,597,0,215,0,0,0,0,0,0,0,0,186,23,402,26,0,0,0,164,10,420,23,0,28,0,518,263,1625,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,292,1741,18,0,0,0,1773,1298,5855,80,0,5,0,446,929,675,888,282,5105,4938,405,781,436,323,723,918,859,413,191,56,425,758,347,350,795,921,709,372,191,70,830,1539,783,673,1518,1839,1568,785,382,126,2156335.70086000000,6000.05384741000
Residential,1,CRA,CRANSTON,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,10831,4096,1645,0,6384,3408,0,0,3470,228,12,220,163,0,3,0,0,0,0,0,0,0,0,214,134,339,6,0,0,0,2,0,3,1,0,0,3,202,177,471,3,20,0,0,0,0,0,0,0,0,0,12,12,32,0,0,0,0,0,0,0,0,0,0,4,123,96,275,0,36,0,19,3240,2989,9711,43,164,4,0,503,1254,795,1150,91,5482,5349,688,743,246,245,1102,1247,681,366,131,33,647,739,209,243,1248,1147,594,363,116,43,1335,1482,455,488,2350,2394,1275,729,247,76,8261225.35250000000,14732.04208380000
Residential,1,KCA,KINCORA,NORTH,DEVELOPING,2000s,2011,,4625,1525,699,0,2554,1355,0,0,1402,38,0,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,37,37,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,55,137,2,13,0,4,1336,1263,4422,42,20,0,0,110,386,360,512,74,2308,2317,288,330,110,100,475,534,271,145,41,14,287,311,128,120,499,520,240,143,42,27,575,641,238,220,974,1054,511,288,83,41,2256227.25879000000,6978.86072945000
Residential,1,TAR,TARADALE,NORTHEAST,DEVELOPING,2000s,2011,,16110,4387,2157,0,7660,3225,0,0,3238,212,0,273,381,0,283,0,0,0,0,0,0,0,0,250,92,695,23,0,0,0,228,18,627,30,0,25,0,210,170,726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,292,1076,3,0,0,0,3140,2653,12986,96,1,1,0,272,778,847,1667,642,8222,7888,896,1540,501,488,1656,1552,825,415,275,74,823,1428,413,547,1763,1394,717,445,275,83,1719,2968,914,1035,3419,2946,1542,860,550,157,2915196.16387000000,6896.74662876000
Residual Sub Area,4,05B,05B,NORTHEAST,N/A,OTHER,2011,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831493.63808500000,4330.14301769000
Residential,1,TUS,TUSCANY,NORTHWEST,BUILT-OUT,2000s,2011,,18838,6480,2805,0,9579,5865,0,0,5463,101,0,523,389,0,4,0,0,0,0,0,0,0,5,499,429,787,19,0,0,0,4,1,8,0,0,0,0,99,91,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,291,708,13,0,0,1,5359,5053,17147,89,9,5,0,860,1844,1184,2269,180,9234,9604,1084,1687,405,331,1341,2323,1116,546,258,143,1111,1681,410,310,1664,2337,1059,559,293,180,2195,3368,815,641,3005,4660,2175,1105,551,323,6878004.47408000000,11828.95577620000
Residual Sub Area,4,02K,02K,NORTH,N/A,UNDEVELOPED,2011,Y,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6806212.15049000000,12955.18342790000
Residential,1,ASP,ASPEN WOODS,WEST,DEVELOPING,BUILDING OUT,2011,,4469,1738,567,0,2389,1329,0,0,1285,10,1,151,288,0,3,0,0,0,0,0,0,0,1,147,78,235,3,0,0,0,3,0,5,0,0,0,0,10,8,30,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,233,203,436,6,43,0,20,1117,1040,3761,38,109,1,0,210,452,287,512,50,2193,2276,238,327,140,96,404,467,343,117,44,17,226,336,140,122,481,492,318,102,43,16,464,663,280,218,885,959,661,219,87,33,3792571.66526000000,9054.54007149999
Residential,1,LPK,LINCOLN PARK,WEST,BUILT-OUT,1950s,2011,,2501,1417,109,0,937,474,0,0,0,7,0,965,444,0,0,0,0,0,1,0,0,0,7,912,390,1378,46,0,0,0,0,0,0,0,0,0,0,5,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,5,417,80,1066,22,0,0,0,0,0,0,0,0,0,1,707,337,133,147,11,977,1524,38,79,90,296,191,99,57,31,28,68,45,64,148,455,247,142,71,45,70,237,83,143,238,751,438,241,128,76,98,305,1488092.17419000000,5572.56880126000
Industrial,2,S23,SECTION 23,SOUTHEAST,N/A,EMPLOYMENT,2011,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111773.03758000000,8409.42470009000
Residential,1,ROY,ROYAL OAK,NORTHWEST,BUILT-OUT,2000s,2011,,10979,3939,1365,0,6114,3339,0,0,2897,118,0,473,450,0,1,0,0,0,0,0,0,0,1,367,236,575,39,66,0,0,1,0,3,0,0,0,0,113,91,284,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,368,944,3,0,4,2,2829,2644,9173,48,8,10,0,571,1079,791,1184,128,5395,5584,523,791,307,302,851,1197,823,405,157,39,582,835,278,310,1018,1196,766,408,137,54,1105,1626,585,612,1869,2393,1589,813,294,93,3586011.70993000000,7825.91281344000
Residential,1,EDG,EDGEMONT,NORTHWEST,BUILT-OUT,1980s/1990s,2011,,16082,5418,739,0,7955,4700,0,0,4404,256,0,291,452,0,14,0,0,0,1,0,0,0,0,263,89,486,28,0,0,0,12,1,29,2,0,0,0,249,170,621,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,0,0,0,0,440,329,982,12,0,0,0,4339,4111,13829,63,0,2,1,541,1726,1112,1743,182,7911,8171,282,877,751,748,651,820,1522,1383,575,302,287,942,686,671,632,988,1691,1301,551,422,569,1819,1437,1419,1283,1808,3213,2684,1126,724,6619606.27149000000,11499.70715630000
Residential,1,PAN,PANORAMA HILLS,NORTH,DEVELOPING,BUILDING OUT,2011,,19851,6861,2243,0,10539,5444,0,0,4755,591,96,919,481,0,19,0,0,0,0,0,0,0,2,780,504,1377,35,102,0,0,17,3,45,0,0,2,12,483,416,1146,10,86,0,0,0,0,0,0,0,0,0,91,28,167,5,0,0,0,0,0,0,0,0,0,6,364,233,811,49,62,0,20,4522,4260,16305,61,147,5,0,794,1618,1196,2252,397,9939,9912,888,1625,660,495,1755,2041,1330,697,315,133,849,1592,587,544,1959,2101,1131,654,331,164,1737,3217,1247,1039,3714,4142,2461,1351,646,297,6300194.22146000000,11631.73816030000
Residual Sub Area,4,02F,02F,NORTHWEST,N/A,OTHER,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279265.95709000000,7043.11472614000
Industrial,2,SGL,STONEGATE LANDING,NORTHEAST,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5435208.17156000000,10127.23930430000
Industrial,2,ST4,STONEY 4,NORTHEAST,N/A,EMPLOYMENT,2011,Y,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558326.95346000000,16524.73053680000
Residual Sub Area,4,03H,03H,NORTHEAST,N/A,OTHER,2011,,27,8,2,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,23,0,0,0,0,2,1,1,3,1,14,13,0,1,5,0,0,6,1,0,1,0,0,1,4,0,1,5,1,0,1,0,0,2,9,0,1,11,2,0,2,0,1451675.69380000000,5032.96221907000
Residential,1,DRG,DEER RIDGE,SOUTH,BUILT-OUT,1980s/1990s,2011,,3991,1500,332,0,2139,1058,0,0,856,140,0,0,494,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,16,1,0,0,0,137,67,375,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,0,0,0,0,399,224,1056,92,0,3,0,844,765,2439,12,0,0,1,203,478,310,350,48,1955,2036,138,268,153,151,323,260,284,225,85,68,119,257,151,128,308,294,335,227,84,133,257,525,304,279,631,554,619,452,169,201,1417417.80384000000,4899.15995013000
Residential,1,COR,CORAL SPRINGS,NORTHEAST,BUILT-OUT,2000s,2011,,5838,1503,325,0,3106,1365,0,0,1437,1,0,0,36,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,51,1,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,73,1,0,0,0,1409,1341,5713,28,0,0,0,65,231,295,634,241,2955,2883,141,411,297,301,335,338,508,379,173,72,111,362,257,276,343,391,544,355,168,76,252,773,554,577,678,729,1052,734,341,148,1817227.72791000000,5445.98141851000
