NAME,Longitude,Latitude,URL,LINE
Park Ave & 23rd St At Sw Corner (Downtown Only),-73.98661699970192 ,40.74018033353675,http://www.mta.info,4-6-6 Express
Park Ave & 23rd St At Se Corner (Uptown Only),-73.98623300097529 ,40.74000833431777,http://www.mta.info,4-6-6 Express
Broadway & 28th St At Nw Corner (Downtown Only),-73.9890099998999 ,40.74548833244827,http://www.mta.info,N-R
Broadway & 28th St At Se Corner (Uptown Only),-73.98848599937949 ,40.74509333396839,http://www.mta.info,N-R
Park Ave & 23rd St At Ne Corner (Uptown Only),-73.98600600039508 ,40.74018033498224,http://www.mta.info,4-6-6 Express
Park Ave & 28th St At Sw Corner (Downtown Only),-73.98440899802894 ,40.74339433378107,http://www.mta.info,4-6-6 Express
Park Ave & 28th St At Nw Corner (Downtown Only),-73.98428000238668 ,40.74348433349416,http://www.mta.info,4-6-6 Express
Park Ave & 28th St At Se Corner (Uptown Only),-73.98389600015412 ,40.74316733317544,http://www.mta.info,4-6-6 Express
Park Ave & 28th St At Ne Corner (Uptown Only),-73.98385699922207 ,40.7433043315516,http://www.mta.info,4-6-6 Express
Park Ave & 32nd St At Sw Corner (Downtown Only),-73.98253099937597 ,40.74572333423049,http://www.mta.info,4-6-6 Express
Park Ave & 32nd St At Se Corner (Uptown Only),-73.98219800090104 ,40.74558533479224,http://www.mta.info,4-6-6 Express
Park Ave & 33rd St At Se Corner (Uptown Only),-73.98166300023647 ,40.746263332957504,http://www.mta.info,4-6-6 Express
Park Ave & 33rd St At Ne Corner (Uptown Only),-73.98153299877096 ,40.746550332503666,http://www.mta.info,4-6-6 Express
6th Ave & 32nd St At Nw Corner,-73.9887051375491 ,40.748747211899094,http://www.mta.info,B-D-F-M-N-Q-R
Broadway & 34th St At Nw Corner,-73.98811299747757 ,40.75007633227841,http://www.mta.info,B-D-F-M-N-Q-R
Broadway & 32nd St At Ne Corner,-73.98804499886009 ,40.748361332722155,http://www.mta.info,B-D-F-M-N-Q-R
6th Ave & 35th St At Nw Corner,-73.98735099964003 ,40.75064233344667,http://www.mta.info,B-D-F-M-N-Q-R
7th Ave & 40th St At Se Corner,-73.98782699883756 ,40.754568332905485,http://www.mta.info,1-2-3-7-7 Express-S-A-C-E-N-Q-R
Broadway & 40th St At Ne Corner,-73.98662300211957 ,40.75430133295249,http://www.mta.info,1-2-3-7-7 Express-S-A-C-E-N-Q-R
6th Ave & 40th St At Nw Corner,-73.98508399907118 ,40.753709332683876,http://www.mta.info,7-7 Express-B-D-F-M
6th Ave & 40th St At Se Corner,-73.98489199843287 ,40.75340833265748,http://www.mta.info,7-7 Express-B-D-F-M
State St & Whitehall St At   Corner,-74.01311700150424 ,40.70201933328759,http://www.mta.info,N-R
State & Battery Pl At Sw Corner,-74.01450900195363 ,40.704157332810105,http://www.mta.info,4-5
Broadway & Battery Pl At Nw Corner,-74.01457200010785 ,40.70482533148995,http://www.mta.info,4-5
Stone St & Whitehall St At Sw Corner,-74.01328400079315 ,40.70401533147374,http://www.mta.info,N-R
Broadway & Bowling Green At Nw Corner,-74.0135539995166 ,40.70463433334399,http://www.mta.info,4-5
Stone St & Whitehall St At Ne Corner,-74.01300199916565 ,40.70412333249192,http://www.mta.info,N-R
Broad St & Exchange Pl At Sw Corner,-74.01154000034072 ,40.7057723342354,http://www.mta.info,J-Z
Broad St & Exchange Pl At Se Corner,-74.01128699963394 ,40.705828332617436,http://www.mta.info,J-Z
Greenwich St & Morris St At Nw Corner (Downtown Only),-74.01429899958129 ,40.7065123344541,http://www.mta.info,1
Greenwich St & Morris St At Ne Corner (Uptown Only),-74.01411400012596 ,40.70655333369836,http://www.mta.info,1
Greenwich St & Rector St At Sw Corner (Downtown Only),-74.0138669991328 ,40.70755833422546,http://www.mta.info,1
Trinity Pl & Rector St At Sw Corner (Downtown Only),-74.01326699952585 ,40.70751333295881,http://www.mta.info,N-R
Trinity Pl & Rector St At Sw Corner (Downtown Only),-74.01311800065332 ,40.7077213344071,http://www.mta.info,N-R
Trinity Pl & Rector St At Se Corner (Uptown Only),-74.01292399956111 ,40.707647332420976,http://www.mta.info,N-R
Trinity Pl & Rector St At Nw Corner (Downtown Only),-74.01286200145825 ,40.70806333359449,http://www.mta.info,N-R
Trinity Pl & Rector St At Ne Corner (Uptown Only),-74.01270399876682 ,40.708009333975234,http://www.mta.info,N-R
Greenwich St & Rector St At Nw Corner (Downtown Only),-74.01360299826662 ,40.70816133218132,http://www.mta.info,1
Broadway & Rector St At Sw Corner,-74.01216100019847 ,40.70731533266479,http://www.mta.info,4-5
Broadway & Rector St At Nw Corner,-74.01192701217697 ,40.707577311337815,http://www.mta.info,4-5
Broadway & Rector St At Se Corner,-74.01199699882218 ,40.707190333399716,http://www.mta.info,4-5
Broadway & Wall St At Se Corner,-74.01184799885795 ,40.707446333903725,http://www.mta.info,4-5
Broad St & Exchange Pl At Nw Corner,-74.01127399969305 ,40.70637933169944,http://www.mta.info,J-Z
Broad St & Exchange Pl At Se Corner,-74.01112800071259 ,40.70614233304806,http://www.mta.info,J-Z
Broad St & Wall St At Se Corner,-74.01068899958614 ,40.70690133254501,http://www.mta.info,J-Z
Church St & Cortlandt St At Se Corner (Uptown Only),-74.01119800178408 ,40.71020133482054,http://www.mta.info,N-R
Church St & Cortlandt St At Ne Corner (Uptown Only),-74.01106599816931 ,40.71043533325965,http://www.mta.info,N-R
Church St & Dey St At Se Corner (Uptown Only),-74.01064399894094 ,40.711065333886026,http://www.mta.info,N-R
Broad St & Wall St At Se Corner,-74.01048899982149 ,40.706931331342346,http://www.mta.info,J-Z
William St & Wall St At Sw Corner,-74.00965800078511 ,40.70638533361831,http://www.mta.info,2-3
William St & Wall St At Se Corner,-74.00944700113091 ,40.70627233238546,http://www.mta.info,2-3
William St & Wall St At Nw Corner,-74.00954400036744 ,40.706506332033584,http://www.mta.info,2-3
William St & Cedar St At Nw Corner,-74.00877800050995 ,40.70743133158965,http://www.mta.info,2-3
Fulton St & Nassau St At Se Corner,-74.0076479984132 ,40.71010633317294,http://www.mta.info,2-3-4-5-A-C-J-Z
Broadway & Dey St At Sw Corner,-74.00969599913992 ,40.7104543319046,http://www.mta.info,2-3-4-5-A-C-J-Z
Church St & Fulton St At Ne Corner,-74.01020400096616 ,40.711710332591856,http://www.mta.info,2-3-A-C-E
Broadway & John St At Se Corner,-74.00942200199903 ,40.710168334660864,http://www.mta.info,2-3-4-5-A-C-J-Z
Broadway & Fulton St At Sw Corner,-74.00926600221945 ,40.710913332750486,http://www.mta.info,2-3-4-5-A-C-J-Z
Church St & Vesey St At Nw Corner,-74.01030600121183 ,40.71225833511379,http://www.mta.info,2-3-A-C-E
Church St & Park Pl At Se Corner,-74.00924500076478 ,40.71303633408338,http://www.mta.info,2-3-A-C-E
Church St & Park Pl At Sw Corner,-74.00951100278516 ,40.71328633302581,http://www.mta.info,2-3-A-C-E
Church St & Park Pl At Ne Corner,-74.00903300069416 ,40.71333333401827,http://www.mta.info,2-3-A-C-E
Church St & Murray St At Nw Corner,-74.00895999883755 ,40.71394933311108,http://www.mta.info,2-3-A-C-E
7th Ave & 12th St At Ne Corner,-74.00039999905357 ,40.73719733347973,http://www.mta.info,1-2-3-L-F-M
7th Ave & 13th St At Nw Corner,-74.00032899936974 ,40.73801333240411,http://www.mta.info,1-2-3-L-F-M
7th Ave & 14th St At Sw Corner,-73.99991400187947 ,40.73848433188827,http://www.mta.info,1-2-3-L-F-M
7th Ave & 14th St At Se Corner,-73.99965599929789 ,40.73835833437164,http://www.mta.info,1-2-3-L-F-M
40-33 21 Street,-73.94193509490108 ,40.754255381101494,http://www.mta.info,F
908 Fulton Street (To Queens Only),-73.9645553265429 ,40.68282619698893,http://www.mta.info,A-C
36 Bond Street,-73.98421600194636 ,40.688396332996575,http://www.mta.info,A-C-G
27 Cleveland Place (Uptown Only),-73.9969120004673 ,40.72211633228835,http://www.mta.info,4-6-6 Express
137 East 42 Street (Enter From E 43 St),-73.97529400010626 ,40.75180133200574,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
481 8 Avenue,-73.99324399810136 ,40.75287733387367,http://www.mta.info,A-C-E
368 Jay Street,-73.98744207528698 ,40.69296784180015,http://www.mta.info,A-C-F
133 Greenpoint Avenue,-73.95443199933749 ,40.73031033218001,http://www.mta.info,G
1745 Palmetto Street,-73.90788799869827 ,40.70280133424807,http://www.mta.info,M
640 3 Avenue,-73.97507769898257 ,40.75085087814938,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
Richmond Valley Rd & Richmond Valley Rd At Se Corner,-74.22954798751282 ,40.51960144448874,http://www.mta.info,@
Weiner St & Richmond Valley Rd At Sw Corner,-74.22891198744568 ,40.51976615766661,http://www.mta.info,@
Richmond Valley Rd & Amboy Rd At Nw Corner,-74.22867964420347 ,40.51967127900659,http://www.mta.info,@
Amboy Rd & Penton St At Nw Corner,-74.21681223195147 ,40.52248948401071,http://www.mta.info,@
Seguine Av & Herbert St At Ne Corner,-74.20066738324562 ,40.525105174108205,http://www.mta.info,@
Belfield Av & N Railroad St At Sw Corner,-74.17843705768523 ,40.54055390739186,http://www.mta.info,@
Richmond Av & Eltingville Bl At Se Corner,-74.16521432363767 ,40.544388119342955,http://www.mta.info,@
Richmond Av & Mosely Av At Ne Corner,-74.16504799396364 ,40.54420838045056,http://www.mta.info,@
Nelson Av & Brower St At Ne Corner,-74.15149039643744 ,40.551045162452226,http://www.mta.info,@
Annadale Rd & N Railroad St At Sw Corner,-74.17746136211117 ,40.54064064270105,http://www.mta.info,@
Bay Te & S Railroad Av At Ne Corner,-74.13746844656455 ,40.55599897260452,http://www.mta.info,@
Oak Av & S Railroad Av At Nw Corner,-74.12605866912021 ,40.56516899327659,http://www.mta.info,@
Guyon Av & N Railroad Av At Se Corner,-74.12687588407292 ,40.564657048641244,http://www.mta.info,@
Rose Av & New Dorp Pz At   Corner,-74.11763619710403 ,40.573289477762195,http://www.mta.info,@
Lincoln Av & N Railroad Av At Sw Corner,-74.10909547420847 ,40.57944093363798,http://www.mta.info,@
Fremont Av & N Railroad Av At Sw Corner,-74.10974678432869 ,40.57905848401777,http://www.mta.info,@
Jefferson Av & N Railroad Av At Sw Corner,-74.1027923592224 ,40.58406245330849,http://www.mta.info,@
Seaview Av & Hancock St At Nw Corner,-74.09636903041522 ,40.58852075114477,http://www.mta.info,@
Seaview Av & N Railroad Av At Sw Corner,-74.09664097479104 ,40.58861597906009,http://www.mta.info,@
Seaview Av & Hancock St At Ne Corner,-74.09610963651922 ,40.588656005320914,http://www.mta.info,@
Oregon Rd & Old Town Rd At Nw Corner,-74.08756358797926 ,40.59608404650297,http://www.mta.info,@
Clove Rd & Hillcrest Te At Sw Corner,-74.08361004737709 ,40.60364672374814,http://www.mta.info,@
Bay St & Townsend Av At Ne Corner,-74.0716915978877 ,40.6215936958299,http://www.mta.info,@
Bay St & Cross St At Ne Corner,-74.07514057575537 ,40.62776347540416,http://www.mta.info,@
Minthorne St & Victory Bl At Se Corner,-74.07501783878428 ,40.637632590042834,http://www.mta.info,@
101 Church Avenue,-73.97933299978706 ,40.643215332764356,http://www.mta.info,F
134 India Street,-73.95475099806661 ,40.73221633405382,http://www.mta.info,G
1173 50 Street,-73.9949950002359 ,40.63603033347818,http://www.mta.info,D
67-05 Fresh Pond Road,-73.8962320513599 ,40.70595495446358,http://www.mta.info,M
1725 Broadway,-73.9110630008389 ,40.68346733449649,http://www.mta.info,J-Z
125 East 77 Street (Downtown Only),-73.95995400102264 ,40.77377933383242,http://www.mta.info,4-6-6 Express
849a East 149 Street (To Manhattan Only),-73.90412800151032 ,40.81236633150729,http://www.mta.info,6
45 Court Street,-73.99030083105937 ,40.692307636364816,http://www.mta.info,2-3-4-5-N-R
136-32 Roosevelt Avenue,-73.82859999952892 ,40.75985133422084,http://www.mta.info,7-7 Express
10-51 Wyckoff Avenue (To Manhattan Only),-73.90297408232357 ,40.69515414286106,http://www.mta.info,L
201 East 188 Street,-73.89735200147229 ,40.86134533151059,http://www.mta.info,B-D
1100 6 Avenue,-73.98365700147019 ,40.75483233367388,http://www.mta.info,7-7 Express-B-D-F-M
1 Madison Avenue (Enter On E 23 St) (Downtown Only),-73.98645200055947 ,40.74041933190063,http://www.mta.info,4-6-6 Express
41-41 Crescent Street,-73.93967100141067 ,40.75083533377491,http://www.mta.info,7-7 Express-N-Q
973 8 Avenue,-73.98297099869396 ,40.76694333264791,http://www.mta.info,1-2-A-C-B-D
265 Broadway (To Manhattan Only),-73.95898896795964 ,40.708913895008564,http://www.mta.info,J-M-Z
1654 77 Street,-74.00062923052792 ,40.614166705406376,http://www.mta.info,D
233 Livonia Avenue,-73.90910200089908 ,40.66271233261046,http://www.mta.info,3-4
1611 St Nicholas Avenue,-73.9296060005938 ,40.855382332603874,http://www.mta.info,1
1673 79 Street,-74.00098399880791 ,40.61282333308499,http://www.mta.info,D
1081 6 Avenue,-73.98462700091271 ,40.754849333879854,http://www.mta.info,7-7 Express-B-D-F-M
390 6 Avenue,-73.99961499977677 ,40.73325933189584,http://www.mta.info,A-C-E-B-D-F-M
741 St Nicholas Avenue,-73.94388700180485 ,40.825542333582966,http://www.mta.info,A-C-B-D
4761 Broadway,-73.92717199991742 ,40.86574433371373,http://www.mta.info,A
344 Graham Avenue (To Manhattan Only),-73.94427100020707 ,40.71468733301527,http://www.mta.info,L
69 East 98 Street,-73.92284199925085 ,40.66514733492898,http://www.mta.info,3-4
1518 Cortelyou Road,-73.96396799872672 ,40.64127933425659,http://www.mta.info,B-Q
136-32 Roosevelt Avenue,-73.8288109992166 ,40.75979433447895,http://www.mta.info,7-7 Express
100 Ditmas Avenue,-73.9778499995546 ,40.635441333651535,http://www.mta.info,F
543 Metropolitan Avenue,-73.95085376336989 ,40.71419865862419,http://www.mta.info,G-L
96-02 Liberty Avenue,-73.84251200093959 ,40.68057333229845,http://www.mta.info,A-S
493 Clinton Avenue (To Manhattan Only),-73.96674715214536 ,40.683629192159906,http://www.mta.info,A-C
7514 4 Avenue,-74.02550719871913 ,40.63030318735973,http://www.mta.info,R
51 East 42 Street,-73.97848700133949 ,40.75271733258587,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
3001 Foster Avenue (Enter (To Manhattan Only),-73.94819699813512 ,40.639887333890115,http://www.mta.info,2-5
Liberty St (Between 80 St And 81 St),-73.85771599898872 ,40.67959433308116,http://www.mta.info,A-S
1663 Atlantic Avenue,-73.93216023924523 ,40.67925588336398,http://www.mta.info,A-C
31 East 53 Street,-73.97385799979625 ,40.759721332772656,http://www.mta.info,E-M
1280 Fulton Street (To Queens Only),-73.9493908695775 ,40.68024500477771,http://www.mta.info,A-C
108-70 Roosevelt Avenue,-73.85590099873104 ,40.75140933180388,http://www.mta.info,7
59-02 92 Street,-73.86950699814543 ,40.73360233237716,http://www.mta.info,E-M-R
204 Broadway,-74.00863199974935 ,40.71055533312498,http://www.mta.info,2-3-4-5-A-C-J-Z
551 Driggs Avenue,-73.9561759996371 ,40.71702233421327,http://www.mta.info,L
131 East 60 Street,-73.96781557906596 ,40.76302008477026,http://www.mta.info,4-5-6-6 Express-N-Q-R
819 8 Avenue,-73.97887299904411 ,40.66576033265376,http://www.mta.info,F
5 Av (Between E 60 St And E 61 St),-73.97246699880432 ,40.76531333443158,http://www.mta.info,N-Q-R
102 Brighton Beach Avenue,-73.96767999977118 ,40.576161332887885,http://www.mta.info,B-Q
85 Cedar Street,-73.92651300122004 ,40.69785533254348,http://www.mta.info,M
3001 Church Avenue (To Manhattan Only),-73.94942400161808 ,40.650949332703036,http://www.mta.info,2-5
2042 Amsterdam Avenue (Downtown Only),-73.94013700110527 ,40.83593633401116,http://www.mta.info,A-C
815 8 Avenue (Downtown Only),-73.98666199958981 ,40.7619683341239,http://www.mta.info,A-C-E
235 Bushwick Avenue,-73.93968199980638 ,40.70778733407728,http://www.mta.info,L
441 7 Avenue,-73.9903230003753 ,40.75102033385896,http://www.mta.info,1-2-3
35 Hoyt Street,-73.98594100184945 ,40.689085331562936,http://www.mta.info,A-C-G
3001 Avenue H,-73.94731835815526 ,40.631735387603364,http://www.mta.info,2-5
179-36 Hillside Avenue,-73.78303299734942 ,40.712683334095836,http://www.mta.info,F
1548 Bay Ridge Avenue,-73.99848999861335 ,40.620293332581795,http://www.mta.info,D
Intersection Of Harrison Place And Bogart Street,-73.93366583700684 ,40.70607378609539,http://www.mta.info,L
37 East 32 Street (Downtown Only),-73.98214699937085 ,40.7464473337695,http://www.mta.info,4-6-6 Express
45 Court Street,-73.9906542983563 ,40.69238284441714,http://www.mta.info,2-3-4-5-N-R
126 Fulton Street,-74.00802200013175 ,40.710241332985746,http://www.mta.info,2-3-4-5-A-C-J-Z
1550 71 Street,-73.99924100057758 ,40.618935332176406,http://www.mta.info,D
138 East 68 Street,-73.96394999909225 ,40.767681334741276,http://www.mta.info,4-6-6 Express
104-02 116 Street,-73.82692799849977 ,40.685678332264686,http://www.mta.info,A-S
392 7 Avenue,-73.99172149654179 ,40.74979037351276,http://www.mta.info,1-2-3
69 John Street,-74.00699899953611 ,40.70863033416671,http://www.mta.info,2-3-4-5-A-C-J-Z
92-17 Jamaica Avenue,-73.85259500021589 ,40.69366333396151,http://www.mta.info,J-Z
23 Avenue I,-73.9765236040468 ,40.626082015825645,http://www.mta.info,F
1261 6 Avenue,-73.98021846669654 ,40.76050264250637,http://www.mta.info,B-D-F-M
82-55 Broadway,-73.88098500097031 ,40.742069210837684,http://www.mta.info,E-M-R
1605 Palmetto Street,-73.91099904743731 ,40.69980717952472,http://www.mta.info,L-M
168-02 Hillside Avenue,-73.79455299714931 ,40.7098803344189,http://www.mta.info,F
4405 New Utrecht Avenue,-73.99415800081732 ,40.64038433232545,http://www.mta.info,D
189 Broadway,-74.0096649981071 ,40.710418334007585,http://www.mta.info,2-3-4-5-A-C-J-Z
280 Park Avenue South (Downtown Only),-73.9871340012945 ,40.739501332334406,http://www.mta.info,4-6-6 Express
30 Rockefeller Plaza,-73.98059400174726 ,40.75930133181267,http://www.mta.info,B-D-F-M
764 5 Avenue,-73.97422800033715 ,40.76459933229127,http://www.mta.info,N-Q-R
463 Bergen Street (To New Lots And Flatbush Only),-73.97549800103558 ,40.681045332400714,http://www.mta.info,2-3-4
299 Broadway (To Manhattan Only),-73.95772000127828 ,40.70850533293423,http://www.mta.info,J-M-Z
137 East 52 Street,-73.97109799934562 ,40.75781133347116,http://www.mta.info,4-6-6 Express-E-M
33 East 42 Street,-73.97891700058061 ,40.75283033297876,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
902 6 Avenue,-73.98751141546286 ,40.74982821995351,http://www.mta.info,B-D-F-M-N-Q-R
326 7 Avenue,-73.98166499913712 ,40.667113333714504,http://www.mta.info,F
11 East 42 Street,-73.97953700074578 ,40.75308733406361,http://www.mta.info,4-5-6-6 Express-7-7 Express-S
1561 Broadway,-73.91571990256669 ,40.68605442847009,http://www.mta.info,J
6908 New Utrecht Avenue,-73.99880299778562 ,40.620370333405994,http://www.mta.info,D
1231 Nostrand Avenue (To Manhattan Only),-73.95001299898722 ,40.657197333787394,http://www.mta.info,2-5
78 Clinton Street,-73.99262239451667 ,40.69422222150884,http://www.mta.info,2-3-4-5-N-R
361 Classon Avenue,-73.95980936376556 ,40.688785308641535,http://www.mta.info,G
2 Hemlock Street,-73.87332899778279 ,40.6894543323519,http://www.mta.info,J
1029 Mc Donald Avenue,-73.9764634107847 ,40.628665645967224,http://www.mta.info,F
300 Broadway,-73.95813500057452 ,40.708351334062016,http://www.mta.info,J-M-Z
1039 44 Street,-73.9944700007551 ,40.641170333195475,http://www.mta.info,D
1260 6 Avenue,-73.980116998195 ,40.75995333367643,http://www.mta.info,B-D-F-M
10-34 Wyckoff Avenue (To Canarsie Only),-73.90379291464397 ,40.69521419500621,http://www.mta.info,L
4 Ave (Between 35 St And 36 St),-74.0041750007344 ,40.65430133362265,http://www.mta.info,D-N-R
628 Manhattan Avenue,-73.95071700136782 ,40.723905333723025,http://www.mta.info,G
6th Ave & 35th St At Se Corner,-73.98713699847181 ,40.750329334509175,http://www.mta.info,B-D-F-M-N-Q-R
6th Ave & 35th St At Ne Corner,-73.98699100022516 ,40.7504193316281,http://www.mta.info,B-D-F-M-N-Q-R
7th Ave & 40th St At Sw Corner,-73.98806699936645 ,40.75469133379396,http://www.mta.info,1-2-3-7-7 Express-S-A-C-E-N-Q-R
Broadway & 40th St At Se Corner,-73.98668000194873 ,40.75417233397797,http://www.mta.info,1-2-3-7-7 Express-S-A-C-E-N-Q-R
6th Ave & 40th St At Sw Corner,-73.98525900036029 ,40.75347333226498,http://www.mta.info,7-7 Express-B-D-F-M
South St & Whitehall St At Ne Corner,-74.01258800208448 ,40.70193833315446,http://www.mta.info,N-R
State St & Whitehall St At   Corner,-74.01308100010944 ,40.702126333636976,http://www.mta.info,N-R
Broadway & Battery Pl At Nw Corner,-74.01445400087002 ,40.70479533317614,http://www.mta.info,4-5
Stone St & Whitehall St At Nw Corner,-74.01329300127335 ,40.70409633497571,http://www.mta.info,N-R
Water St & Whitehall St At Se Corner,-74.01263199901294 ,40.70209233207648,http://www.mta.info,N-R
Broad St & Exchange Pl At Sw Corner,-74.01147399985578 ,40.70602033271579,http://www.mta.info,J-Z
Greenwich St & Morris St At Ne Corner (Uptown Only),-74.01408490539114 ,40.70666157924534,http://www.mta.info,1
Trinity Pl & Exchange Alley At Nw Corner (Downtown Only),-74.01342599883253 ,40.70730633188052,http://www.mta.info,N-R
Trinity Pl & Rector St At Nw Corner (Downtown Only),-74.01296799970602 ,40.70790933264975,http://www.mta.info,N-R
Trinity Pl & Rector St At Ne Corner (Uptown Only),-74.01277399830795 ,40.70790233248656,http://www.mta.info,N-R
Greenwich St & Rector St At Ne Corner (Uptown Only),-74.01344499793386 ,40.708107333579505,http://www.mta.info,1
Broadway & Rector St At Nw Corner,-74.01185431430876 ,40.70767114919515,http://www.mta.info,4-5
Broadway & Rector St At Sw Corner,-74.01206700045852 ,40.70742833335814,http://www.mta.info,4-5
Broadway & Wall St At Se Corner,-74.01173100104243 ,40.70757733148036,http://www.mta.info,4-5
Broad St & Wall St At Sw Corner,-74.01088200163512 ,40.70701233458285,http://www.mta.info,J-Z
Broad St & Wall St At Sw Corner,-74.01080200026577 ,40.707108335005124,http://www.mta.info,J-Z
Church St & Dey St At Ne Corner (Uptown Only),-74.01076700096843 ,40.71087133451745,http://www.mta.info,N-R
West Broadway & Vesey St At Se Corner,-74.01182500226878 ,40.71255033234768,http://www.mta.info,1
Nassau St & Cedar St At Se Corner,-74.00981445348484 ,40.708027273846106,http://www.mta.info,J-Z
William St & Wall St At Ne Corner,-74.00933199836655 ,40.706392332582794,http://www.mta.info,2-3
John St & Nassau St At Ne Corner,-74.00829499818661 ,40.70950733386628,http://www.mta.info,2-3-4-5-A-C-J-Z
William St & Fulton St At Sw Corner,-74.00659100088242 ,40.70957033231289,http://www.mta.info,2-3-4-5-A-C-J-Z
Church St & Vesey St At Se Corner,-74.01016500044878 ,40.71179333182713,http://www.mta.info,2-3-A-C-E
Broadway & Dey St At Nw Corner,-74.00949300012229 ,40.710555334553305,http://www.mta.info,2-3-4-5-A-C-J-Z
Broadway & Fulton St At Nw Corner,-74.00921900128778 ,40.71103833350952,http://www.mta.info,2-3-4-5-A-C-J-Z
Church St & Barclay St At Sw Corner,-74.00989100085603 ,40.71268133391917,http://www.mta.info,2-3-A-C-E
Church St & Park Pl At Nw Corner,-74.00929199951004 ,40.713435333613205,http://www.mta.info,2-3-A-C-E
Church St & Murray St At Sw Corner,-74.009046000701 ,40.7137533338483,http://www.mta.info,2-3-A-C-E
7th Ave & 12th St At Nw Corner,-74.00081499957507 ,40.73738833397649,http://www.mta.info,1-2-3-L-F-M
7th Ave & 13th St At Ne Corner,-73.99992999944617 ,40.737846334072856,http://www.mta.info,1-2-3-L-F-M
7th Ave & 14th St At Nw Corner,-73.99971099759154 ,40.738775333605766,http://www.mta.info,1-2-3-L-F-M
1276 Fulton Street (To Queens Only),-73.94970701284203 ,40.680285257847636,http://www.mta.info,A-C
2152 Fulton Street,-73.91088900152428 ,40.678140333745255,http://www.mta.info,A-C
770 Livonia Avenue,-73.88834499880544 ,40.66547633378573,http://www.mta.info,3-4
40-01 111 Street,-73.85566199723063 ,40.75148333299212,http://www.mta.info,7
111 East 50 Street,-73.9724399858864 ,40.75669168464179,http://www.mta.info,4-6-6 Express-E-M
300 7 Avenue (Downtown Only),-73.99395500089797 ,40.7467873326547,http://www.mta.info,1-2
109-04 Liberty Avenue,-73.83270199762214 ,40.6839603334025,http://www.mta.info,A-S
101 Brighton Beach Avenue,-73.9679379987272 ,40.57647633325409,http://www.mta.info,B-Q
Bethel Av & St Andrew's Pl At Nw Corner,-74.23890290905244 ,40.517614987092955,http://www.mta.info,@
Richmond Valley Rd & Amboy Rd At Ne Corner,-74.22952189507994 ,40.51951069496647,http://www.mta.info,@
Amboy Rd & Station Av At Sw Corner,-74.2166168955296 ,40.52279555247251,http://www.mta.info,@
Seguine Av & Waterbury Av At Se Corner,-74.20081488231371 ,40.52535310637307,http://www.mta.info,@
E Tenafly Av & S Railroad St At Nw Corner,-74.17870202847573 ,40.54023871620265,http://www.mta.info,@
Giffords La & Baltimore St At Sw Corner,-74.15064001792413 ,40.55160027705963,http://www.mta.info,@
Huguenot Av & West Te At Se Corner,-74.1923129745576 ,40.53320361744727,http://www.mta.info,@
Justin Av & S Railroad Av At Nw Corner,-74.13629802224524 ,40.556853663622874,http://www.mta.info,@
Cedarview Av & N Railroad Av At Se Corner,-74.12629559146829 ,40.56533753111365,http://www.mta.info,@
New Dorp La & New Dorp Pz At   Corner,-74.11662824601991 ,40.57395637796498,http://www.mta.info,@
Fremont Av & S Railroad Av At Nw Corner,-74.10957556566589 ,40.57892477484412,http://www.mta.info,@
Jefferson Av & S Railroad Av At Nw Corner,-74.10268690233093 ,40.58399735863658,http://www.mta.info,@
Garretson Av & Hancock St At Nw Corner,-74.09566269058713 ,40.58898116458699,http://www.mta.info,@
N Railroad Av & Old Town Rd At Ne Corner,-74.08783392950232 ,40.5961094485062,http://www.mta.info,@
Bay St & Norwood Av At Se Corner,-74.07188129631724 ,40.62183338419153,http://www.mta.info,@
Bay St & Hannah St At Ne Corner,-74.0747211792282 ,40.63631038846453,http://www.mta.info,@
146-18 Hillside Avenue,-73.80978399821085 ,40.70556533203404,http://www.mta.info,F
39-23 103 Street,-73.86254800053098 ,40.75005833512075,http://www.mta.info,7
625 Livonia Avenue,-73.89389199781535 ,40.66491533343512,http://www.mta.info,3-4
2843 Church Avenue (To Flatbush Only),-73.94977600173388 ,40.650931332968476,http://www.mta.info,2-5
574 Lorimer Street,-73.94927499880818 ,40.71420733425892,http://www.mta.info,G-L
158 Greenpoint Avenue,-73.95408700003344 ,40.730101333488065,http://www.mta.info,G
36 Lawrence Avenue (Enter From Parkville Av),-73.9769970377028 ,40.62847604552346,http://www.mta.info,F
51 Clark Street,-73.99315800106413 ,40.69757933308848,http://www.mta.info,2-3
969 62 Street (Enter From Ft Hamilton Py),-74.00658000170236 ,40.63218633191453,http://www.mta.info,N
1623 De Kalb Avenue,-73.9191940005868 ,40.70448133467956,http://www.mta.info,L
949 8 Avenue,-73.98316500059238 ,40.766662332625025,http://www.mta.info,1-2-A-C-B-D
884 3 Avenue (Enter On E 53 St),-73.97050299898277 ,40.75831733192591,http://www.mta.info,4-6-6 Express-E-M
107-31 71 Avenue,-73.84439445425849 ,40.721278312214814,http://www.mta.info,E-F-M-R
Intersection Of Parsons Block And Archer Avenue,-73.79992999923785 ,40.70235833370197,http://www.mta.info,E-J-Z
40-02 Junction Boulevard,-73.86948899694767 ,40.74900633334262,http://www.mta.info,7-7 Express
