CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,BRT,BRITANNIA,CENTRE,BUILT-OUT,2000s,2014,,722,312,41,0,0,230,0,0,255,0,0,57,0,0,0,0,0,0,0,0,0,0,0,57,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,212,626,10,11,8,0,51,118,44,67,3,359,363,13,42,27,26,29,29,63,77,29,24,12,40,31,16,22,34,72,69,33,34,25,82,58,42,51,63,135,146,62,58,503175.9967,3216.846834
Residential,1,CRM,CRESTMONT,WEST,BUILT-OUT,2000s,2014,,1514,473,192,0,0,433,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460,433,1514,4,8,0,0,21,111,131,179,18,728,786,55,128,37,33,94,164,119,70,20,8,93,138,35,21,107,193,111,59,21,8,148,266,72,54,201,357,230,129,41,16,636697.3364,3193.227057
Residential,1,WHL,WEST HILLHURST,CENTRE,BUILT-OUT,2000s,2014,,6299,2952,537,0,0,1598,0,0,1513,563,25,430,163,0,249,0,7,1,0,0,1,0,3,416,50,538,11,0,0,0,207,15,334,27,4,11,1,515,367,1353,21,25,1,0,0,0,0,0,0,0,0,25,1,41,0,0,0,0,9,2,136,0,0,0,0,160,97,322,1,2,0,6,1411,1066,3575,64,30,2,9,843,976,455,443,26,3164,3135,207,312,156,259,556,578,454,372,165,105,250,291,110,214,583,592,412,349,201,133,457,603,266,473,1139,1170,866,721,366,238,2362235.193,7089.657039
Residential,1,RCK,ROSSCARROCK,WEST,BUILT-OUT,2000s,2014,,3408,1641,246,0,0,448,0,0,438,474,0,357,96,0,275,0,1,0,0,0,0,0,1,352,19,624,3,0,1,1,208,15,386,23,1,42,0,449,159,1176,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,94,5,223,1,0,0,1,405,250,999,27,5,0,1,449,555,274,206,24,1729,1679,110,143,72,182,409,303,255,151,48,56,92,139,66,185,394,294,222,152,57,78,202,282,138,367,803,597,477,303,105,134,1062226.704,4400.011134
Residential,1,KIL,KILLARNEY/GLENGARRY,CENTRE,BUILT-OUT,2000s,2014,,7231,3772,572,0,0,1850,0,0,1364,712,50,544,630,0,465,0,0,3,0,0,4,0,8,515,172,776,20,1,0,4,372,19,621,53,3,33,1,632,428,1541,29,49,1,0,0,0,0,0,0,0,0,45,10,76,2,3,3,0,7,1,67,0,0,0,1,610,357,1247,10,8,1,6,1278,863,2903,51,29,0,7,1200,1348,494,390,27,3601,3630,234,284,118,294,961,664,455,347,132,112,253,257,102,291,963,646,487,326,157,148,487,541,220,585,1924,1310,942,673,289,260,1843507.063,5571.076849
Residential,1,CAN,CANYON MEADOWS,SOUTH,BUILT-OUT,2000s,2014,,7838,3210,465,0,0,2504,0,0,1957,155,0,333,711,0,54,0,0,0,0,0,0,0,2,323,173,604,8,0,0,0,49,8,102,3,0,2,0,150,66,393,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,508,1406,18,1,1,1,1910,1749,5333,43,3,0,0,654,1251,528,620,70,3906,3932,201,364,241,299,631,551,586,533,347,153,194,350,231,287,561,551,640,553,386,179,395,714,472,586,1192,1102,1226,1086,733,332,3077640.575,8570.670646
Residential,1,HAM,HAMPTONS,NORTHWEST,BUILT-OUT,2000s,2014,,7775,2473,259,0,0,2335,0,0,2098,160,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,156,292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,176,437,4,0,0,1,2073,2003,7046,24,0,0,0,184,739,502,903,115,3836,3939,97,404,359,335,311,352,776,686,348,168,117,395,352,322,281,472,840,638,345,177,214,799,711,657,592,824,1616,1324,693,345,3501740.505,8285.226735
Residential,1,CSC,CITYSCAPE,NORTHEAST,DEVELOPING,2000s,2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308553.326,6493.997358
Residential,1,MPL,MAPLE RIDGE,SOUTH,BUILT-OUT,2000s,2014,,1936,811,86,0,0,738,0,0,806,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,784,738,1931,20,0,1,0,141,361,122,155,9,960,976,34,96,44,57,76,113,185,152,108,95,39,83,52,49,70,128,178,142,126,109,73,179,96,106,146,241,363,294,234,204,2772711.737,8167.741174
Residential,1,AUB,AUBURN BAY,SOUTHEAST,DEVELOPING,2000s,2014,,11127,4130,1959,0,0,3076,0,0,3060,386,1,97,585,0,0,0,0,0,1,0,0,0,1,47,17,87,1,48,0,0,0,0,0,0,0,0,1,338,233,896,8,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,499,314,1013,7,76,0,18,2779,2512,9130,58,205,0,1,346,1091,907,1194,126,5494,5633,753,871,188,208,1427,1285,473,209,66,14,861,807,196,260,1606,1179,418,220,71,15,1614,1678,384,468,3033,2464,891,429,137,29,4523299.139,8406.730305
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,2000s,2014,,12407,4044,1100,0,0,3590,0,0,3155,313,0,193,381,0,1,1,0,0,0,0,0,0,0,189,123,284,4,0,0,0,1,0,2,0,0,0,0,306,287,613,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,370,292,779,11,0,0,1,3052,2888,10725,41,59,2,1,438,1034,716,1556,175,6161,6246,419,1307,499,323,571,1194,1045,442,255,106,421,1180,486,314,710,1320,959,453,297,106,840,2487,985,637,1281,2514,2004,895,552,212,5384611.108,10224.6326
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,2000s,2014,,6206,2585,329,0,0,1663,0,0,1981,0,83,205,240,0,76,0,0,0,0,0,0,0,0,199,10,260,6,0,0,0,63,4,124,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,119,2,0,0,0,0,0,0,0,0,0,1,238,2,549,1,0,0,0,1944,1644,5154,34,2,1,0,598,961,409,514,43,3115,3091,123,283,130,335,596,427,395,355,218,253,163,281,138,309,451,369,403,337,263,377,286,564,268,644,1047,796,798,692,481,630,2890587.616,8008.901237
Residential,1,SCA,SCARBORO,CENTRE,BUILT-OUT,2000s,2014,,919,337,57,0,0,281,0,0,329,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318,281,908,10,0,0,0,42,109,64,103,5,477,442,19,85,30,30,40,64,87,71,30,21,22,62,31,27,36,65,83,67,26,23,41,147,61,57,76,129,170,138,56,44,453685.2721,3058.967497
Residential,1,POI,POINT MCKAY,CENTRE,BUILT-OUT,2000s,2014,,1348,846,54,0,0,628,0,0,0,24,0,312,510,0,0,0,0,0,0,0,0,0,0,301,207,412,11,0,0,0,0,0,0,0,0,0,0,24,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,398,884,10,0,0,0,0,0,0,0,0,0,0,418,316,67,24,0,610,738,15,20,8,23,123,98,86,112,86,39,32,26,8,40,130,87,100,148,93,74,47,46,16,63,253,185,186,260,179,113,383870.2931,2503.663563
Residential,1,RUT,RUTLAND PARK,WEST,BUILT-OUT,2000s,2014,,2276,970,134,0,0,743,0,0,310,40,0,95,492,0,32,0,0,0,1,0,0,0,0,92,3,96,3,0,0,0,30,10,60,0,0,2,0,37,12,90,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,0,489,469,1206,3,0,0,0,300,249,690,6,3,1,1,322,301,161,149,16,1074,1202,47,91,69,60,138,177,138,194,86,74,69,117,56,67,123,168,147,195,144,116,116,208,125,127,261,345,285,389,230,190,680973.0373,4325.257328
Residential,1,WAL,WALDEN,SOUTH,DEVELOPING,2000s,2014,,2181,951,250,0,0,662,0,0,572,173,1,0,195,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,1,2,169,158,398,2,0,0,0,1,1,3,0,0,0,0,1,1,3,0,0,0,0,1,0,165,0,0,0,4,41,36,82,2,148,0,11,476,466,1519,12,73,0,1,80,232,172,182,30,1027,1154,103,116,57,49,274,225,109,40,26,28,109,131,42,42,294,235,85,58,33,125,212,247,99,91,568,460,194,98,59,153,2472198.933,8263.394048
Residential,1,RAM,RAMSAY,CENTRE,BUILT-OUT,2000s,2014,,2157,1129,152,0,0,524,0,0,746,87,0,54,50,0,184,0,6,2,0,0,0,0,0,52,0,62,2,0,0,1,157,6,236,18,0,8,0,81,31,200,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,14,1,0,1,0,50,0,149,0,0,0,2,704,485,1496,26,14,0,8,375,416,144,99,15,1108,1049,58,71,42,47,268,236,186,120,56,24,70,80,37,63,245,218,142,104,51,39,128,151,79,110,513,454,328,224,107,63,984257.3717,4684.999339
Residential,1,MRL,MARLBOROUGH,NORTHEAST,BUILT-OUT,2000s,2014,,8989,3177,703,0,0,1958,0,0,2266,125,0,370,193,0,223,0,0,0,0,0,0,0,3,351,0,863,16,0,0,1,185,8,414,25,0,12,0,122,72,392,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,112,513,8,0,0,0,2233,1766,6807,33,0,0,0,464,1083,587,744,198,4756,4233,290,484,237,317,800,767,747,546,399,169,267,456,239,299,629,664,589,483,429,178,557,940,476,616,1429,1431,1336,1029,828,347,2654747.524,6656.114765
Residential,1,UNI,UNIVERSITY HEIGHTS,NORTHWEST,BUILT-OUT,2000s,2014,,3016,1373,172,0,0,407,0,0,430,41,0,874,12,0,15,0,0,1,0,0,0,0,2,860,11,1661,12,0,0,0,12,0,23,3,0,0,0,39,6,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,1,42,0,0,0,1,418,389,1159,10,1,0,1,369,563,204,188,18,1521,1495,71,108,77,284,387,171,124,131,80,88,69,108,68,255,356,183,132,135,89,100,140,216,145,539,743,354,256,266,169,188,817197.6314,4022.66082
Residential,1,SSD,SUNNYSIDE,CENTRE,BUILT-OUT,2000s,2014,,3848,2413,139,0,0,711,0,0,514,44,14,1562,179,0,95,0,3,0,0,0,2,0,7,1500,300,2207,53,0,2,0,76,10,103,16,0,3,0,44,27,102,0,0,0,0,0,0,0,0,0,0,0,13,3,27,1,0,0,0,4,0,11,1,0,0,1,173,76,363,5,0,0,0,477,295,1035,27,8,2,5,1119,903,167,94,4,1913,1935,52,67,31,193,731,359,215,177,62,26,74,90,37,167,686,405,207,151,68,50,126,157,68,360,1417,764,422,328,130,76,1022199.807,5850.78684
Residential,1,CAP,CAPITOL HILL,CENTRE,BUILT-OUT,2000s,2014,,4413,2322,305,0,0,810,0,0,909,509,4,424,46,0,429,0,0,0,1,0,0,0,1,405,21,586,18,0,0,2,366,7,539,26,1,34,0,460,247,1150,15,33,1,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,1,0,54,0,0,0,0,45,18,116,1,0,0,6,858,513,1962,30,13,2,1,795,782,324,224,14,2274,2139,121,134,70,305,651,336,276,203,107,71,132,146,67,264,558,339,223,186,119,105,253,280,137,569,1209,675,499,389,226,176,1418524.831,6600.712735
Residential,1,BNK,BANKVIEW,CENTRE,BUILT-OUT,2000s,2014,,5416,3536,276,0,0,905,0,0,517,85,40,2442,236,0,212,1,3,0,0,0,0,0,21,2348,454,3436,65,0,8,4,177,9,261,20,2,9,0,76,30,153,3,6,0,0,0,0,0,0,0,0,0,36,5,64,4,0,0,0,1,0,9,0,3,0,1,208,114,404,18,9,0,5,493,293,1089,11,6,2,4,1808,1166,227,132,6,2698,2718,103,81,36,219,1102,568,280,195,91,23,138,90,39,288,1179,447,242,166,95,34,241,171,75,507,2281,1015,522,361,186,57,686657.169,3414.747858
Residential,1,NHU,NORTH HAVEN UPPER,NORTH,BUILT-OUT,2000s,2014,,637,246,27,0,0,225,0,0,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,225,636,4,0,0,0,38,94,52,53,5,321,316,15,28,23,21,30,42,54,54,34,20,9,30,24,14,25,41,56,54,39,24,24,58,47,35,55,83,110,108,73,44,269102.8935,2418.662479
Residential,1,ING,INGLEWOOD,CENTRE,BUILT-OUT,2000s,2014,,3647,2267,293,0,0,1102,0,0,843,138,4,774,330,0,151,1,21,3,0,1,1,0,6,594,191,795,34,140,0,1,114,10,149,17,0,19,0,130,65,290,5,2,1,0,0,0,0,0,0,0,0,4,0,15,0,0,0,2,22,11,67,1,0,2,0,316,239,626,14,0,0,9,801,586,1705,23,7,3,27,870,769,205,124,13,1673,1974,96,93,39,68,400,324,267,248,98,40,177,101,47,97,415,460,279,236,94,68,273,194,86,165,815,784,546,484,192,108,2500218.1,9689.699051
Residential,1,EAG,EAGLE RIDGE,SOUTH,BUILT-OUT,2000s,2014,,500,110,7,0,0,94,0,0,98,0,0,10,0,0,0,0,0,0,2,0,0,0,0,9,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,237,0,0,0,0,0,0,0,0,0,0,0,86,85,248,6,6,0,2,13,44,6,29,5,225,275,3,17,16,8,4,10,18,25,28,96,2,17,10,3,7,16,21,27,30,142,5,34,26,11,11,26,39,52,58,238,371978.394,3865.861724
Residential,1,DNE,DOWNTOWN EAST VILLAGE,CENTRE,BUILT-OUT,2000s,2014,,2705,1626,59,0,0,152,0,0,0,0,0,1622,0,0,0,2,0,0,0,0,2,0,67,1107,152,1402,51,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,860,211,26,10,4,1911,794,4,9,206,216,477,421,132,140,234,72,51,7,29,46,145,125,40,124,175,52,55,16,235,262,622,546,172,264,409,124,520808.6776,3518.078495
Residential,1,LPK,LINCOLN PARK,WEST,BUILT-OUT,2000s,2014,,2623,1412,108,0,0,383,0,0,0,7,0,960,444,0,0,0,0,0,1,0,0,0,0,937,304,1492,23,0,0,0,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,1,434,76,1066,8,0,1,0,0,0,0,0,0,0,1,711,373,118,160,17,1080,1543,47,80,64,379,194,99,61,47,31,78,36,83,139,404,299,120,91,59,73,239,83,163,203,783,493,219,152,106,104,317,1490285.268,5567.882001
Residential,1,STR,STRATHCONA PARK,WEST,BUILT-OUT,2000s,2014,,7140,2445,459,0,0,2201,0,0,1941,224,0,0,273,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,1,0,0,0,222,191,509,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266,194,602,6,0,0,0,1918,1816,6010,20,3,0,0,254,825,465,797,71,3504,3636,175,532,287,235,305,461,585,554,247,123,169,565,286,202,305,572,629,549,238,121,344,1097,573,437,610,1033,1214,1103,485,244,2686844.372,9128.97071
Residential,1,CHR,CHRISTIE PARK,WEST,BUILT-OUT,2000s,2014,,2217,728,110,0,0,667,0,0,476,94,0,0,156,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,195,0,0,0,0,155,130,317,1,0,0,0,466,446,1542,9,1,0,2,104,267,114,198,32,1041,1176,39,105,77,88,86,106,144,174,113,109,43,105,86,80,92,107,176,179,112,196,82,210,163,168,178,213,320,353,225,305,813869.1202,4741.041013
Residential,1,EAU,EAU CLAIRE,CENTRE,BUILT-OUT,2000s,2014,,1886,1321,138,0,0,614,0,0,1,0,0,1296,23,0,0,0,0,0,0,0,1,0,78,1164,599,1830,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,22,15,46,1,0,0,1,0,0,0,0,0,0,1,601,508,52,25,1,885,1001,17,5,5,24,123,113,190,215,107,86,119,16,7,21,105,123,133,268,118,91,136,21,12,45,228,236,323,483,225,177,516055.745,3221.643933
Residential,1,MCK,MCKENZIE LAKE,SOUTHEAST,BUILT-OUT,2000s,2014,,14189,4656,977,0,0,4113,0,0,4237,24,0,0,379,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,33,2,0,1,0,24,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,211,919,6,0,0,1,4190,3881,13183,46,0,0,0,423,1353,1047,1619,158,7147,7042,391,1114,688,542,737,952,1400,904,328,91,440,974,670,433,752,1047,1485,834,289,118,831,2088,1358,975,1489,1999,2885,1738,617,209,5064918.713,11222.98336
Residential,1,MIS,MISSION,CENTRE,BUILT-OUT,2000s,2014,,4350,3300,156,0,0,972,0,0,83,2,0,3081,54,0,67,0,7,3,3,0,0,0,8,2802,913,4003,236,28,7,4,44,1,48,12,0,7,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,116,1,0,2,0,34,26,69,10,10,0,1,60,29,110,17,0,5,13,1764,1098,70,17,3,2009,2341,21,10,15,109,825,370,232,151,156,120,133,16,18,159,850,442,182,128,178,235,154,26,33,268,1675,812,414,279,334,355,534971.2945,3828.268497
Residential,1,GBK,GLENBROOK,WEST,BUILT-OUT,2000s,2014,,7202,3254,603,0,0,1583,0,0,909,691,2,721,704,0,226,0,0,0,1,0,0,0,3,704,198,1163,14,0,0,0,185,10,349,18,0,23,1,667,272,1713,13,7,3,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,25,0,0,0,5,683,406,1678,16,0,0,1,873,697,2270,27,8,0,1,991,1062,512,476,74,3374,3828,236,374,190,273,707,538,452,319,161,124,268,391,177,291,809,566,488,349,224,265,504,765,367,564,1516,1104,940,668,385,389,1947131.204,5962.93982
Residential,1,TUX,TUXEDO PARK,CENTRE,BUILT-OUT,2000s,2014,,4878,2693,357,0,0,1038,0,0,1078,434,27,590,231,0,313,2,15,2,0,0,1,0,4,555,120,796,31,0,0,3,239,11,371,34,9,28,0,383,224,1005,29,22,0,0,0,0,0,0,0,0,0,25,6,50,2,0,0,8,9,0,41,3,0,0,1,213,74,426,10,6,1,13,974,603,2189,64,21,6,20,862,968,321,217,30,2452,2426,134,134,73,162,616,493,354,284,136,66,191,127,75,159,543,460,351,228,127,165,325,261,148,321,1159,953,705,512,263,231,1322796.799,4935.19351
Residential,1,STA,ST. ANDREWS HEIGHTS,CENTRE,BUILT-OUT,2000s,2014,,1688,646,84,0,0,356,0,0,404,0,0,108,132,0,0,0,0,0,1,1,0,0,0,108,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,264,0,0,0,0,128,41,234,4,0,0,0,375,313,1017,16,13,0,2,145,264,94,103,7,829,859,29,67,28,66,182,74,85,121,62,115,40,52,26,52,151,79,95,102,72,190,69,119,54,118,333,153,180,223,134,305,1160432.864,4933.975283
Residential,1,EPK,ELBOW PARK,CENTRE,BUILT-OUT,2000s,2014,,3126,1208,222,0,0,930,0,0,1194,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12,6,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1009,927,3111,94,20,66,0,109,325,164,385,34,1569,1557,96,260,138,115,78,181,284,236,117,64,86,270,100,108,101,221,271,226,107,67,182,530,238,223,179,402,555,462,224,131,1786273.477,7301.244268
Residential,1,CPF,COPPERFIELD,SOUTHEAST,DEVELOPING,2000s,2014,,9966,4064,1544,0,0,3036,0,0,2793,51,0,563,650,0,7,0,0,0,0,0,0,0,4,233,183,407,4,322,0,0,6,0,16,1,0,0,0,51,39,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,497,385,1100,7,141,0,12,2677,2429,8300,26,78,0,0,466,1115,776,993,114,5052,4914,647,719,191,228,1344,1138,466,220,73,26,594,704,187,222,1440,1014,409,239,83,22,1241,1423,378,450,2784,2152,875,459,156,48,4412342.355,9997.504654
Residential,1,HAY,HAYSBORO,SOUTH,BUILT-OUT,2000s,2014,,7240,3644,435,0,0,2047,0,0,1815,0,0,1774,9,0,46,0,0,0,0,0,0,0,5,1717,485,2669,52,0,0,0,36,7,71,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,0,1773,1546,4486,40,0,2,0,1330,1305,491,371,38,3695,3545,168,214,140,263,800,602,548,492,250,218,207,221,122,234,645,536,543,427,282,328,375,435,262,497,1445,1138,1091,919,532,546,2667756.607,6542.859797
Residential,1,SHG,SHAGANAPPI,CENTRE,BUILT-OUT,2000s,2014,,1530,868,105,0,0,317,0,0,376,117,0,156,116,0,100,0,0,0,3,0,0,0,2,146,16,221,8,0,0,1,76,8,119,9,0,14,0,104,35,254,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,0,0,0,0,40,22,70,4,0,72,4,352,236,853,19,1,0,3,247,275,97,93,7,803,727,42,55,39,53,194,173,117,89,26,15,49,59,21,57,162,152,108,69,27,23,91,114,60,110,356,325,225,158,53,38,1479727.528,5748.165564
Residential,1,PAN,PANORAMA HILLS,NORTH,DEVELOPING,2000s,2014,,25130,8063,2781,0,0,6494,0,0,5335,611,96,1171,804,0,45,0,1,0,0,0,0,0,5,1067,612,1973,19,80,0,0,36,2,88,8,0,1,0,609,489,1614,2,0,0,0,0,0,0,0,0,0,0,93,34,214,3,0,0,0,1,0,1,0,0,0,0,673,444,1667,25,106,0,4,5240,4913,19573,43,46,2,1,869,1874,1565,2886,525,12302,12828,1071,2024,802,720,1999,2407,1727,930,473,149,1200,2005,774,700,2313,2619,1570,945,482,220,2271,4029,1576,1420,4312,5026,3297,1875,955,369,6334715.59,11753.68314
Residential,1,RSN,REDSTONE,NORTHEAST,DEVELOPING,2000s,2014,,824,547,120,0,0,230,0,0,280,112,0,0,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,53,51,155,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153,0,10,188,179,666,2,80,0,0,9,67,60,83,23,421,403,61,51,14,26,129,65,43,21,9,2,47,47,18,36,127,60,40,19,9,0,108,98,32,62,256,125,83,40,18,2,1876767.39,5572.706663
Residential,1,MOR,MONTEREY PARK,NORTHEAST,BUILT-OUT,2000s,2014,,10703,3168,758,0,0,2582,0,0,2475,23,0,156,138,300,74,1,0,0,1,0,0,0,0,151,83,308,5,0,0,0,59,4,149,12,0,3,0,23,20,69,0,0,0,0,298,290,529,2,0,0,0,0,0,0,0,0,0,0,2,1,106,0,0,0,0,133,68,354,5,0,0,0,2446,2116,9188,28,0,1,2,301,834,532,1096,349,5233,5470,237,694,376,405,756,688,842,651,398,186,333,660,378,335,746,775,828,684,480,251,570,1354,754,740,1502,1463,1670,1335,878,437,3445033.139,8682.365972
Residential,1,DIS,DISCOVERY RIDGE,WEST,BUILT-OUT,2000s,2014,,4462,1650,391,0,0,1382,0,0,914,106,0,568,62,0,0,0,0,0,0,0,0,0,0,559,356,898,9,0,0,0,0,0,0,0,0,0,0,105,97,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,115,1,0,0,0,907,877,3204,6,0,1,0,342,532,201,520,37,2144,2318,121,381,196,103,158,337,452,242,104,50,193,368,134,98,177,406,519,242,125,56,314,749,330,201,335,743,971,484,229,106,3598431.267,8463.024003
